time 	 d
1.7024634833363200E+002	1.3894429999999999E-002
1.7073019812858323E+002	2.1967939999999998E-002
1.7121409677103065E+002	2.7297050000000000E-002
1.7169790990890189E+002	2.9152819999999999E-002
1.7218163915813977E+002	2.7239550000000001E-002
1.7266530845586382E+002	2.1738980000000001E-002
1.7314894896723746E+002	1.3292389999999999E-002
1.7363259521038117E+002	2.9384419999999999E-003
1.7411628100557698E+002	-8.0134860000000002E-003
1.7460003515776052E+002	-1.8164099999999999E-002
1.7508387566392750E+002	-2.6187869999999999E-002
1.7556768483042512E+002	-3.1016019999999998E-002
1.7605139219244529E+002	-3.1980960000000003E-002
1.7653501566458345E+002	-2.8897030000000001E-002
1.7701858336445380E+002	-2.2098240000000002E-002
1.7750213013401265E+002	-1.2401460000000000E-002
1.7798569318760252E+002	-1.0143830000000000E-003
1.7846930772702748E+002	1.0616520000000001E-002
1.7895300237505265E+002	2.0991690000000000E-002
1.7943679217570553E+002	2.8745690000000001E-002
1.7992054400886963E+002	3.2842709999999997E-002
1.8040419147274272E+002	3.2705550000000000E-002
1.8088775693263440E+002	2.8286059999999998E-002
1.8137127279167774E+002	2.0094000000000001E-002
1.8185477746527800E+002	9.1371360000000006E-003
1.8233831054963235E+002	-3.2095390000000000E-003
1.8282190814480572E+002	-1.5364100000000000E-002
1.8330559798191356E+002	-2.5742510000000000E-002
1.8378934637393795E+002	-3.2975289999999997E-002
1.8427298993879694E+002	-3.6088900000000000E-002
1.8475652879887531E+002	-3.4632379999999997E-002
1.8523999013702226E+002	-2.8727730000000000E-002
1.8572341062423345E+002	-1.9083170000000000E-002
1.8620683189474684E+002	-6.9034930000000001E-003
1.8669029530867851E+002	6.2734519999999997E-003
1.8717383698610587E+002	1.8743599999999999E-002
1.8765748284198992E+002	2.8871740000000000E-002
1.8814117838852380E+002	3.5316439999999998E-002
1.8862476008981210E+002	3.7205149999999999E-002
1.8910823885814628E+002	3.4239239999999997E-002
1.8959164682859412E+002	2.6736780000000002E-002
1.9007502486561211E+002	1.5627610000000000E-002
1.9055841744388351E+002	2.3058730000000000E-003
1.9104186707817888E+002	-1.1526420000000001E-002
1.9152540910157671E+002	-2.4062090000000001E-002
1.9200906026572358E+002	-3.3649030000000003E-002
1.9249265567135234E+002	-3.9016589999999997E-002
1.9297612795533391E+002	-3.9430510000000002E-002
1.9345950203863507E+002	-3.4782489999999999E-002
1.9394281492747112E+002	-2.5613100000000000E-002
1.9442611125213787E+002	-1.3079290000000000E-002
1.9490943762891146E+002	1.2399539999999999E-003
1.9539283681411848E+002	1.5493490000000000E-002
1.9587634231668247E+002	2.7808659999999999E-002
1.9635995652178372E+002	3.6561209999999997E-002
1.9684348965111937E+002	4.0583080000000001E-002
1.9732690113435518E+002	3.9314450000000001E-002
1.9781022152504627E+002	3.2858440000000003E-002
1.9829349266627412E+002	2.2005159999999999E-002
1.9877676259531867E+002	8.1334860000000005E-003
1.9926007936402678E+002	-6.9967140000000002E-003
1.9974348511061689E+002	-2.1399660000000001E-002
2.0022701051066096E+002	-3.3182209999999997E-002
2.0071056973359083E+002	-4.0785950000000001E-002
2.0119399359890372E+002	-4.3191100000000003E-002
2.0167730044834724E+002	-4.0050099999999998E-002
2.0216052643602472E+002	-3.1709540000000001E-002
2.0264371774841098E+002	-1.9216990000000000E-002
2.0312692504222719E+002	-4.1618050000000002E-003
2.0361019685332442E+002	1.1520330000000001E-002
2.0409357357296486E+002	2.5765349999999999E-002
2.0457708196291557E+002	3.6698460000000002E-002
2.0506058286207028E+002	4.2865140000000003E-002
2.0554394587717505E+002	4.3433609999999997E-002
2.0602719902186877E+002	3.8289100000000000E-002
2.0651038393312385E+002	2.8044059999999999E-002
2.0699355081554461E+002	1.4009640000000000E-002
2.0747675221851512E+002	-2.0306730000000002E-003
2.0796003620868819E+002	-1.7977050000000001E-002
2.0844344039481200E+002	-3.1732910000000003E-002
2.0892694762698622E+002	-4.1480969999999999E-002
2.0941033993252495E+002	-4.5919389999999997E-002
2.0989359848279233E+002	-4.4448939999999999E-002
2.1037675764085753E+002	-3.7216869999999999E-002
2.1085986401399495E+002	-2.5117950000000000E-002
2.1134297095225381E+002	-9.7070179999999995E-003
2.1182613184341000E+002	7.0414859999999996E-003
2.1230939315385527E+002	2.2920280000000001E-002
2.1279278854535093E+002	3.5846440000000000E-002
2.1327625777560053E+002	4.4101349999999997E-002
2.1375958940122388E+002	4.6577220000000003E-002
2.1424279412297315E+002	4.2932550000000000E-002
2.1472591247031488E+002	3.3590660000000001E-002
2.1520899562286442E+002	1.9743630000000002E-002
2.1569209940368185E+002	3.1646990000000000E-003
2.1617527697391088E+002	-1.3985849999999999E-002
2.1665857213657304E+002	-2.9450859999999999E-002
2.1714200712313530E+002	-4.1190579999999997E-002
2.1762538257512372E+002	-4.7641190000000000E-002
2.1810860990531691E+002	-4.7940049999999998E-002
2.1859172073257804E+002	-4.2028200000000002E-002
2.1907476120257920E+002	-3.0628349999999999E-002
2.1955778617085264E+002	-1.5208790000000000E-002
2.2004085275337007E+002	2.2476449999999999E-003
2.2052401271360594E+002	1.9446240000000000E-002
2.2100730596458493E+002	3.4133390000000000E-002
2.2149072713271485E+002	4.4358250000000002E-002
2.2197404235247919E+002	4.8754249999999999E-002
2.2245721571482977E+002	4.6732559999999999E-002
2.2294028569338280E+002	3.8528739999999999E-002
2.2342330354933085E+002	2.5179719999999999E-002
2.2390632715031722E+002	8.4076979999999999E-003
2.2438941382003389E+002	-9.6082849999999994E-003
2.2487261276725869E+002	-2.6494509999999999E-002
2.2535595887555007E+002	-4.0028059999999997E-002
2.2583932867033889E+002	-4.8407079999999998E-002
2.2632253982836480E+002	-5.0518340000000002E-002
2.2680561916116130E+002	-4.6074200000000003E-002
2.2728861141886429E+002	-3.5623809999999999E-002
2.2777157204528675E+002	-2.0507410000000000E-002
2.2825456070739321E+002	-2.6785659999999998E-003
2.2873763362789671E+002	1.5523910000000000E-002
2.2922083627096666E+002	3.1714529999999998E-002
2.2970419382649538E+002	4.3746889999999997E-002
2.3018750526209922E+002	5.0016800000000000E-002
2.3067066223389585E+002	4.9688700000000002E-002
2.3115370026473363E+002	4.2795000000000000E-002
2.3163666984444646E+002	3.0203950000000000E-002
2.3211962988155483E+002	1.3545230000000000E-002
2.3260264081258970E+002	-5.0151579999999996E-003
2.3308575651516773E+002	-2.3033379999999999E-002
2.3356901756426575E+002	-3.8140550000000002E-002
2.3405237293014130E+002	-4.8324489999999998E-002
2.3453558062241814E+002	-5.2237869999999999E-002
2.3501864318509271E+002	-4.9358600000000002E-002
2.3550160306741543E+002	-4.0049160000000000E-002
2.3598451549613392E+002	-2.5500849999999999E-002
2.3646744167131956E+002	-7.5994449999999998E-003
2.3695044137085796E+002	1.1308960000000000E-002
2.3743356490779271E+002	2.8744499999999999E-002
2.3791684678724758E+002	4.2401830000000001E-002
2.3840016269968484E+002	5.0460800000000000E-002
2.3888331595659983E+002	5.1851670000000002E-002
2.3936633637470271E+002	4.6386820000000002E-002
2.3984927279659854E+002	3.4762880000000003E-002
2.4033218439529392E+002	1.8482570000000000E-002
2.4081513369887981E+002	-3.3491730000000000E-004
2.4129817851257445E+002	-1.9211389999999998E-002
2.4178136447558518E+002	-3.5668590000000000E-002
2.4226469080877700E+002	-4.7514340000000002E-002
2.4274790544969397E+002	-5.3182630000000002E-002
2.4323096366720236E+002	-5.1924100000000001E-002
2.4371390489813251E+002	-4.3898409999999999E-002
2.4419678334470694E+002	-3.0136170000000000E-002
2.4467966093565232E+002	-1.2421330000000000E-002
2.4516260008742489E+002	6.9216199999999999E-003
2.4564565532444485E+002	2.5356130000000001E-002
2.4612886640501921E+002	4.0450229999999997E-002
2.4661217717051449E+002	5.0192290000000001E-002
2.4709533708749098E+002	5.3291110000000003E-002
2.4757835196144151E+002	4.9337359999999997E-002
2.4806126823437970E+002	3.8842260000000003E-002
2.4854414462881039E+002	2.3163190000000000E-002
2.4902704490189765E+002	4.3413929999999998E-003
2.4951003004591317E+002	-1.5142800000000000E-002
2.4999315015544417E+002	-3.2733739999999997E-002
2.5047643340397869E+002	-4.6090430000000002E-002
2.5095966324738751E+002	-5.3444590000000000E-002
2.5144272729146090E+002	-5.3829170000000003E-002
2.5192566141222159E+002	-4.7190879999999998E-002
2.5240851803604545E+002	-3.4390339999999998E-002
2.5289135915967205E+002	-1.7086430000000000E-002
2.5337424899589195E+002	2.4512420000000002E-003
2.5385724565559281E+002	2.1656470000000001E-002
2.5434039363395303E+002	3.8002460000000002E-002
2.5482368576778151E+002	4.9311319999999999E-002
2.5530686060503305E+002	5.4083630000000001E-002
2.5578987984033293E+002	5.1692320000000000E-002
2.5627278691292520E+002	4.2450160000000001E-002
2.5675563941060540E+002	2.7557700000000001E-002
2.5723850162503129E+002	8.9515410000000004E-003
2.5772143698589582E+002	-1.0914200000000001E-002
2.5820449951271922E+002	-2.9434820000000000E-002
2.5868772700426149E+002	-4.4150960000000003E-002
2.5917097750113794E+002	-5.3109200000000002E-002
2.5965405552770022E+002	-5.5133620000000001E-002
2.6013699205690591E+002	-4.9958469999999998E-002
2.6061983711266265E+002	-3.8260479999999999E-002
2.6110265213726967E+002	-2.1558660000000000E-002
2.6158550242525433E+002	-2.0384790000000002E-003
2.6206844906431257E+002	1.7728680000000000E-002
2.6255154078905997E+002	3.5149500000000000E-002
2.6303480062938280E+002	4.7904450000000001E-002
2.6351799683160948E+002	5.4300500000000002E-002
2.6400102844502743E+002	5.3498169999999998E-002
2.6448393542103963E+002	4.5604119999999998E-002
2.6496677357520861E+002	3.1652109999999997E-002
2.6544960716922748E+002	1.3453310000000000E-002
2.6593250135869744E+002	-6.5912089999999998E-003
2.6641551358434714E+002	-2.5851880000000001E-002
2.6689868625760704E+002	-4.1777729999999999E-002
2.6738194802566073E+002	-5.2250860000000003E-002
2.6786504647162775E+002	-5.5894760000000002E-002
2.6834799317637572E+002	-5.2234719999999998E-002
2.6883083524424114E+002	-4.1752280000000003E-002
2.6931363297478032E+002	-2.5814139999999999E-002
2.6979645215240885E+002	-6.4999710000000002E-003
2.7027935622858865E+002	1.3639200000000001E-002
2.7076239773320532E+002	3.1966370000000001E-002
2.7124561164148253E+002	4.6045589999999997E-002
2.7172883401839408E+002	5.4004969999999999E-002
2.7221188441967610E+002	5.4798600000000003E-002
2.7269479880376383E+002	4.8325809999999997E-002
2.7317763066622052E+002	3.5440409999999999E-002
2.7366044371865519E+002	1.7816840000000000E-002
2.7414330421380384E+002	-2.2249290000000001E-003
