t	C_D
8.3329949218283839E-001	1.8979052000000001E+000
8.5286268261873666E-001	1.9102390000000000E+000
8.7240495126061790E-001	1.9239830000000000E+000
8.9194867471271255E-001	1.9394176000000001E+000
9.1150193481194297E-001	1.9520252000000000E+000
9.3106454462213117E-001	1.9630236000000001E+000
9.5063589788244740E-001	1.9775510000000001E+000
9.7021473625639387E-001	1.9934757999999999E+000
9.8980315952057485E-001	2.0026899999999999E+000
1.0094026081315757E+000	2.0035200000000000E+000
1.0290058773447783E+000	2.0040100000000001E+000
1.0486141735038572E+000	2.0115740000000000E+000
1.0682274087552270E+000	2.0237579999999999E+000
1.0878402882604141E+000	2.0316679999999998E+000
1.1074334808719277E+000	2.0310999999999999E+000
1.1270161703439396E+000	2.0275599999999998E+000
1.1466003823662232E+000	2.0298560000000001E+000
1.1661906962010893E+000	2.0405359999999999E+000
1.1857872111458332E+000	2.0533299999999999E+000
1.2053898251379576E+000	2.0589819999999999E+000
1.2249997768600378E+000	2.0530080000000002E+000
1.2446216201350493E+000	2.0390760000000001E+000
1.2642611748472166E+000	2.0264340000000001E+000
1.2839052445116288E+000	2.0235240000000001E+000
1.3035457963183867E+000	2.0319880000000001E+000
1.3231874074653136E+000	2.0454319999999999E+000
1.3428320790084922E+000	2.0540980000000002E+000
1.3624798956078814E+000	2.0516779999999999E+000
1.3821302640959250E+000	2.0392939999999999E+000
1.4017847156249985E+000	2.0242939999999998E+000
1.4214338628787493E+000	2.0153140000000000E+000
1.4410677136542909E+000	2.0171380000000001E+000
1.4606927855028458E+000	2.0282960000000001E+000
1.4803157316344111E+000	2.0424240000000000E+000
1.4999415180571438E+000	2.0519620000000001E+000
1.5195710860250129E+000	2.0518519999999998E+000
1.5392047117282388E+000	2.0414260000000000E+000
1.5588442107205029E+000	2.0241020000000001E+000
1.5784929051488013E+000	2.0055600000000000E+000
1.5981540666325746E+000	1.9914807999999999E+000
1.6178305871482876E+000	1.9856393999999999E+000
1.6375180909450944E+000	1.9888648000000000E+000
1.6571997482398473E+000	1.9990372000000001E+000
1.6768767143666410E+000	2.0119560000000001E+000
1.6965515455978388E+000	2.0227800000000000E+000
1.7162267271821299E+000	2.0274880000000000E+000
1.7359037254840655E+000	2.0240239999999998E+000
1.7555826551939413E+000	2.0128260000000000E+000
1.7752631761400044E+000	1.9967006000000000E+000
1.7949469720170090E+000	1.9800059999999999E+000
1.8146360190179773E+000	1.9673482000000000E+000
1.8343278476714990E+000	1.9622010000000001E+000
1.8540111583744274E+000	1.9658595999999999E+000
1.8736834135308742E+000	1.9770504000000000E+000
1.8933477082784274E+000	1.9923143999999999E+000
1.9130074010115117E+000	2.0070540000000001E+000
1.9326659529394730E+000	2.0168300000000001E+000
1.9523264698494027E+000	2.0185339999999998E+000
1.9719892735441309E+000	2.0111080000000001E+000
1.9916550281890815E+000	1.9957100000000001E+000
2.0113257622162575E+000	1.9753023999999999E+000
2.0310038166342927E+000	1.9538750000000000E+000
2.0506909217591542E+000	1.9355017999999999E+000
2.0703841964115663E+000	1.9234798000000000E+000
2.0900773969882440E+000	1.9196759999999999E+000
2.1097705459972347E+000	1.9242078000000000E+000
2.1294637301411887E+000	1.9355245999999999E+000
2.1491570280258823E+000	1.9508061999999999E+000
2.1688505043693045E+000	1.9665832000000001E+000
2.1885442061447087E+000	1.9794540000000000E+000
2.2082381586083368E+000	1.9867256000000000E+000
2.2279323620357072E+000	1.9868804000000000E+000
2.2476267904791474E+000	1.9797904000000000E+000
2.2673213927019518E+000	1.9666570000000001E+000
2.2870160960095030E+000	1.9497176000000001E+000
2.3067108133468515E+000	1.9317903999999999E+000
2.3264054530483333E+000	1.9157468000000000E+000
2.3460999307105084E+000	1.9040298000000000E+000
2.3657941819001835E+000	1.8982710000000000E+000
2.3854881728111237E+000	1.8990667999999999E+000
2.4051819056759349E+000	1.9059362000000000E+000
2.4248754173287570E+000	1.9174553999999999E+000
2.4445686395858388E+000	1.9315126000000000E+000
2.4642589207284260E+000	1.9456595999999999E+000
2.4839466270871005E+000	1.9574932000000000E+000
2.5036337007168292E+000	1.9650080000000001E+000
2.5233220696517122E+000	1.9668684000000001E+000
2.5430124346918230E+000	1.9625710000000001E+000
2.5627048278223219E+000	1.9524786000000001E+000
2.5823992714294057E+000	1.9377278000000000E+000
2.6020940958050520E+000	1.9200320000000000E+000
2.6217892592294558E+000	1.9014082000000001E+000
2.6414847268090842E+000	1.8839045999999999E+000
2.6611804433217152E+000	1.8693560000000000E+000
2.6808763375705196E+000	1.8591818000000000E+000
2.7005723279685117E+000	1.8542436000000000E+000
2.7202683286554037E+000	1.8547701999999999E+000
2.7399642558862585E+000	1.8603533999999999E+000
2.7596600346659024E+000	1.8700216000000001E+000
2.7793556051655508E+000	1.8823696000000001E+000
2.7990509281582399E+000	1.8957451999999999E+000
2.8187459887542086E+000	1.9084672000000000E+000
2.8384407980137709E+000	1.9190250000000000E+000
2.8581353923600084E+000	1.9262341999999999E+000
2.8778298306095720E+000	1.9293362000000001E+000
2.8975241885776253E+000	1.9280383999999999E+000
2.9172185521176188E+000	1.9225034000000001E+000
2.9369130095892526E+000	1.9133032000000001E+000
2.9566076439215445E+000	1.9013442000000000E+000
2.9763025242852632E+000	1.8877649999999999E+000
2.9959976980891678E+000	1.8738231999999999E+000
3.0156931845825889E+000	1.8607781999999999E+000
3.0353889714307760E+000	1.8497695999999999E+000
3.0550850151707487E+000	1.8417057999999999E+000
3.0747812455648620E+000	1.8371766000000000E+000
3.0944775731089327E+000	1.8364060000000000E+000
3.1141738985960834E+000	1.8392458000000000E+000
3.1338701232670947E+000	1.8452097999999999E+000
3.1535661581394905E+000	1.8535366000000000E+000
3.1732619316869473E+000	1.8632713999999999E+000
3.1929573957710100E+000	1.8733611999999999E+000
3.2126525301207334E+000	1.8827520000000000E+000
3.2323473455269562E+000	1.8904764000000001E+000
3.2520418854071607E+000	1.8957286000000000E+000
3.2717362248924564E+000	1.8979256000000000E+000
3.2914304668118946E+000	1.8967490000000000E+000
3.3111247344779811E+000	1.8921684000000001E+000
3.3308191616398046E+000	1.8844392000000001E+000
3.3505138804015693E+000	1.8740760000000001E+000
3.3702090084887422E+000	1.8618014000000001E+000
3.3899046376686766E+000	1.8484811999999999E+000
3.4096008249885590E+000	1.8350510000000000E+000
3.4292975878394927E+000	1.8224358000000001E+000
3.4489949029841682E+000	1.8114758000000000E+000
3.4686927089628901E+000	1.8028606000000000E+000
3.4883909110477460E+000	1.7970839999999999E+000
3.5080893880328250E+000	1.7944144000000000E+000
3.5277880001541244E+000	1.7948877999999999E+000
3.5474865976358569E+000	1.7983146000000001E+000
3.5671850296585963E+000	1.8043062000000001E+000
3.5868831537086234E+000	1.8123081999999999E+000
3.6065808451653893E+000	1.8216441999999999E+000
3.6262780066886249E+000	1.8315714000000001E+000
3.6459745765642380E+000	1.8413332000000000E+000
3.6656705349240495E+000	1.8502144000000000E+000
3.6853659066939626E+000	1.8575860000000000E+000
3.7050607604385166E+000	1.8629412000000001E+000
3.7247552030722413E+000	1.8659226000000000E+000
3.7444493711023319E+000	1.8663365999999999E+000
3.7641434194777714E+000	1.8641580000000000E+000
3.7838375093324350E+000	1.8595226000000000E+000
3.8035317959096542E+000	1.8527127999999999E+000
3.8232264178307518E+000	1.8441360000000000E+000
3.8429214885702834E+000	1.8342958000000000E+000
3.8626170905285528E+000	1.8237620000000001E+000
3.8823132716320283E+000	1.8131366000000000E+000
3.9020100441506145E+000	1.8030160000000000E+000
3.9217073853453011E+000	1.7939552000000001E+000
3.9414052396441592E+000	1.7864324000000000E+000
3.9611035222240232E+000	1.7808200000000001E+000
3.9808021239852467E+000	1.7773608000000001E+000
4.0005009177914017E+000	1.7761540000000000E+000
4.0201997658294228E+000	1.7771505999999999E+000
4.0398985278895561E+000	1.7801617999999999E+000
4.0595970701755624E+000	1.7848755999999999E+000
4.0792952740763102E+000	1.7908818000000000E+000
4.0989930442128530E+000	1.7977052000000000E+000
4.1186903150319427E+000	1.8048396000000000E+000
4.1383870553492708E+000	1.8117818000000001E+000
4.1580832703882731E+000	1.8180616000000001E+000
4.1777790010911602E+000	1.8232652000000000E+000
4.1974743208502963E+000	1.8270538000000001E+000
4.2171693301106288E+000	1.8291755999999999E+000
4.2368641494318311E+000	1.8294729999999999E+000
4.2565589116333387E+000	1.8278863999999999E+000
4.2762537536034131E+000	1.8244533999999999E+000
4.2959488083043649E+000	1.8193062000000000E+000
4.3156441974125936E+000	1.8126648000000001E+000
4.3353400249288239E+000	1.8048264000000001E+000
4.3550363719958165E+000	1.7961522000000001E+000
4.3747332930402489E+000	1.7870505999999999E+000
4.3944308133013061E+000	1.7779544000000000E+000
4.4141289277798883E+000	1.7692977999999999E+000
4.4338276016152607E+000	1.7614913999999999E+000
4.4535267718766312E+000	1.7548973999999999E+000
4.4732263507497390E+000	1.7498094000000000E+000
4.4929262299551009E+000	1.7464340000000000E+000
4.5126262861798283E+000	1.7448805999999999E+000
4.5323263873233044E+000	1.7451555999999999E+000
4.5520263992840677E+000	1.7471668000000000E+000
4.5717261929334851E+000	1.7507320000000000E+000
4.5914256508841031E+000	1.7555925999999999E+000
4.6111246736462084E+000	1.7614334000000000E+000
4.6308231847742389E+000	1.7679028000000001E+000
4.6505211346956914E+000	1.7746346000000000E+000
4.6702185029885435E+000	1.7812678000000000E+000
4.6899152989416386E+000	1.7874639999999999E+000
4.7096115604114352E+000	1.7929204000000001E+000
4.7293073511287043E+000	1.7973816000000000E+000
4.7490027567219135E+000	1.8006450000000001E+000
4.7686978797773216E+000	1.8025667999999999E+000
4.7883928342623365E+000	1.8030628000000000E+000
4.8080877396521906E+000	1.8021081999999999E+000
4.8277827150948536E+000	1.7997376000000000E+000
4.8474778739056124E+000	1.7960415999999999E+000
4.8671733186298791E+000	1.7911623999999999E+000
4.8868691368478654E+000	1.7852892000000000E+000
4.9065653978404136E+000	1.7786510000000000E+000
4.9262621501876804E+000	1.7715080000000001E+000
4.9459594203121977E+000	1.7641424000000001E+000
4.9656572119493498E+000	1.7568462000000000E+000
4.9853555065285882E+000	1.7499077999999999E+000
5.0050542644211760E+000	1.7435992000000000E+000
5.0247534270142094E+000	1.7381622000000001E+000
5.0444529195630432E+000	1.7337959999999999E+000
5.0641526547128803E+000	1.7306463999999999E+000
5.0838525365417402E+000	1.7287977999999999E+000
5.1035524649805453E+000	1.7282698000000001E+000
5.1232523404328409E+000	1.7290158000000000E+000
5.1429520683713461E+000	1.7309281999999999E+000
5.1626515636669019E+000	1.7338446000000001E+000
5.1823507544096472E+000	1.7375586000000001E+000
5.2020495850252999E+000	1.7418324000000001E+000
5.2217480185522103E+000	1.7464108000000000E+000
5.2414460379676084E+000	1.7510346000000001E+000
5.2611436465053716E+000	1.7554538000000000E+000
5.2808408669898794E+000	1.7594396000000001E+000
5.3005377402870453E+000	1.7627930000000001E+000
5.3202343229858773E+000	1.7653517999999999E+000
5.3399306844497669E+000	1.7669964000000000E+000
5.3596269034087154E+000	1.7676506000000001E+000
5.3793230642675818E+000	1.7672821999999999E+000
5.3990192533027299E+000	1.7659016000000001E+000
5.4187155549117243E+000	1.7635586000000001E+000
5.4384120480732436E+000	1.7603380000000000E+000
5.4581088031575309E+000	1.7563552000000000E+000
5.4778058791953859E+000	1.7517503999999999E+000
5.4975033216876410E+000	1.7466843999999999E+000
5.5172011610021556E+000	1.7413318000000000E+000
5.5368994113933079E+000	1.7358764000000000E+000
5.5565980706574409E+000	1.7305054000000000E+000
5.5762971204041945E+000	1.7254030000000000E+000
5.5959965269223728E+000	1.7207450000000000E+000
5.6156962426148427E+000	1.7166910000000000E+000
5.6353962079612963E+000	1.7133799999999999E+000
5.6550963539490571E+000	1.7109224000000001E+000
5.6747966048799405E+000	1.7093958000000000E+000
5.6944968814511654E+000	1.7088395999999999E+000
5.7141971039983313E+000	1.7092536000000000E+000
5.7338971957668887E+000	1.7105954000000001E+000
5.7535970860606058E+000	1.7127828000000000E+000
5.7732967131148909E+000	1.7156966000000000E+000
5.7929960265651497E+000	1.7191852000000001E+000
5.8126949894031279E+000	1.7230732000000000E+000
5.8323935793260224E+000	1.7271688000000001E+000
5.8520917894286475E+000	1.7312727999999999E+000
5.8717896282255548E+000	1.7351886000000001E+000
5.8914871190212672E+000	1.7387314000000000E+000
5.9111842986977612E+000	1.7417364000000000E+000
5.9308812159894488E+000	1.7440658000000000E+000
5.9505779293167569E+000	1.7456141999999999E+000
5.9702745042879934E+000	1.7463126000000000E+000
5.9899710109804722E+000	1.7461302000000001E+000
6.0096675211076045E+000	1.7450744000000000E+000
6.0293641051833440E+000	1.7431878000000001E+000
6.0490608297951907E+000	1.7405463999999999E+000
6.0687577550913225E+000	1.7372538000000000E+000
6.0884549325805386E+000	1.7334350000000001E+000
6.1081524033258416E+000	1.7292316000000001E+000
6.1278501965877954E+000	1.7247935999999999E+000
6.1475483289712951E+000	1.7202744000000001E+000
6.1672468041007971E+000	1.7158236000000000E+000
6.1869456128088718E+000	1.7115815999999999E+000
6.2066447338073445E+000	1.7076760000000000E+000
6.2263441348077313E+000	1.7042162000000001E+000
6.2460437740326524E+000	1.7012908000000000E+000
6.2657436020424253E+000	1.6989664000000000E+000
6.2854435638000012E+000	1.6972852000000000E+000
6.3051436008950859E+000	1.6962645999999999E+000
6.3248436538441188E+000	1.6958982000000000E+000
6.3445436643876443E+000	1.6961561999999999E+000
6.3642435777108597E+000	1.6969867999999999E+000
6.3839433445160969E+000	1.6983185999999999E+000
6.4036429228778857E+000	1.7000633999999999E+000
6.4233422798129727E+000	1.7021192000000001E+000
6.4430413925077739E+000	1.7043740000000001E+000
6.4627402491542520E+000	1.7067098000000001E+000
6.4824388493619454E+000	1.7090074000000000E+000
6.5021372041241570E+000	1.7111504000000000E+000
6.5218353353263812E+000	1.7130301999999999E+000
6.5415332748135944E+000	1.7145497999999999E+000
6.5612310630548629E+000	1.7156279999999999E+000
6.5809287474572002E+000	1.7162020000000000E+000
6.6006263803873173E+000	1.7162310000000001E+000
6.6203240169726438E+000	1.7156974000000000E+000
6.6400217127761243E+000	1.7146072000000001E+000
6.6597195214452141E+000	1.7129904000000000E+000
6.6794174924286924E+000	1.7108989999999999E+000
6.6991156688531639E+000	1.7084060000000001E+000
6.7188140856529364E+000	1.7056005999999999E+000
6.7385127680338623E+000	1.7025866000000001E+000
6.7582117303332883E+000	1.6994762000000001E+000
6.7779109753213893E+000	1.6963866000000001E+000
6.7976104939729307E+000	1.6934340000000001E+000
6.8173102657313276E+000	1.6907302000000000E+000
6.8370102592602100E+000	1.6883760000000001E+000
6.8567104336479803E+000	1.6864584000000000E+000
6.8764107400156433E+000	1.6850464000000001E+000
6.8961111234645394E+000	1.6841877999999999E+000
6.9158115252839867E+000	1.6839075999999999E+000
6.9355118853242770E+000	1.6842066000000000E+000
6.9552121444368806E+000	1.6850609999999999E+000
6.9749122468826048E+000	1.6864239999999999E+000
6.9946121426095944E+000	1.6882269999999999E+000
7.0143117893033669E+000	1.6903824000000001E+000
7.0340111541232302E+000	1.6927871999999999E+000
7.0537102150556947E+000	1.6953275999999999E+000
7.0734089618350628E+000	1.6978827999999999E+000
7.0931073964002254E+000	1.7003302000000000E+000
7.1128055328714463E+000	1.7025501999999999E+000
7.1325033970627798E+000	1.7044303999999999E+000
7.1522010255744117E+000	1.7058701999999999E+000
7.1718984645052855E+000	1.7067846000000000E+000
7.1915957678310320E+000	1.7071069999999999E+000
7.2112929955225598E+000	1.7067912000000001E+000
7.2309902114830296E+000	1.7058135999999999E+000
7.2506874813746425E+000	1.7041738000000000E+000
7.2703848704050218E+000	1.7018945999999999E+000
7.2900824411415464E+000	1.6990208000000000E+000
7.3097802514163615E+000	1.6956186000000000E+000
7.3294783523715479E+000	1.6917728000000001E+000
7.3491767866981297E+000	1.6875848000000000E+000
7.3688755871203311E+000	1.6831700000000001E+000
7.3885747751486770E+000	1.6786536000000001E+000
7.4082743601165735E+000	1.6741683999999999E+000
7.4279743385269716E+000	1.6698502000000000E+000
7.4476746937305531E+000	1.6658352000000001E+000
7.4673753959380083E+000	1.6622560000000000E+000
7.4870764025653092E+000	1.6592382000000001E+000
7.5067776589065991E+000	1.6568974000000001E+000
7.5264790991126000E+000	1.6553370000000001E+000
7.5461806474538236E+000	1.6546444000000000E+000
7.5658822198524485E+000	1.6548890000000001E+000
7.5855837256565106E+000	1.6561210000000000E+000
7.6052850696183247E+000	1.6583688000000001E+000
7.6249861540319133E+000	1.6616388000000000E+000
7.6446868809797079E+000	1.6659143999999999E+000
7.6643871546352917E+000	1.6711548000000001E+000
7.6840868835747367E+000	1.6772967999999999E+000
7.7037859830455151E+000	1.6842542000000000E+000
7.7234843771275417E+000	1.6919202000000000E+000
7.7431820007313981E+000	1.7001678000000000E+000
7.7628788013749315E+000	1.7088540000000001E+000
7.7825747406844075E+000	1.7178210000000000E+000
7.8022697955906253E+000	1.7269000000000001E+000
7.8219639591788610E+000	1.7359150000000001E+000
7.8416572411684591E+000	1.7446870000000001E+000
7.8613496680103330E+000	1.7530374000000000E+000
7.8810412826033271E+000	1.7607926000000000E+000
7.9007321436129807E+000	1.7677875999999999E+000
7.9204223244181904E+000	1.7738706000000000E+000
7.9401119117467109E+000	1.7789056000000001E+000
7.9598010040199618E+000	1.7827763999999999E+000
7.9794897094378330E+000	1.7853888000000000E+000
7.9991781438637357E+000	1.7866721999999999E+000
8.0188664285757145E+000	1.7865814000000000E+000
8.0385546879471086E+000	1.7850972000000001E+000
8.0582430471180491E+000	1.7822268000000001E+000
8.0779316297162964E+000	1.7780012000000001E+000
8.0976205556818108E+000	1.7724762000000001E+000
8.1173099392413928E+000	1.7657293999999999E+000
8.1369998870787050E+000	1.7578575999999999E+000
8.1566904967280003E+000	1.7489752000000001E+000
8.1763818552082324E+000	1.7392106000000001E+000
8.1960740379226351E+000	1.7287036000000000E+000
8.2157671078347594E+000	1.7176028000000001E+000
8.2354611149080093E+000	1.7060620000000000E+000
8.2551560958098182E+000	1.6942372000000001E+000
8.2748520738749267E+000	1.6822839999999999E+000
8.2945490593053961E+000	1.6703555999999999E+000
8.3142470496057932E+000	1.6585992000000001E+000
8.3339460302192734E+000	1.6471544000000000E+000
8.3536459752982513E+000	1.6361512000000000E+000
8.3733468485959985E+000	1.6257090000000001E+000
8.3930486044785528E+000	1.6159342000000001E+000
8.4127511890179143E+000	1.6069202000000000E+000
8.4324545411238887E+000	1.5987460000000000E+000
8.4521585936982344E+000	1.5914762000000000E+000
8.4718632747990164E+000	1.5851603999999999E+000
8.4915685087954866E+000	1.5798335999999999E+000
8.5112742174935168E+000	1.5755155999999999E+000
8.5309803212169300E+000	1.5722130000000001E+000
8.5506867398338713E+000	1.5699179999999999E+000
8.5703933937189536E+000	1.5686106000000000E+000
8.5901002046449104E+000	1.5682588000000000E+000
8.6098070966004752E+000	1.5688198000000000E+000
8.6295139965323546E+000	1.5702411999999999E+000
8.6492208350097268E+000	1.5724620000000000E+000
8.6689275468115863E+000	1.5754146000000000E+000
8.6886340714389654E+000	1.5790245999999999E+000
8.7083403535553536E+000	1.5832138000000000E+000
8.7280463433602904E+000	1.5878998000000000E+000
8.7477519968940509E+000	1.5929990000000001E+000
8.7674572762680487E+000	1.5984263999999999E+000
8.7871621498196948E+000	1.6040973999999999E+000
8.8068665921934031E+000	1.6099292000000001E+000
8.8265705843557871E+000	1.6158408000000000E+000
8.8462741135374880E+000	1.6217554000000001E+000
8.8659771730952421E+000	1.6275998000000000E+000
8.8856797622960340E+000	1.6333067999999999E+000
8.9053818860260066E+000	1.6388145999999999E+000
8.9250835544253295E+000	1.6440686000000000E+000
8.9447847824484228E+000	1.6490208000000000E+000
8.9644855893571602E+000	1.6536312000000000E+000
8.9841859981649819E+000	1.6578674000000000E+000
9.0038860350431769E+000	1.6617050000000000E+000
9.0235857286907439E+000	1.6651274000000000E+000
9.0432851096812215E+000	1.6681260000000000E+000
9.0629842098056983E+000	1.6706989999999999E+000
9.0826830614294281E+000	1.6728520000000000E+000
9.1023816968769609E+000	1.6745968000000000E+000
9.1220801478586679E+000	1.6759504000000001E+000
9.1417784449510897E+000	1.6769346000000001E+000
9.1614766171424478E+000	1.6775755999999999E+000
9.1811746914523695E+000	1.6779018000000001E+000
9.2008726926323501E+000	1.6779443999999999E+000
9.2205706429502907E+000	1.6777352000000001E+000
9.2402685620593523E+000	1.6773068000000000E+000
9.2599664669494999E+000	1.6766916000000001E+000
9.2796643719750431E+000	1.6759206000000000E+000
9.2993622889509311E+000	1.6750233999999999E+000
9.3190602273129866E+000	1.6740276000000001E+000
9.3387581943292641E+000	1.6729586000000001E+000
9.3584561953474612E+000	1.6718386000000001E+000
9.3781542340664483E+000	1.6706878000000001E+000
9.3978523128204721E+000	1.6695230000000001E+000
9.4175504328643243E+000	1.6683588000000000E+000
9.4372485946488585E+000	1.6672064000000000E+000
9.4569467980772508E+000	1.6660752000000001E+000
9.4766450427343560E+000	1.6649722000000000E+000
9.4963433280820038E+000	1.6639024000000000E+000
9.5160416536156198E+000	1.6628688000000000E+000
9.5357400189799844E+000	1.6618732000000001E+000
9.5554384240446879E+000	1.6609162000000000E+000
9.5751368689405236E+000	1.6599974000000000E+000
9.5948353540597164E+000	1.6591157999999999E+000
9.6145338800238367E+000	1.6582698000000000E+000
9.6342324476256724E+000	1.6574576000000001E+000
9.6539310577511674E+000	1.6566772000000001E+000
9.6736297112885055E+000	1.6559264000000000E+000
9.6933284090314391E+000	1.6552036000000001E+000
9.7130271515835922E+000	1.6545068000000001E+000
9.7327259392707308E+000	1.6538344000000000E+000
9.7524247720665223E+000	1.6531849999999999E+000
9.7721236495371677E+000	1.6525571999999999E+000
9.7918225708082502E+000	1.6519496000000000E+000
9.8115215345566380E+000	1.6513610000000001E+000
9.8115215345566380E+000	1.6507904000000000E+000
9.8312205390282905E+000	1.6502360000000000E+000
9.8509195820816746E+000	1.6496968000000001E+000
9.8706186612546851E+000	1.6491708000000000E+000
9.8903177738519013E+000	1.6486563999999999E+000
9.9100169170477965E+000	1.6481512000000000E+000
9.9297160880005926E+000	1.6476530000000000E+000
9.9494152839706285E+000	1.6471590000000000E+000
9.9691145024368346E+000	1.6466670000000001E+000
9.9888137412050302E+000	1.6461740000000000E+000
1.0008512998502011E+001	1.6456774000000001E+000
1.0028212273049940E+001	1.6451747999999999E+000
1.0047911564116720E+001	1.6446643999999999E+000
1.0067610871539042E+001	1.6441441999999999E+000
1.0087310195716443E+001	1.6436132000000001E+000
1.0107009537575804E+001	1.6430714000000000E+000
1.0126708898507609E+001	1.6425186000000001E+000
1.0146408280276507E+001	1.6419564000000000E+000
1.0166107684910036E+001	1.6413869999999999E+000
1.0185807114570592E+001	1.6408130000000001E+000
1.0205506571416382E+001	1.6402382000000000E+000
1.0225206057458148E+001	1.6396670000000000E+000
1.0244905574418068E+001	1.6391046000000000E+000
1.0264605123597715E+001	1.6385563999999999E+000
1.0284304705761221E+001	1.6380280000000000E+000
1.0304004321039331E+001	1.6375249999999999E+000
1.0323703968858908E+001	1.6370534000000001E+000
1.0343403647901273E+001	1.6366182000000000E+000
1.0363103356091381E+001	1.6362242000000000E+000
1.0382803090618559E+001	1.6358752000000001E+000
1.0402502847987948E+001	1.6355744000000001E+000
1.0422202624100157E+001	1.6353234000000001E+000
1.0441902414355990E+001	1.6351232000000000E+000
1.0461602213781251E+001	1.6349738000000000E+000
1.0481302017166584E+001	1.6348734000000000E+000
1.0501001819215993E+001	1.6348195999999999E+000
1.0520701614698080E+001	1.6348088000000001E+000
1.0540401398593527E+001	1.6348368000000000E+000
1.0560101166233000E+001	1.6348984000000000E+000
1.0579800913420097E+001	1.6349883999999999E+000
1.0599500636534847E+001	1.6351004000000000E+000
1.0619200332614385E+001	1.6352290000000000E+000
1.0638899999408213E+001	1.6353682000000000E+000
1.0658599635406755E+001	1.6355126000000000E+000
1.0678299239843239E+001	1.6356569999999999E+000
1.0697998812669956E+001	1.6357969999999999E+000
1.0717698354510938E+001	1.6359286000000000E+000
1.0737397866594412E+001	1.6360490000000001E+000
1.0757097350668108E+001	1.6361554000000000E+000
1.0776796808901935E+001	1.6362464000000001E+000
1.0796496243782522E+001	1.6363205999999999E+000
1.0816195658004263E+001	1.6363778000000000E+000
1.0835895054361524E+001	1.6364175999999999E+000
1.0855594435646161E+001	1.6364403999999999E+000
1.0875293804554456E+001	1.6364468000000001E+000
1.0894993163606449E+001	1.6364373999999999E+000
1.0914692515080707E+001	1.6364126000000001E+000
1.0934391860966221E+001	1.6363734000000001E+000
1.0954091202932780E+001	1.6363198000000001E+000
1.0973790542320035E+001	1.6362520000000000E+000
1.0993489880145114E+001	1.6361702000000000E+000
1.1013189217127438E+001	1.6360740000000000E+000
1.1032888553729061E+001	1.6359626000000000E+000
1.1052587890208212E+001	1.6358352000000000E+000
1.1072287226683136E+001	1.6356911999999999E+000
1.1091986563202978E+001	1.6355290000000000E+000
1.1111685899822305E+001	1.6353473999999999E+000
1.1131385236675728E+001	1.6351454000000001E+000
1.1151084574049055E+001	1.6349218000000001E+000
1.1170783912443564E+001	1.6346756000000000E+000
1.1190483252630456E+001	1.6344056000000000E+000
1.1210182595692679E+001	1.6341117999999999E+000
1.1229881943052135E+001	1.6337934000000001E+000
1.1249581296480686E+001	1.6334510000000000E+000
1.1269280658093969E+001	1.6330846000000001E+000
1.1288980030328160E+001	1.6326954000000000E+000
1.1308679415899848E+001	1.6322846000000000E+000
1.1328378817750520E+001	1.6318538000000000E+000
1.1348078238977479E+001	1.6314052000000001E+000
1.1367777682753557E+001	1.6309410000000000E+000
1.1387477152238658E+001	1.6304638000000000E+000
1.1407176650486315E+001	1.6299766000000000E+000
1.1426876180348913E+001	1.6294826000000000E+000
