Grouping:unnamed
# x 	 y
0.0000000000000000E+000	2.8421700000000000E-014
7.1874347808481098E-001	5.7968499999999999E-005
1.4468096171383196E+000	-2.7425000000000003E-004
2.2581195676289467E+000	-6.1219360000000001E-004
3.0709777370130582E+000	-9.6610939999999996E-004
3.9233851670920954E+000	-1.1600134000000000E-003
4.7845791016260462E+000	-1.2268466000000000E-003
5.6525254779280187E+000	-1.1619537999999999E-003
6.5398097664096753E+000	-9.7098859999999998E-004
7.4356035377343739E+000	-7.2830439999999996E-004
8.3376120513292484E+000	-4.9705500000000004E-004
9.2478813997435285E+000	-3.3929899999999999E-004
1.0166341288160710E+001	-2.8756119999999999E-004
1.1091668976919427E+001	-3.4536780000000002E-004
1.2023699262181834E+001	-4.8107700000000000E-004
1.2962726664491711E+001	-6.2617040000000003E-004
1.3908607591323776E+001	-6.5490280000000001E-004
1.4864665984808465E+001	-1.5729884000000000E-004
1.5836838577334445E+001	5.9896380000000005E-004
1.6814589285821214E+001	7.0971239999999996E-004
1.7742944471850965E+001	-8.2359259999999993E-003
1.8637925136676497E+001	-6.2791219999999998E-003
1.9543702298581149E+001	-3.7678500000000001E-003
2.0470176659431058E+001	-1.9847711999999998E-003
2.1413517761359703E+001	-1.3145349999999999E-003
2.2369121841003761E+001	-1.0339326000000000E-003
2.3333639940043707E+001	-1.4221046000000000E-003
2.4308525476455106E+001	-2.0597860000000001E-003
2.5292351823726676E+001	-2.5450980000000000E-003
2.6281228396804064E+001	-2.6979660000000000E-003
2.7272948394590713E+001	-2.4639639999999999E-003
2.8265813501705704E+001	-1.8682245999999999E-003
2.9258887318677406E+001	-1.0329912000000001E-003
3.0251969083012867E+001	-1.5050316000000000E-004
3.1245220563262887E+001	5.2460660000000004E-004
3.2238864435234952E+001	8.0015900000000005E-004
3.3233041696186540E+001	6.1536000000000002E-004
3.4227756281159124E+001	5.9805000000000001E-005
3.5222962976199852E+001	-6.4481279999999998E-004
3.6218651868838691E+001	-1.2454391999999999E-003
3.7214790731041518E+001	-1.5359836000000001E-003
3.8211340085654939E+001	-1.4232991999999999E-003
3.9208293487397739E+001	-9.6654119999999997E-004
4.0205626527254644E+001	-3.5368640000000000E-004
