time	l
1.3411021496723770E+001	2.5194349999999998E-004
1.3444922328360443E+001	2.6914639999999997E-004
1.3478824626690404E+001	2.8612320000000001E-004
1.3512728389645131E+001	3.0285350000000002E-004
1.3546633615084405E+001	3.1932089999999998E-004
1.3580540300782623E+001	3.3551389999999999E-004
1.3614448444416743E+001	3.5142559999999998E-004
1.3648358043562430E+001	3.6705279999999998E-004
1.3682269095700127E+001	3.8239580000000000E-004
1.3716181598227591E+001	3.9745770000000001E-004
1.3750095548474791E+001	4.1224200000000000E-004
1.3784010943717215E+001	4.2675349999999999E-004
1.3817927781185473E+001	4.4099640000000000E-004
1.3851846058069823E+001	4.5497350000000002E-004
1.3885765771520525E+001	4.6868609999999998E-004
1.3919686918645024E+001	4.8213439999999998E-004
1.3953609496504340E+001	4.9531740000000003E-004
1.3987533502108148E+001	5.0823280000000001E-004
1.4021458932414767E+001	5.2087819999999997E-004
1.4055385784339117E+001	5.3324950000000002E-004
1.4089314054733151E+001	5.4534920000000005E-004
1.4123243740358946E+001	5.5719929999999997E-004
1.4157174837907540E+001	5.6880600000000004E-004
1.4191107344047509E+001	5.8011710000000004E-004
1.4225041255456457E+001	5.9106570000000002E-004
1.4258976568820273E+001	6.0165090000000000E-004
1.4292913280815458E+001	6.1194220000000004E-004
1.4326851388093120E+001	6.2201509999999999E-004
1.4360790873704167E+001	6.3189720000000004E-004
1.4394731705843558E+001	6.4156439999999999E-004
1.4428673880346054E+001	6.5096869999999995E-004
1.4462617393931398E+001	6.6006789999999995E-004
1.4496562243302074E+001	6.6883869999999996E-004
1.4530508425152989E+001	6.7727800000000002E-004
1.4564455936183849E+001	6.8539399999999998E-004
1.4598404773109007E+001	6.9319939999999995E-004
1.4632354932662288E+001	7.0070449999999997E-004
1.4666306411597818E+001	7.0791639999999998E-004
1.4700259206688914E+001	7.1483790000000005E-004
1.4734213314728132E+001	7.2146549999999997E-004
1.4768168732528386E+001	7.2778939999999998E-004
1.4802125456925022E+001	7.3380169999999998E-004
1.4836083484777470E+001	7.3950190000000003E-004
1.4870042812970636E+001	7.4489700000000001E-004
1.4904003438415973E+001	7.4999650000000001E-004
1.4937965358052082E+001	7.5481249999999995E-004
1.4971928568844344E+001	7.5935510000000000E-004
1.5005893067780972E+001	7.6362580000000004E-004
1.5039858851864945E+001	7.6761530000000002E-004
1.5073825918122015E+001	7.7130839999999998E-004
1.5107794263615387E+001	7.7469590000000003E-004
1.5141763885434438E+001	7.7777969999999995E-004
1.5175734780685397E+001	7.8055810000000002E-004
1.5209706946504307E+001	7.8301089999999998E-004
1.5243680380076970E+001	7.8511300000000004E-004
1.5277655078648381E+001	7.8686369999999997E-004
1.5311631039518469E+001	7.8829449999999999E-004
1.5345608260028650E+001	7.8944989999999999E-004
1.5379586737545356E+001	7.9036009999999997E-004
1.5413566469446014E+001	7.9102879999999999E-004
1.5447547453110470E+001	7.9143849999999995E-004
1.5481529685920357E+001	7.9156370000000003E-004
1.5515513165265936E+001	7.9138280000000004E-004
1.5549497888558369E+001	7.9088349999999999E-004
1.5583483853242468E+001	7.9006370000000005E-004
1.5617471056805766E+001	7.8892760000000002E-004
1.5651459496781342E+001	7.8748299999999995E-004
1.5685449170745285E+001	7.8573860000000001E-004
1.5719440076311743E+001	7.8370169999999995E-004
1.5753432211127812E+001	7.8137720000000005E-004
1.5787425572869735E+001	7.7876840000000002E-004
1.5821420159241068E+001	7.7587770000000003E-004
1.5855415967971970E+001	7.7270729999999997E-004
1.5889412996818878E+001	7.6925759999999996E-004
1.5923411243564360E+001	7.6552920000000000E-004
1.5957410706016336E+001	7.6152109999999996E-004
1.5991411382008138E+001	7.5723079999999996E-004
1.6025413269398065E+001	7.5265650000000005E-004
1.6059416366068632E+001	7.4779909999999998E-004
1.6093420669925138E+001	7.4266190000000002E-004
1.6127426178893224E+001	7.3724979999999999E-004
1.6161432890918050E+001	7.3156730000000002E-004
1.6195440803964232E+001	7.2561790000000000E-004
1.6229449916016417E+001	7.1940359999999996E-004
1.6263460225080777E+001	7.1292559999999998E-004
1.6297471729184359E+001	7.0618579999999996E-004
1.6331484426375177E+001	6.9918550000000002E-004
1.6365498314722128E+001	6.9192380000000005E-004
1.6399513392314361E+001	6.8440060000000004E-004
1.6433529657260667E+001	6.7661890000000001E-004
1.6467547107687665E+001	6.6858460000000005E-004
1.6501565741736488E+001	6.6030289999999996E-004
1.6535585557559912E+001	6.5177650000000002E-004
1.6569606553320540E+001	6.4300559999999997E-004
1.6603628727191769E+001	6.3398869999999996E-004
1.6637652077360404E+001	6.2472470000000003E-004
1.6671676602029365E+001	6.1521530000000000E-004
1.6705702299419674E+001	6.0546359999999997E-004
1.6739729167770186E+001	5.9547270000000002E-004
1.6773757205335780E+001	5.8524680000000004E-004
1.6807786410384487E+001	5.7479009999999997E-004
1.6841816781194133E+001	5.6410830000000001E-004
1.6875848316049808E+001	5.5320819999999998E-004
1.6909881013243176E+001	5.4209470000000004E-004
1.6943914871072074E+001	5.3076580000000005E-004
1.6977949887838953E+001	5.1921189999999998E-004
1.7011986061850379E+001	5.0742240000000002E-004
1.7011986061850379E+001	4.9539159999999996E-004
1.7046023391418590E+001	4.8311850000000000E-004
1.7080061874864658E+001	4.7060430000000000E-004
1.7114101510519017E+001	4.5785189999999999E-004
1.7148142296720568E+001	4.4486660000000002E-004
1.7182184231815523E+001	4.3165759999999999E-004
1.7216227314157059E+001	4.1823640000000003E-004
1.7250271542106624E+001	4.0461620000000002E-004
1.7284316914034282E+001	3.9080920000000001E-004
1.7318363428317234E+001	3.7682530000000001E-004
1.7352411083335706E+001	3.6267430000000000E-004
1.7386459877468763E+001	3.4836930000000001E-004
1.7420509809092248E+001	3.3392380000000002E-004
1.7454560876579137E+001	3.1934779999999999E-004
1.7488613078300517E+001	3.0464229999999998E-004
1.7522666412626371E+001	2.8980139999999999E-004
1.7556720877929465E+001	2.7481590000000001E-004
1.7590776472592321E+001	2.5967770000000001E-004
1.7624833195015245E+001	2.4438200000000002E-004
1.7658891043620720E+001	2.2892790000000001E-004
1.7692950016851153E+001	2.1331719999999999E-004
1.7727010113161860E+001	1.9755340000000000E-004
1.7761071331012200E+001	1.8164099999999999E-004
1.7795133668859496E+001	1.6558499999999999E-004
1.7829197125156274E+001	1.4939000000000000E-004
1.7863261698350538E+001	1.3306040000000000E-004
1.7897327386888012E+001	1.1660040000000000E-004
