t	C_D
9.4201103479674120E-001	2.7051159999999999E+000
9.5181040739634915E-001	2.7067899999999998E+000
9.6161137535921559E-001	2.7081979999999999E+000
9.7141375990080725E-001	2.7092679999999998E+000
9.8121747036094709E-001	2.7099720000000000E+000
9.9102266219550061E-001	2.7103459999999999E+000
1.0008291504603541E+000	2.7104780000000002E+000
1.0106351895540773E+000	2.7104780000000002E+000
1.0204413509015475E+000	2.7104560000000002E+000
1.0302483476818349E+000	2.7104900000000001E+000
1.0400566071971584E+000	2.7105999999999999E+000
1.0498661308295674E+000	2.7107660000000000E+000
1.0596768877640776E+000	2.7109320000000001E+000
1.0694888471109976E+000	2.7110360000000000E+000
1.0793019379614963E+000	2.7110360000000000E+000
1.0891149282220407E+000	2.7109340000000000E+000
1.0989240533491442E+000	2.7107720000000000E+000
1.1087299895423368E+000	2.7106240000000001E+000
1.1185338317257263E+000	2.7105679999999999E+000
1.1283366727233797E+000	2.7106580000000000E+000
1.1381395602653008E+000	2.7108979999999998E+000
1.1479434359844847E+000	2.7112300000000000E+000
1.1577488051174556E+000	2.7115320000000001E+000
1.1675557392930156E+000	2.7116440000000002E+000
1.1773642047417525E+000	2.7113920000000000E+000
1.1871741383289982E+000	2.7106319999999999E+000
1.1969854794608870E+000	2.7092719999999999E+000
1.2067981044322114E+000	2.7073040000000002E+000
1.2166118822297014E+000	2.7048000000000001E+000
1.2264269716138454E+000	2.7019199999999999E+000
1.2362438167678804E+000	2.6988699999999999E+000
1.2460626228473368E+000	2.6958739999999999E+000
1.2558839217393662E+000	2.6931419999999999E+000
1.2657081579037870E+000	2.6908240000000001E+000
1.2755345050171338E+000	2.6889959999999999E+000
1.2853597322333972E+000	2.6876380000000002E+000
1.2951840563824091E+000	2.6866520000000000E+000
1.3050079436169910E+000	2.6858780000000002E+000
1.3148318438858693E+000	2.6851200000000000E+000
1.3246561842781877E+000	2.6841940000000002E+000
1.3344812984463696E+000	2.6829480000000001E+000
1.3443072540441818E+000	2.6813020000000001E+000
1.3541340540958209E+000	2.6792460000000000E+000
1.3639616328809443E+000	2.6768559999999999E+000
1.3737899233343926E+000	2.6742720000000002E+000
1.3836189239845946E+000	2.6716720000000000E+000
1.3934486705507609E+000	2.6692480000000001E+000
1.4032792581512767E+000	2.6671719999999999E+000
1.4131102574382008E+000	2.6655660000000001E+000
1.4229383298547158E+000	2.6644880000000000E+000
1.4327634845869681E+000	2.6639119999999998E+000
1.4425862966324889E+000	2.6637439999999999E+000
1.4524073636544046E+000	2.6638240000000000E+000
1.4622272937843512E+000	2.6639439999999999E+000
1.4720466932303138E+000	2.6638880000000000E+000
1.4818661476774766E+000	2.6634440000000001E+000
1.4916862039995165E+000	2.6624300000000001E+000
1.5015072385973522E+000	2.6607240000000001E+000
1.5113293265961618E+000	2.6582680000000001E+000
1.5211524018979377E+000	2.6550760000000002E+000
1.5309764616510795E+000	2.6512280000000001E+000
1.5408015048242234E+000	2.6468720000000001E+000
1.5506275085687375E+000	2.6421960000000002E+000
1.5604546948432425E+000	2.6374200000000001E+000
1.5702833583375391E+000	2.6327660000000002E+000
1.5801137016102873E+000	2.6284480000000001E+000
1.5899460859498273E+000	2.6246499999999999E+000
1.5997808277566754E+000	2.6215060000000001E+000
1.6096181943952612E+000	2.6190959999999999E+000
1.6194584027755647E+000	2.6174400000000002E+000
1.6293016181039650E+000	2.6164960000000002E+000
1.6391465938557821E+000	2.6161620000000001E+000
1.6489901710398271E+000	2.6162939999999999E+000
1.6588324426083179E+000	2.6167080000000000E+000
1.6686736603628796E+000	2.6172040000000001E+000
1.6785140798961093E+000	2.6175799999999998E+000
1.6883539575990891E+000	2.6176499999999998E+000
1.6981935478077872E+000	2.6172559999999998E+000
1.7080331001215399E+000	2.6162839999999998E+000
1.7178728569218458E+000	2.6146699999999998E+000
1.7277130326027688E+000	2.6124060000000000E+000
1.7375537395392402E+000	2.6095359999999999E+000
1.7473949997183960E+000	2.6061640000000001E+000
1.7572367181680417E+000	2.6024319999999999E+000
1.7670788508421122E+000	2.5985160000000000E+000
1.7769214263916084E+000	2.5946140000000000E+000
1.7867645521652291E+000	2.5909200000000001E+000
1.7966084297608729E+000	2.5876280000000000E+000
1.8064532522789618E+000	2.5848939999999998E+000
1.8162991978576437E+000	2.5828440000000001E+000
1.8261464284695650E+000	2.5815500000000000E+000
1.8359944819688441E+000	2.5810300000000002E+000
1.8458403175190556E+000	2.5812439999999999E+000
1.8556836758003568E+000	2.5821000000000001E+000
1.8655248305075742E+000	2.5834540000000001E+000
1.8753640755150691E+000	2.5851199999999999E+000
1.8852017209637568E+000	2.5868940000000000E+000
1.8950380892479712E+000	2.5885500000000001E+000
1.9048735109819077E+000	2.5898720000000002E+000
1.9147083209946034E+000	2.5906539999999998E+000
1.9245428543979912E+000	2.5907279999999999E+000
1.9343774421815978E+000	2.5899640000000002E+000
1.9442124053482093E+000	2.5882800000000001E+000
1.9540480438632979E+000	2.5856499999999998E+000
1.9638843416734588E+000	2.5821079999999998E+000
1.9737212404559894E+000	2.5777380000000001E+000
1.9835588021266859E+000	2.5726719999999998E+000
1.9933970878711471E+000	2.5670880000000000E+000
2.0032362124133947E+000	2.5611899999999999E+000
2.0130764299902286E+000	2.5551979999999999E+000
2.0229179141067761E+000	2.5493440000000001E+000
2.0327608170514044E+000	2.5438459999999998E+000
2.0426053537962758E+000	2.5389059999999999E+000
2.0524517174828927E+000	2.5346959999999998E+000
2.0623000116037926E+000	2.5313439999999998E+000
2.0721488802265573E+000	2.5289400000000000E+000
2.0819977403824126E+000	2.5275200000000000E+000
2.0918465986762649E+000	2.5270679999999999E+000
2.1016954623747743E+000	2.5275200000000000E+000
2.1115443390820539E+000	2.5287700000000002E+000
2.1213932364171542E+000	2.5306700000000002E+000
2.1312421617053308E+000	2.5330420000000000E+000
2.1410911216931976E+000	2.5356879999999999E+000
2.1509401222960070E+000	2.5384020000000000E+000
2.1607891683834177E+000	2.5409780000000000E+000
2.1706382636083230E+000	2.5432180000000000E+000
2.1804874102812493E+000	2.5449480000000002E+000
2.1903366092913124E+000	2.5460240000000001E+000
2.2001858600737321E+000	2.5463339999999999E+000
2.2100351606236037E+000	2.5458059999999998E+000
2.2198845075549580E+000	2.5444140000000002E+000
2.2297338962029332E+000	2.5421719999999999E+000
2.2395833207657421E+000	2.5391379999999999E+000
2.2494327744820528E+000	2.5354060000000000E+000
2.2592822498388347E+000	2.5311020000000002E+000
2.2691317388038081E+000	2.5263779999999998E+000
2.2789812330759216E+000	2.5214059999999998E+000
2.2888307243463060E+000	2.5163660000000001E+000
2.2986802045613257E+000	2.5114380000000001E+000
2.3085296661788268E+000	2.5068020000000000E+000
2.3183791024083304E+000	2.5026160000000002E+000
2.3282285074263696E+000	2.4990199999999998E+000
2.3380778765588124E+000	2.4961280000000001E+000
2.3479272064232597E+000	2.4940180000000001E+000
2.3577764950264690E+000	2.4927419999999998E+000
2.3676257418138031E+000	2.4923080000000000E+000
2.3774749476701573E+000	2.4926900000000001E+000
2.3873241148741169E+000	2.4938340000000001E+000
2.3971732470088987E+000	2.4956459999999998E+000
2.4070223488353757E+000	2.4980099999999998E+000
2.4168714261335653E+000	2.5007860000000002E+000
2.4267204855199629E+000	2.5038239999999998E+000
2.4365695342484734E+000	2.5069539999999999E+000
2.4464185800025824E+000	2.5100120000000001E+000
2.4562675207626401E+000	2.5128320000000000E+000
2.4661158322470325E+000	2.5152619999999999E+000
2.4759636053364935E+000	2.5171579999999998E+000
2.4858110307463219E+000	2.5184039999999999E+000
2.4956582995791274E+000	2.5189080000000001E+000
2.5055056018244635E+000	2.5185979999999999E+000
2.5153531248721648E+000	2.5174400000000001E+000
2.5252010503829574E+000	2.5154239999999999E+000
2.5350495104329993E+000	2.5125739999999999E+000
2.5448983720528395E+000	2.5089399999999999E+000
2.5547476556088418E+000	2.5045959999999998E+000
2.5645971684972904E+000	2.4996459999999998E+000
2.5744467393916564E+000	2.4942039999999999E+000
2.5842963666978758E+000	2.4884059999999999E+000
2.5941460479231093E+000	2.4823979999999999E+000
2.6039957797669748E+000	2.4763259999999998E+000
2.6138455582297522E+000	2.4703379999999999E+000
2.6236953787343613E+000	2.4645820000000001E+000
2.6335452362581311E+000	2.4591880000000002E+000
2.6433951254702008E+000	2.4542799999999998E+000
2.6532450408702322E+000	2.4499659999999999E+000
2.6630949769244663E+000	2.4463279999999998E+000
2.6729449281954660E+000	2.4434320000000000E+000
2.6827948894622127E+000	2.4413179999999999E+000
2.6926448558275760E+000	2.4400040000000001E+000
2.7024948228107193E+000	2.4394819999999999E+000
2.7123447864229062E+000	2.4397240000000000E+000
2.7221947432261806E+000	2.4406800000000000E+000
2.7320446903752060E+000	2.4422760000000001E+000
2.7418946256430967E+000	2.4444279999999998E+000
2.7517445474323514E+000	2.4470320000000001E+000
2.7615944547721347E+000	2.4499759999999999E+000
2.7714443473031087E+000	2.4531399999999999E+000
2.7812942252513779E+000	2.4564020000000002E+000
2.7911440893932076E+000	2.4596420000000001E+000
2.8009939410121225E+000	2.4627379999999999E+000
2.8108437818495182E+000	2.4655800000000001E+000
2.8206936140495675E+000	2.4680640000000000E+000
2.8305434400984755E+000	2.4701040000000001E+000
2.8403932627581758E+000	2.4716239999999998E+000
2.8502430849954732E+000	2.4725640000000002E+000
2.8600929099085364E+000	2.4728859999999999E+000
2.8699427406525695E+000	2.4725679999999999E+000
2.8797925803657836E+000	2.4716040000000001E+000
2.8896424320959508E+000	2.4700080000000000E+000
2.8994922987278580E+000	2.4678119999999999E+000
2.9093421829126789E+000	2.4650620000000001E+000
2.9191920870008703E+000	2.4618199999999999E+000
2.9290420129803381E+000	2.4581559999999998E+000
2.9388919624214318E+000	2.4541539999999999E+000
2.9487419364300540E+000	2.4499019999999998E+000
2.9585919356101011E+000	2.4454959999999999E+000
2.9684419600364071E+000	2.4410340000000001E+000
2.9782920092390692E+000	2.4366099999999999E+000
2.9881420821995968E+000	2.4323220000000001E+000
2.9979921773591580E+000	2.4282539999999999E+000
3.0078422926388830E+000	2.4244919999999999E+000
3.0176924254722719E+000	2.4211079999999998E+000
3.0275425728495189E+000	2.4181640000000000E+000
3.0373927313734383E+000	2.4157099999999998E+000
3.0472428973258343E+000	2.4137840000000002E+000
3.0570930667428859E+000	2.4124080000000001E+000
3.0669432354977526E+000	2.4115959999999999E+000
3.0767933993887353E+000	2.4113400000000000E+000
3.0866435542313506E+000	2.4116240000000002E+000
3.0964936959528537E+000	2.4124180000000002E+000
3.1063438206876475E+000	2.4136780000000000E+000
3.1161939248720438E+000	2.4153539999999998E+000
3.1260440053365612E+000	2.4173800000000001E+000
3.1358940593939111E+000	2.4196840000000002E+000
3.1457440849208540E+000	2.4221940000000002E+000
3.1555940804320857E+000	2.4248240000000001E+000
3.1654440451444583E+000	2.4274960000000001E+000
3.1752939790298673E+000	2.4301219999999999E+000
3.1851438828554111E+000	2.4326240000000001E+000
3.1949937582093217E+000	2.4349240000000001E+000
3.2048436075113438E+000	2.4369440000000000E+000
3.2146934340060387E+000	2.4386199999999998E+000
3.2245432417380009E+000	2.4398939999999998E+000
3.2343930355093096E+000	2.4407139999999998E+000
3.2442428208201646E+000	2.4410419999999999E+000
3.2540926037938731E+000	2.4408500000000002E+000
3.2639423910867755E+000	2.4401180000000000E+000
3.2737921897838396E+000	2.4388420000000002E+000
3.2836420072810544E+000	2.4370259999999999E+000
3.2934918511561548E+000	2.4346899999999998E+000
3.3033417290301332E+000	2.4318580000000001E+000
3.3131916484224329E+000	2.4285679999999998E+000
3.3230416166034038E+000	2.4248680000000000E+000
3.3328916404475626E+000	2.4208120000000002E+000
3.3427417262910382E+000	2.4164620000000001E+000
3.3525918797963894E+000	2.4118860000000000E+000
3.3624421058278933E+000	2.4071539999999998E+000
3.3722924083400470E+000	2.4023379999999999E+000
3.3821427902817205E+000	2.3975140000000001E+000
3.3919932535182071E+000	2.3927540000000000E+000
3.4018437987732715E+000	2.3881340000000000E+000
3.4116944255929513E+000	2.3837220000000001E+000
3.4215451323318811E+000	2.3795799999999998E+000
3.4313959161621397E+000	2.3757679999999999E+000
3.4412467731040359E+000	2.3723380000000001E+000
3.4510976980777421E+000	2.3693360000000001E+000
3.4609486849747819E+000	2.3667940000000001E+000
3.4707997267482478E+000	2.3647420000000001E+000
3.4806508155203648E+000	2.3631980000000001E+000
3.4905019427056723E+000	2.3621680000000000E+000
3.5003530991475529E+000	2.3616519999999999E+000
3.5102042752655627E+000	2.3616400000000000E+000
3.5200554612108461E+000	2.3621140000000000E+000
3.5299066470267144E+000	2.3630439999999999E+000
3.5397578228116844E+000	2.3643999999999998E+000
3.5496089788821452E+000	2.3661360000000000E+000
3.5594601059320032E+000	2.3682080000000001E+000
3.5693111951867240E+000	2.3705620000000001E+000
3.5791622385489932E+000	2.3731420000000001E+000
3.5890132287336041E+000	2.3758879999999998E+000
3.5988641593892958E+000	2.3787379999999998E+000
3.6087150252056803E+000	2.3816340000000000E+000
3.6185658220034589E+000	2.3845120000000000E+000
3.6284165468062262E+000	2.3873139999999999E+000
3.6382671978922163E+000	2.3899800000000000E+000
3.6481177748246814E+000	2.3924599999999998E+000
3.6579682784596472E+000	2.3947020000000001E+000
3.6678187109304714E+000	2.3966599999999998E+000
3.6776690756092276E+000	2.3982980000000000E+000
3.6875193770463985E+000	2.3995820000000001E+000
3.6973696208908318E+000	2.4004840000000001E+000
3.7072198137918733E+000	2.4009860000000001E+000
3.7170699632848976E+000	2.4010739999999999E+000
3.7269200776617226E+000	2.4007420000000002E+000
3.7367701658277284E+000	2.3999920000000001E+000
3.7466202371481594E+000	2.3988320000000001E+000
3.7564703012866869E+000	2.3972780000000000E+000
3.7663203680394055E+000	2.3953479999999998E+000
3.7761704471674622E+000	2.3930699999999998E+000
3.7860205482315212E+000	2.3904779999999999E+000
3.7958706804310838E+000	2.3876059999999999E+000
3.8057208524514747E+000	2.3844959999999999E+000
3.8155710723211471E+000	2.3811920000000000E+000
3.8254213472814609E+000	2.3777400000000002E+000
3.8352716836709373E+000	2.3741859999999999E+000
3.8451220868259335E+000	2.3705799999999999E+000
3.8549725609994052E+000	2.3669720000000001E+000
3.8648231092990377E+000	2.3634100000000000E+000
3.8746737336453028E+000	2.3599380000000001E+000
3.8845244347494718E+000	2.3566039999999999E+000
3.8943752121113260E+000	2.3534480000000002E+000
3.8943752121113260E+000	2.3505099999999999E+000
3.9042260640360174E+000	2.3491339999999998E+000
3.9140769876694987E+000	2.3465840000000000E+000
3.9239279790518005E+000	2.3443299999999998E+000
3.9337790331873106E+000	2.3423919999999998E+000
3.9436301441309514E+000	2.3407900000000001E+000
3.9534813050889817E+000	2.3395340000000000E+000
3.9633325085327420E+000	2.3386300000000002E+000
3.9731837463235649E+000	2.3380800000000002E+000
3.9830350098466423E+000	2.3378779999999999E+000
3.9928862901518598E+000	2.3380139999999998E+000
4.0027375780992323E+000	2.3384740000000002E+000
4.0125888645067702E+000	2.3392379999999999E+000
4.0224401402985128E+000	2.3402780000000001E+000
4.0322913966504945E+000	2.3415699999999999E+000
4.0421426251325068E+000	2.3430800000000001E+000
4.0519938178437087E+000	2.3447719999999999E+000
4.0618449675401633E+000	2.3466100000000001E+000
4.0716960677524181E+000	2.3485540000000000E+000
4.0815471128914407E+000	2.3505639999999999E+000
4.0913980983411689E+000	2.3525980000000000E+000
4.1012490205362813E+000	2.3546160000000000E+000
4.1110998770237730E+000	2.3565760000000000E+000
4.1209506665073015E+000	2.3584399999999999E+000
4.1308013888735777E+000	2.3601700000000001E+000
4.1406520452004045E+000	2.3617300000000001E+000
4.1505026377461265E+000	2.3630860000000000E+000
4.1603531699206311E+000	2.3642099999999999E+000
4.1702036462380931E+000	2.3650760000000002E+000
4.1800540722526058E+000	2.3656619999999999E+000
4.1899044544778850E+000	2.3659460000000001E+000
4.1997548002929088E+000	2.3659200000000000E+000
4.2096051178351406E+000	2.3655680000000001E+000
4.2194554158828854E+000	2.3648899999999999E+000
4.2293057037283299E+000	2.3638840000000001E+000
4.2391559910427539E+000	2.3625560000000001E+000
4.2490062877358978E+000	2.3609100000000001E+000
4.2588566038116555E+000	2.3589660000000001E+000
4.2687069492223797E+000	2.3567360000000002E+000
4.2785573337242813E+000	2.3542420000000002E+000
4.2884077667360962E+000	2.3515100000000002E+000
4.2982582572032904E+000	2.3485659999999999E+000
4.3081088134698398E+000	2.3454419999999998E+000
4.3179594431593467E+000	2.3421699999999999E+000
4.3278101530671238E+000	2.3387859999999998E+000
4.3376609490646310E+000	2.3353240000000000E+000
4.3475118360173282E+000	2.3318219999999998E+000
4.3573628177167212E+000	2.3283179999999999E+000
4.3672138968272787E+000	2.3248500000000001E+000
4.3770650748486641E+000	2.3214540000000001E+000
4.3869163520936105E+000	2.3181660000000002E+000
4.3967677276815591E+000	2.3150179999999998E+000
4.4066191995482482E+000	2.3120460000000000E+000
4.4164707644709136E+000	2.3092779999999999E+000
4.4263224181088292E+000	2.3067400000000000E+000
4.4361741550585245E+000	2.3044579999999999E+000
4.4460259689227621E+000	2.3024499999999999E+000
4.4558778523922653E+000	2.3007360000000001E+000
4.4657297973388612E+000	2.2993280000000000E+000
4.4755817949185710E+000	2.2982320000000001E+000
4.4854338356833026E+000	2.2974579999999998E+000
4.4952859096995468E+000	2.2970039999999998E+000
4.5051380066725724E+000	2.2968679999999999E+000
4.5149901160744541E+000	2.2970440000000001E+000
4.5248422272744060E+000	2.2975200000000000E+000
4.5346943296697528E+000	2.2982840000000002E+000
4.5445464128158664E+000	2.2993160000000001E+000
4.5543984665535620E+000	2.3005979999999999E+000
4.5642504811322002E+000	2.3021060000000002E+000
4.5741024473269762E+000	2.3038140000000000E+000
4.5839543565488521E+000	2.3056960000000002E+000
4.5938062009458775E+000	2.3077200000000002E+000
4.6036579734947694E+000	2.3098580000000002E+000
4.6135096680816625E+000	2.3120780000000001E+000
4.6233612795710846E+000	2.3143460000000000E+000
4.6332128038624774E+000	2.3166319999999998E+000
4.6430642379335509E+000	2.3189039999999999E+000
4.6529155798698714E+000	2.3211279999999999E+000
4.6627668288803408E+000	2.3232780000000002E+000
4.6726179852984098E+000	2.3253219999999999E+000
4.6824690505692779E+000	2.3272339999999998E+000
4.6923200272235732E+000	2.3289900000000001E+000
4.7021709188378891E+000	2.3305639999999999E+000
4.7120217299827871E+000	2.3319380000000001E+000
4.7218724661589535E+000	2.3330920000000002E+000
4.7317231337226717E+000	2.3340120000000000E+000
4.7415737398019164E+000	2.3346840000000002E+000
4.7514242922044714E+000	2.3351000000000002E+000
4.7612747993192386E+000	2.3352520000000001E+000
4.7711252700121802E+000	2.3351380000000002E+000
4.7809757135179938E+000	2.3347560000000001E+000
4.7908261393287752E+000	2.3341080000000001E+000
4.8006765570810019E+000	2.3332000000000002E+000
4.8105269764421354E+000	2.3320400000000001E+000
4.8203774069983645E+000	2.3306399999999998E+000
4.8302278581447808E+000	2.3290120000000001E+000
4.8400783389794269E+000	2.3271700000000002E+000
4.8499288582023556E+000	2.3251339999999998E+000
4.8597794240209504E+000	2.3229220000000002E+000
4.8696300440625109E+000	2.3205540000000000E+000
4.8794807252951511E+000	2.3180559999999999E+000
4.8893314739574150E+000	2.3154499999999998E+000
4.8991822954973712E+000	2.3127599999999999E+000
4.9090331945213341E+000	2.3100120000000000E+000
4.9188841747527938E+000	2.3072319999999999E+000
4.9287352390017016E+000	2.3044460000000000E+000
4.9385863891443380E+000	2.3016779999999999E+000
4.9484376261137859E+000	2.2989540000000002E+000
4.9582889499009752E+000	2.2962980000000002E+000
4.9681403595661502E+000	2.2937360000000000E+000
4.9779918532606011E+000	2.2912859999999999E+000
4.9878434282582447E+000	2.2889699999999999E+000
4.9976950809965146E+000	2.2868100000000000E+000
5.0075468071260971E+000	2.2848180000000000E+000
5.0173986015686536E+000	2.2830119999999998E+000
5.0272504585818769E+000	2.2814040000000002E+000
5.0371023718311196E+000	2.2800060000000002E+000
5.0469543344666432E+000	2.2788219999999999E+000
5.0568063392057052E+000	2.2778619999999998E+000
5.0666583784183601E+000	2.2771240000000001E+000
5.0765104442161677E+000	2.2766139999999999E+000
5.0863625285427680E+000	2.2763239999999998E+000
5.0962146232653600E+000	2.2762540000000002E+000
5.1060667202662042E+000	2.2763960000000001E+000
5.1159188115329979E+000	2.2767379999999999E+000
5.1257708892473692E+000	2.2772720000000000E+000
5.1356229458703915E+000	2.2779820000000002E+000
5.1454749742243440E+000	2.2788560000000002E+000
5.1553269675698123E+000	2.2798720000000001E+000
5.1651789196774267E+000	2.2810180000000000E+000
5.1750308248933621E+000	2.2822680000000002E+000
5.1848826781980204E+000	2.2836080000000001E+000
5.1947344752572002E+000	2.2850100000000002E+000
5.2045862124653235E+000	2.2864580000000001E+000
5.2144378869803480E+000	2.2879280000000000E+000
5.2242894967500728E+000	2.2893979999999998E+000
5.2341410405296385E+000	2.2908480000000000E+000
5.2439925178900060E+000	2.2922539999999998E+000
5.2538439292172248E+000	2.2935960000000000E+000
5.2636952757025552E+000	2.2948580000000001E+000
5.2735465593236244E+000	2.2960180000000001E+000
5.2833977828171372E+000	2.2970619999999999E+000
5.2932489496435915E+000	2.2979699999999998E+000
5.3031000639445587E+000	2.2987340000000001E+000
5.3129511304930119E+000	2.2993359999999998E+000
5.3228021546372117E+000	2.2997700000000001E+000
5.3326531422387706E+000	2.3000259999999999E+000
5.3425040996055628E+000	2.3000959999999999E+000
5.3523550334203325E+000	2.2999779999999999E+000
5.3622059506658584E+000	2.2996680000000000E+000
5.3720568585476611E+000	2.2991660000000000E+000
5.3819077644150575E+000	2.2984740000000001E+000
5.3917586756815181E+000	2.2975940000000001E+000
5.4016095997450861E+000	2.2965320000000000E+000
5.4114605439097625E+000	2.2952960000000000E+000
5.4213115153086404E+000	2.2938939999999999E+000
5.4311625208295480E+000	2.2923380000000000E+000
5.4410135670439104E+000	2.2906380000000000E+000
5.4508646601394553E+000	2.2888080000000000E+000
5.4607158058575669E+000	2.2868620000000002E+000
5.4705670094358014E+000	2.2848160000000002E+000
5.4804182755562341E+000	2.2826860000000000E+000
5.4902696083000473E+000	2.2804899999999999E+000
5.5001210111086589E+000	2.2782460000000002E+000
5.5099724867518001E+000	2.2759719999999999E+000
5.5198240373025742E+000	2.2736860000000001E+000
5.5296756641198277E+000	2.2714040000000000E+000
5.5395273678378558E+000	2.2691499999999998E+000
5.5493791483635642E+000	2.2669359999999998E+000
5.5592310048809335E+000	2.2647840000000001E+000
5.5690829358627765E+000	2.2627079999999999E+000
5.5789349390894598E+000	2.2607240000000002E+000
5.5887870116743601E+000	2.2588499999999998E+000
5.5986391500957069E+000	2.2570980000000000E+000
5.6084913502343712E+000	2.2554820000000002E+000
5.6183436074172324E+000	2.2540119999999999E+000
5.6281959164656064E+000	2.2526999999999999E+000
5.6380482717482625E+000	2.2515520000000002E+000
5.6479006672383267E+000	2.2505780000000000E+000
5.6577530965735257E+000	2.2497820000000002E+000
5.6676055531191922E+000	2.2491680000000001E+000
5.6774580300333621E+000	2.2487379999999999E+000
5.6873105203333525E+000	2.2484899999999999E+000
5.6971630169631879E+000	2.2484259999999998E+000
5.7070155128612141E+000	2.2485400000000002E+000
5.7168680010272128E+000	2.2488280000000000E+000
5.7267204745884221E+000	2.2492839999999998E+000
5.7365729268637686E+000	2.2498999999999998E+000
5.7464253514258061E+000	2.2506640000000000E+000
5.7562777421597042E+000	2.2515660000000000E+000
5.7661300933187478E+000	2.2525940000000002E+000
5.7759823995758879E+000	2.2537360000000000E+000
5.7858346560708496E+000	2.2549739999999998E+000
5.7956868584523162E+000	2.2562959999999999E+000
5.8055390029149647E+000	2.2576839999999998E+000
5.8153910862308518E+000	2.2591220000000001E+000
5.8252431057750673E+000	2.2605940000000002E+000
5.8350950595454361E+000	2.2620819999999999E+000
5.8449469461761536E+000	2.2635700000000001E+000
5.8547987649452775E+000	2.2650399999999999E+000
5.8646505157760549E+000	2.2664740000000001E+000
5.8745021992319177E+000	2.2678600000000002E+000
5.8843538165052820E+000	2.2691800000000000E+000
5.8942053694002183E+000	2.2704200000000001E+000
5.9040568603093382E+000	2.2715660000000000E+000
5.9139082921852957E+000	2.2726060000000001E+000
5.9237596685073424E+000	2.2735280000000002E+000
5.9336109932433603E+000	2.2743220000000002E+000
5.9434622708076956E+000	2.2749779999999999E+000
5.9533135060152089E+000	2.2754919999999998E+000
5.9631647040319837E+000	2.2758560000000001E+000
5.9730158703231737E+000	2.2760680000000000E+000
5.9828670105984854E+000	2.2761200000000001E+000
5.9927181307559856E+000	2.2760159999999998E+000
6.0025692368247219E+000	2.2757540000000001E+000
6.0124203349068361E+000	2.2753359999999998E+000
6.0222714311197549E+000	2.2747639999999998E+000
6.0321225315390086E+000	2.2740440000000000E+000
6.0419736421422039E+000	2.2731819999999998E+000
6.0518247687546749E+000	2.2721860000000000E+000
6.0616759169973573E+000	2.2710599999999999E+000
6.0715270922373064E+000	2.2698179999999999E+000
6.0813782995414734E+000	2.2684679999999999E+000
6.0912295436340322E+000	2.2670200000000000E+000
6.1010808288576177E+000	2.2654860000000001E+000
6.1109321591387937E+000	2.2638799999999999E+000
6.1207835379580793E+000	2.2622119999999999E+000
6.1306349683247232E+000	2.2604959999999998E+000
6.1404864527564449E+000	2.2587459999999999E+000
6.1503379932641273E+000	2.2569720000000002E+000
6.1601895913417390E+000	2.2551899999999998E+000
6.1700412479612874E+000	2.2534100000000001E+000
6.1798929635730193E+000	2.2516460000000000E+000
6.1897447381106643E+000	2.2499080000000000E+000
6.1995965710016012E+000	2.2482099999999998E+000
6.2094484611817791E+000	2.2465619999999999E+000
6.2193004071151430E+000	2.2449720000000002E+000
6.2291524068174136E+000	2.2434500000000002E+000
6.2390044578837509E+000	2.2420059999999999E+000
6.2488565575200914E+000	2.2406459999999999E+000
6.2587087025776142E+000	2.2393779999999999E+000
6.2685608895901304E+000	2.2382040000000001E+000
6.2784131148138256E+000	2.2371319999999999E+000
6.2882653742690593E+000	2.2361659999999999E+000
6.2981176637837013E+000	2.2353040000000002E+000
6.3079699790376829E+000	2.2345519999999999E+000
6.3178223156081206E+000	2.2339080000000000E+000
6.3276746690147103E+000	2.2333720000000001E+000
6.3375270347648875E+000	2.2329439999999998E+000
6.3473794083982868E+000	2.2326180000000000E+000
6.3572317855301348E+000	2.2323940000000002E+000
6.3670841618931551E+000	2.2322660000000001E+000
6.3769365333775863E+000	2.2322280000000001E+000
6.3867888960689712E+000	2.2322780000000000E+000
6.3966412462833775E+000	2.2324060000000001E+000
6.4064935805997356E+000	2.2326079999999999E+000
6.4163458958890045E+000	2.2328760000000001E+000
6.4261981893399724E+000	2.2332000000000001E+000
6.4360504584813949E+000	2.2335739999999999E+000
6.4459027012004642E+000	2.2339899999999999E+000
6.4557549157572724E+000	2.2344400000000002E+000
6.4656071007953528E+000	2.2349120000000000E+000
6.4754592553481150E+000	2.2354020000000001E+000
6.4853113788413044E+000	2.2358980000000002E+000
6.4951634710914261E+000	2.2363940000000002E+000
6.5050155323002468E+000	2.2368820000000000E+000
6.5148675630454402E+000	2.2373520000000000E+000
6.5247195642675573E+000	2.2377980000000002E+000
6.5345715372533641E+000	2.2382140000000001E+000
6.5444234836159305E+000	2.2385940000000000E+000
6.5542754052715226E+000	2.2389299999999999E+000
6.5641273044136197E+000	2.2392200000000000E+000
