time	d
4.9594671017391249E+001	1.1634717999999999E+000
4.9651697716819264E+001	1.1639860000000000E+000
4.9708716340680958E+001	1.1645106000000001E+000
4.9765726921360638E+001	1.1650453999999999E+000
4.9822729507044151E+001	1.1655910000000000E+000
4.9879724161750573E+001	1.1661462000000000E+000
4.9936710965166441E+001	1.1667103999999999E+000
4.9993690013091552E+001	1.1672834000000001E+000
5.0050661417312867E+001	1.1678660000000001E+000
5.0107625305095453E+001	1.1684566000000001E+000
5.0164581818993028E+001	1.1690552000000001E+000
5.0221531116972763E+001	1.1696614000000001E+000
5.0278473372116189E+001	1.1702736000000000E+000
5.0335408772313215E+001	1.1708909999999999E+000
5.0392337520243061E+001	1.1715135999999999E+000
5.0449259832835757E+001	1.1721417999999999E+000
5.0506175940455279E+001	1.1727749999999999E+000
5.0563086086233909E+001	1.1734116000000001E+000
5.0619990525850071E+001	1.1740501999999999E+000
5.0676889527329962E+001	1.1746896000000000E+000
5.0733783370526943E+001	1.1753279999999999E+000
5.0790672346582461E+001	1.1759644000000000E+000
5.0847556757230869E+001	1.1765977999999999E+000
5.0904436914011733E+001	1.1772266000000000E+000
5.0961313137556232E+001	1.1778502000000000E+000
5.1018185756966112E+001	1.1784668000000000E+000
5.1075055109136741E+001	1.1790756000000000E+000
5.1131921538030632E+001	1.1796750000000000E+000
5.1188785393813696E+001	1.1802638000000001E+000
5.1245647032055068E+001	1.1808399999999999E+000
5.1302506813041774E+001	1.1814034000000000E+000
5.1359365100920307E+001	1.1819530000000000E+000
5.1416222262553156E+001	1.1824885999999999E+000
5.1473078666548183E+001	1.1830102000000000E+000
5.1529934682207575E+001	1.1835180000000001E+000
5.1586790678404078E+001	1.1840112000000000E+000
5.1643647022597406E+001	1.1844908000000001E+000
5.1700504079998822E+001	1.1849571999999999E+000
5.1757362212344681E+001	1.1854102000000000E+000
5.1814221776802725E+001	1.1858496000000001E+000
5.1871083125228203E+001	1.1862758000000000E+000
5.1927946603219915E+001	1.1866897999999999E+000
5.1984812549209394E+001	1.1870932000000001E+000
5.2041681293117776E+001	1.1874860000000000E+000
5.2098553155329078E+001	1.1878698000000001E+000
5.2155428445815538E+001	1.1882458000000000E+000
5.2212307462916677E+001	1.1886156000000001E+000
5.2269190492478032E+001	1.1889794000000000E+000
5.2326077806903861E+001	1.1893377999999999E+000
5.2382969664601127E+001	1.1896928000000000E+000
5.2439866308988869E+001	1.1900468000000000E+000
5.2496767967037890E+001	1.1904011999999999E+000
5.2553674848434142E+001	1.1907578000000001E+000
5.2610587144872262E+001	1.1911190000000000E+000
5.2667505029151883E+001	1.1914860000000000E+000
5.2724428654276544E+001	1.1918606000000000E+000
5.2781358135633148E+001	1.1922442000000000E+000
5.2838284711261252E+001	1.1926391999999999E+000
5.2895200960088694E+001	1.1930472000000001E+000
5.2952106874071639E+001	1.1934697999999999E+000
5.3009002468622235E+001	1.1939080000000000E+000
5.3065887782652581E+001	1.1943627999999999E+000
5.3122762878615497E+001	1.1948346000000001E+000
5.3179627842547248E+001	1.1953237999999999E+000
5.3236482783919215E+001	1.1958294000000000E+000
5.3293327835418737E+001	1.1963509999999999E+000
5.3350163152864290E+001	1.1968886000000001E+000
5.3406988914982925E+001	1.1974404000000001E+000
5.3463805322844586E+001	1.1980048000000001E+000
5.3520612599985348E+001	1.1985813999999999E+000
5.3577410992063164E+001	1.1991702000000000E+000
5.3634200765630325E+001	1.1997696000000000E+000
5.3690982207378013E+001	1.2003784000000000E+000
5.3747755623891067E+001	1.2009951999999999E+000
5.3804521340879880E+001	1.2016180000000001E+000
5.3861279702257910E+001	1.2022451999999999E+000
5.3918031069550608E+001	1.2028772000000001E+000
5.3974775820739055E+001	1.2035136000000000E+000
5.4031514348727477E+001	1.2041531999999999E+000
5.4088247060347477E+001	1.2047947999999999E+000
5.4144974375530047E+001	1.2054364000000000E+000
5.4201696726260309E+001	1.2060758000000000E+000
5.4258414555666704E+001	1.2067110000000001E+000
5.4315128317020374E+001	1.2073402000000000E+000
5.4371838472551659E+001	1.2079614000000001E+000
5.4428545492280158E+001	1.2085724000000000E+000
5.4485249852917818E+001	1.2091715999999999E+000
5.4541952036733548E+001	1.2097568000000001E+000
5.4598652530275707E+001	1.2103264000000000E+000
5.4655351823295490E+001	1.2108782000000000E+000
5.4712050407693518E+001	1.2114104000000001E+000
5.4768748776540747E+001	1.2119224000000000E+000
5.4825447422701814E+001	1.2124134000000000E+000
5.4882146837480249E+001	1.2128825999999999E+000
5.4938847509178551E+001	1.2133297999999999E+000
5.4995549921858334E+001	1.2137557999999999E+000
5.5052254553994409E+001	1.2141607999999999E+000
5.5108961876868186E+001	1.2145462000000000E+000
5.5165672353365608E+001	1.2149140000000000E+000
5.5222386436581331E+001	1.2152654000000001E+000
5.5279104568148540E+001	1.2156008000000000E+000
5.5335827177103972E+001	1.2159214000000000E+000
5.5392554679042675E+001	1.2162294000000000E+000
5.5449287474652920E+001	1.2165265999999999E+000
5.5506025948307133E+001	1.2168156000000001E+000
5.5562770466805119E+001	1.2170981999999999E+000
5.5619521377687988E+001	1.2173769999999999E+000
5.5676279008255641E+001	1.2176530000000001E+000
5.5733043664502638E+001	1.2179272000000001E+000
5.5789815630365268E+001	1.2182020000000000E+000
5.5846595166742716E+001	1.2184800000000000E+000
5.5903382509932683E+001	1.2187631999999999E+000
5.5960177870521470E+001	1.2190546000000000E+000
5.6016981432467560E+001	1.2193567999999999E+000
5.6073793189261224E+001	1.2196724000000001E+000
5.6130600433642584E+001	1.2200029999999999E+000
5.6187395105652790E+001	1.2203510000000000E+000
5.6244177221265275E+001	1.2207180000000000E+000
5.6300946829834572E+001	1.2211061999999999E+000
5.6357704013903621E+001	1.2215166000000000E+000
5.6414448888699980E+001	1.2219492000000001E+000
5.6471181601955948E+001	1.2224052000000001E+000
5.6527902333565606E+001	1.2228832000000001E+000
5.6584611294867777E+001	1.2233824000000000E+000
5.6641308728338167E+001	1.2239005999999999E+000
5.6697994907105432E+001	1.2244360000000001E+000
5.6754670134338234E+001	1.2249870000000000E+000
5.6811334742321030E+001	1.2255499999999999E+000
5.6867989091283107E+001	1.2261226000000001E+000
5.6924633569091512E+001	1.2267034000000001E+000
5.6981268590091013E+001	1.2272908000000000E+000
5.7037894593305026E+001	1.2278818000000000E+000
5.7094512041083320E+001	1.2284746000000000E+000
5.7151121418166504E+001	1.2290665999999999E+000
5.7207723230142484E+001	1.2296552000000001E+000
5.7264318001800582E+001	1.2302390000000001E+000
5.7320906275976867E+001	1.2308171999999999E+000
5.7377488611473510E+001	1.2313890000000001E+000
5.7434065581038951E+001	1.2319536000000000E+000
5.7490637769454743E+001	1.2325090000000001E+000
5.7547205772018486E+001	1.2330536000000001E+000
5.7603770193049421E+001	1.2335853999999999E+000
5.7660331644334754E+001	1.2341021999999999E+000
5.7716890743504372E+001	1.2346018000000001E+000
5.7773448112545154E+001	1.2350824000000000E+000
5.7830004376199724E+001	1.2355426000000000E+000
5.7886560160055367E+001	1.2359804000000001E+000
5.7943116089011212E+001	1.2363940000000000E+000
5.7999672785992395E+001	1.2367824000000001E+000
5.8056230870540247E+001	1.2371445999999999E+000
5.8112790957047594E+001	1.2374803999999999E+000
5.8169353653378380E+001	1.2377904000000000E+000
5.8225919559119511E+001	1.2380751999999999E+000
5.8282489263726234E+001	1.2383354000000000E+000
5.8339063345209723E+001	1.2385733999999999E+000
5.8395642368369622E+001	1.2387912000000001E+000
5.8452226882706249E+001	1.2389918000000000E+000
5.8508817421035928E+001	1.2391794000000000E+000
5.8565414497640276E+001	1.2393567999999999E+000
5.8622018606385126E+001	1.2395259999999999E+000
5.8678630219499162E+001	1.2396906000000001E+000
5.8735249786362900E+001	1.2398530000000001E+000
5.8791877731694584E+001	1.2400173999999999E+000
5.8848514454427828E+001	1.2401878000000000E+000
5.8905160325762289E+001	1.2403668000000001E+000
5.8961815687688578E+001	1.2405569999999999E+000
5.9018480852067057E+001	1.2407600000000001E+000
5.9075156099575238E+001	1.2409775999999999E+000
5.9131841678759493E+001	1.2412132000000000E+000
5.9188537804500506E+001	1.2414693999999999E+000
5.9245244656694553E+001	1.2417486000000000E+000
5.9301961440264179E+001	1.2420532000000000E+000
5.9358670478881592E+001	1.2423856000000000E+000
5.9415365042494528E+001	1.2427471999999999E+000
5.9472045179365118E+001	1.2431395999999999E+000
5.9528710980199406E+001	1.2435634000000000E+000
5.9585362577440669E+001	1.2440194000000000E+000
5.9642000144706628E+001	1.2445063999999999E+000
5.9698623895994700E+001	1.2450239999999999E+000
5.9755234085050930E+001	1.2455708000000001E+000
5.9811831004470704E+001	1.2461442000000000E+000
5.9868414984497313E+001	1.2467406000000001E+000
5.9924986392503463E+001	1.2473558000000000E+000
5.9981545632239730E+001	1.2479852000000000E+000
6.0038093142806503E+001	1.2486250000000001E+000
6.0094629397240567E+001	1.2492692000000001E+000
6.0151154900582512E+001	1.2499126000000000E+000
6.0207670189211591E+001	1.2505512000000001E+000
6.0264175829560827E+001	1.2511820000000000E+000
6.0320672415526865E+001	1.2517997999999999E+000
