time	l
5.0729078404998509E+000	7.7174039999999998E-003
5.1166705263652679E+000	7.7700499999999997E-003
5.1604370593705173E+000	7.8231559999999995E-003
5.2042102527098431E+000	7.8739919999999998E-003
5.2479922734477960E+000	7.9218180000000006E-003
5.2917832081435643E+000	7.9681279999999997E-003
5.3355808166781360E+000	8.0140039999999999E-003
5.3793817896702310E+000	8.0594320000000001E-003
5.4231839217601401E+000	8.1056140000000006E-003
5.4669876540897375E+000	8.1536820000000006E-003
5.5107957453773295E+000	8.2025559999999997E-003
5.5546114536977074E+000	8.2479579999999997E-003
5.5984365567565435E+000	8.2894279999999997E-003
5.6422703658976214E+000	8.3285440000000002E-003
5.6861101584218217E+000	8.3682740000000002E-003
5.7299526629749424E+000	8.4080200000000004E-003
5.7737959061664164E+000	8.4479220000000001E-003
5.8176404430881226E+000	8.4881680000000008E-003
5.8614891668887426E+000	8.5287680000000008E-003
5.9053456121918995E+000	8.5661920000000003E-003
5.9492117894932903E+000	8.5988360000000003E-003
5.9930870130261411E+000	8.6280560000000003E-003
6.0369683673499992E+000	8.6558739999999992E-003
6.0808523250345763E+000	8.6844100000000000E-003
6.1247365133472931E+000	8.7123259999999994E-003
6.1686207843981169E+000	8.7392379999999999E-003
6.2125072413079039E+000	8.7656860000000000E-003
6.2563992456071560E+000	8.7905940000000005E-003
6.3002997407950794E+000	8.8123760000000002E-003
6.3442096716178309E+000	8.8298519999999991E-003
6.3881274231788181E+000	8.8439039999999997E-003
6.4320496734421058E+000	8.8559499999999996E-003
6.4759731426804716E+000	8.8683159999999994E-003
6.5198961867178120E+000	8.8797860000000006E-003
6.5638194469513680E+000	8.8900779999999992E-003
6.6077453851645220E+000	8.8988120000000007E-003
6.6516770761077062E+000	8.9050039999999994E-003
6.6956168208521545E+000	8.9078720000000007E-003
6.7395651193032773E+000	8.9063560000000007E-003
6.7835204011247772E+000	8.9011679999999992E-003
6.8274796694000157E+000	8.8926900000000000E-003
6.8714398282868805E+000	8.8829640000000001E-003
6.9153990690965790E+000	8.8726859999999994E-003
6.9593576287011079E+000	8.8607219999999997E-003
7.0033175783180424E+000	8.8465860000000000E-003
7.0472818031067543E+000	8.8295240000000001E-003
7.0912526986743121E+000	8.8091260000000005E-003
7.1352311757796940E+000	8.7853740000000003E-003
7.1792163516881571E+000	8.7581159999999998E-003
7.2232059858215401E+000	8.7273939999999994E-003
7.2671974114043909E+000	8.6936940000000001E-003
7.3111885753507764E+000	8.6572439999999997E-003
7.3551788054008345E+000	8.6194840000000002E-003
7.3991690370426619E+000	8.5798960000000001E-003
7.4431613871633298E+000	8.5375799999999995E-003
7.4871582321201755E+000	8.4919260000000003E-003
7.5311612195027173E+000	8.4422879999999992E-003
7.5751705898638395E+000	8.3883180000000005E-003
7.6191851385528340E+000	8.3307759999999998E-003
7.6632027247949130E+000	8.2697480000000004E-003
7.7072211406228179E+000	8.2059799999999999E-003
7.7512388904108978E+000	8.1385220000000005E-003
7.7952556488515796E+000	8.0688559999999993E-003
7.8392722700999613E+000	7.9968399999999999E-003
7.8832904054491699E+000	7.9217500000000000E-003
7.9273118860192859E+000	7.8439879999999997E-003
7.9713380586002831E+000	7.7628979999999998E-003
8.0153692915553627E+000	7.6776700000000002E-003
8.0594048468196036E+000	7.5886859999999999E-003
8.1034431749305877E+000	7.4961079999999996E-003
8.1474825055423530E+000	7.3998060000000001E-003
8.1915214845299769E+000	7.3016720000000004E-003
8.2355596192326121E+000	7.2007939999999999E-003
8.2795973910341782E+000	7.0961460000000002E-003
8.3236360172994193E+000	6.9878240000000001E-003
8.3676769689630444E+000	6.8759520000000003E-003
8.4117214351985492E+000	6.7602119999999998E-003
8.4557699307523855E+000	6.6408179999999997E-003
8.4998221616195888E+000	6.5177519999999999E-003
8.5438771599864474E+000	6.3912780000000002E-003
8.5879336176751337E+000	6.2612440000000000E-003
8.6319903080545597E+000	6.1281240000000004E-003
8.6760464695314088E+000	5.9916359999999998E-003
8.7201020283227813E+000	5.8518420000000003E-003
8.7641575857744396E+000	5.7084299999999996E-003
8.8082141780305889E+000	5.5616880000000004E-003
8.8522729032293608E+000	5.4112179999999998E-003
8.8963345543326611E+000	5.2571279999999998E-003
8.9403993805719821E+000	5.0987200000000002E-003
8.9844670463801126E+000	4.9366339999999996E-003
9.0285367806837549E+000	4.7713039999999996E-003
9.0726076474873985E+000	4.6026080000000002E-003
9.1166788388345115E+000	4.4307060000000004E-003
9.1607499005963984E+000	4.2551300000000002E-003
9.2048208362486665E+000	4.0762439999999997E-003
9.2488920772064436E+000	3.8938620000000001E-003
9.2929643364561993E+000	3.7077600000000000E-003
9.3370383880574455E+000	3.5179959999999998E-003
9.3811148299959104E+000	3.3242839999999998E-003
9.4251938997679421E+000	3.1265640000000001E-003
9.4692754065464193E+000	2.9248199999999999E-003
9.5133588040890515E+000	2.7193180000000001E-003
9.5574433772936782E+000	2.5103859999999999E-003
9.6015284709942517E+000	2.2979060000000002E-003
9.6456136796596077E+000	2.0821379999999999E-003
9.6896989406054441E+000	1.8630544000000000E-003
9.7337845140288763E+000	1.6406240000000000E-003
9.7778708738450284E+000	1.4146765999999999E-003
9.8219585556420039E+000	1.1851632000000000E-003
9.8660480105042900E+000	9.5228540000000001E-004
9.9101394993122227E+000	7.1584999999999997E-004
9.9542330415914151E+000	4.7591440000000000E-004
9.9983284219585720E+000	2.3242259999999999E-004
1.0042425179312097E+001	-1.4798660000000000E-005
1.0086522834462441E+001	-2.6559680000000000E-004
1.0130620996993530E+001	-5.2011840000000000E-004
1.0174719457950657E+001	-7.7812119999999996E-004
1.0218818257065305E+001	-1.0390610000000000E-003
1.0262917651996473E+001	-1.3026958000000000E-003
1.0307018036000457E+001	-1.5691424000000001E-003
1.0351119805483544E+001	-1.8384660000000000E-003
1.0395223223496558E+001	-2.1109620000000001E-003
1.0439328349165679E+001	-2.3871480000000000E-003
1.0483435043565333E+001	-2.6669640000000000E-003
1.0527543038553643E+001	-2.9503760000000002E-003
1.0571652033006414E+001	-3.2372019999999998E-003
1.0615761779031564E+001	-3.5272939999999998E-003
1.0659872134499141E+001	-3.8203500000000001E-003
1.0703983076801411E+001	-4.1165040000000000E-003
1.0748094688041771E+001	-4.4156600000000001E-003
1.0792207124612901E+001	-4.7175339999999998E-003
1.0836320579067273E+001	-5.0218820000000001E-003
1.0880435236702199E+001	-5.3284919999999998E-003
1.0924551230002402E+001	-5.6372480000000001E-003
1.0968668599727780E+001	-5.9480239999999997E-003
1.1012787276123857E+001	-6.2613640000000002E-003
1.1056907092727036E+001	-6.5776180000000004E-003
1.1101027834879821E+001	-6.8971320000000003E-003
1.1145149311026076E+001	-7.2200240000000002E-003
1.1189271422101598E+001	-7.5459880000000000E-003
1.1233394201655061E+001	-7.8745080000000005E-003
1.1277517808903776E+001	-8.2051959999999997E-003
1.1321642475080889E+001	-8.5376960000000009E-003
1.1365768423615039E+001	-8.8718840000000000E-003
1.1409895794556846E+001	-9.2077619999999995E-003
1.1454024600984015E+001	-9.5453459999999997E-003
1.1498154730327858E+001	-9.8846119999999992E-003
1.1542285984880973E+001	-1.0225593999999999E-002
1.1586418142184213E+001	-1.0568354000000000E-002
1.1630551013074285E+001	-1.0913005999999999E-002
1.1674684481547738E+001	-1.1259699999999999E-002
1.1718818521510361E+001	-1.1608614000000000E-002
1.1762953193674074E+001	-1.1959935999999999E-002
1.1807088628966737E+001	-1.2313599999999999E-002
1.1851225003133907E+001	-1.2669298000000001E-002
1.1895362504700156E+001	-1.3026457999999999E-002
1.1939501297881598E+001	-1.3384436000000000E-002
1.1983641484555539E+001	-1.3742720000000000E-002
1.2027783072897327E+001	-1.4101044000000000E-002
1.2071925962906437E+001	-1.4459558000000001E-002
1.2116069957807131E+001	-1.4818684000000000E-002
1.2160214804122605E+001	-1.5178828000000000E-002
1.2204360253475304E+001	-1.5540342000000000E-002
1.2248506129661811E+001	-1.5903350000000000E-002
1.2292652380185384E+001	-1.6267793999999999E-002
1.2336799095219522E+001	-1.6633375999999998E-002
1.2380946487153542E+001	-1.6999802000000001E-002
1.2425094836964954E+001	-1.7366765999999999E-002
1.2469244423761904E+001	-1.7734013999999999E-002
1.2513395458356950E+001	-1.8101214000000001E-002
1.2557548038263375E+001	-1.8468390000000001E-002
1.2601702133481503E+001	-1.8835347999999998E-002
1.2645857602232327E+001	-1.9201869999999999E-002
1.2690014228023838E+001	-1.9567576000000000E-002
1.2734171766249053E+001	-1.9932312000000001E-002
1.2778329989556553E+001	-2.0296340000000000E-002
1.2822488724648455E+001	-2.0660140000000000E-002
1.2866647877256554E+001	-2.1024100000000000E-002
1.2910807443952550E+001	-2.1388299999999999E-002
1.2954967510383847E+001	-2.1752660000000000E-002
1.2999128235926904E+001	-2.2116779999999999E-002
1.3043289825635030E+001	-2.2480099999999999E-002
1.3087452492337626E+001	-2.2842100000000001E-002
1.3131616414965656E+001	-2.3202239999999999E-002
1.3175781701604430E+001	-2.3560560000000001E-002
1.3219948366451256E+001	-2.3917120000000000E-002
1.3264116327319593E+001	-2.4272080000000001E-002
1.3308285425274986E+001	-2.4625459999999998E-002
1.3352455461786198E+001	-2.4977099999999999E-002
1.3396626243351212E+001	-2.5326820000000000E-002
1.3440797621632889E+001	-2.5674639999999999E-002
1.3484969519362057E+001	-2.6020580000000001E-002
1.3529141936923242E+001	-2.6364479999999999E-002
1.3573314940733171E+001	-2.6706120000000000E-002
1.3617488639355946E+001	-2.7045340000000001E-002
1.3661663156051743E+001	-2.7381920000000001E-002
1.3705838605105455E+001	-2.7715940000000001E-002
1.3750015076440228E+001	-2.8047039999999999E-002
1.3794192629180364E+001	-2.8375419999999998E-002
1.3838371291794605E+001	-2.8700759999999999E-002
1.3882551065191185E+001	-2.9022820000000001E-002
1.3926731925980418E+001	-2.9341360000000000E-002
1.3970913828808124E+001	-2.9656180000000001E-002
1.3970913828808124E+001	-2.9967140000000000E-002
1.4015096708117563E+001	-3.0274180000000001E-002
1.4059280481266340E+001	-3.0577080000000000E-002
1.4103465054682092E+001	-3.0875900000000001E-002
1.4147650333569047E+001	-3.1170560000000000E-002
1.4191836234351754E+001	-3.1460960000000003E-002
1.4236022697479793E+001	-3.1747020000000001E-002
1.4280209697470529E+001	-3.2028700000000000E-002
1.4324397247714355E+001	-3.2306019999999998E-002
1.4368585398882100E+001	-3.2578940000000001E-002
1.4412774231547482E+001	-3.2847620000000001E-002
1.4456963845207394E+001	-3.3111799999999997E-002
1.4501154346194291E+001	-3.3371480000000002E-002
1.4545345836378109E+001	-3.3626339999999998E-002
1.4589538403464910E+001	-3.3875719999999998E-002
1.4633732112318315E+001	-3.4119080000000003E-002
1.4677926996450012E+001	-3.4355820000000002E-002
1.4722123049577910E+001	-3.4585499999999998E-002
1.4766320218483996E+001	-3.4807840000000000E-002
1.4810518399920214E+001	-3.5022640000000001E-002
1.4854717444784969E+001	-3.5230240000000003E-002
1.4898917171809197E+001	-3.5430740000000002E-002
1.4943117390967794E+001	-3.5625039999999997E-002
1.4987317933869644E+001	-3.5813959999999999E-002
1.5031518685957817E+001	-3.5997979999999999E-002
1.5075719613937846E+001	-3.6177399999999998E-002
1.5119920782369228E+001	-3.6352200000000001E-002
1.5164122354846377E+001	-3.6522100000000002E-002
1.5208324578248252E+001	-3.6686299999999998E-002
1.5252527751780081E+001	-3.6843819999999999E-002
1.5296732184498259E+001	-3.6993739999999997E-002
1.5340938151538047E+001	-3.7135059999999998E-002
1.5385145852866499E+001	-3.7266800000000003E-002
1.5429355382170527E+001	-3.7387620000000003E-002
1.5473566711192872E+001	-3.7496519999999998E-002
1.5517779690480749E+001	-3.7592840000000002E-002
1.5561994065032714E+001	-3.7676580000000001E-002
1.5606209501308294E+001	-3.7748200000000003E-002
1.5650425621174108E+001	-3.7807380000000002E-002
1.5694642038684888E+001	-3.7855560000000003E-002
1.5738858396414932E+001	-3.7895480000000002E-002
1.5783074398488619E+001	-3.7928379999999998E-002
1.5827289838845223E+001	-3.7955959999999997E-002
1.5871504622328127E+001	-3.7979640000000002E-002
1.5915718776329967E+001	-3.8000279999999997E-002
1.5959932451098588E+001	-3.8018440000000001E-002
1.6004145907770692E+001	-3.8034140000000001E-002
1.6048359495021057E+001	-3.8046919999999998E-002
1.6092573616572977E+001	-3.8056340000000001E-002
1.6136788695741206E+001	-3.8060640000000000E-002
1.6181005138877659E+001	-3.8058620000000001E-002
1.6225223304900862E+001	-3.8048380000000000E-002
1.6269443483634422E+001	-3.8027079999999998E-002
1.6313665883985120E+001	-3.7993920000000000E-002
1.6357890631851109E+001	-3.7947880000000003E-002
1.6402117775855913E+001	-3.7887079999999997E-002
1.6446347298635676E+001	-3.7810839999999998E-002
1.6490579129779842E+001	-3.7718439999999999E-002
1.6534813158199839E+001	-3.7609200000000002E-002
1.6579049242478938E+001	-3.7482900000000000E-002
1.6623287218470843E+001	-3.7339980000000002E-002
1.6667526902418818E+001	-3.7180919999999999E-002
1.6711768092190965E+001	-3.7006440000000002E-002
1.6756010568437777E+001	-3.6817320000000001E-002
1.6800254095882405E+001	-3.6614140000000003E-002
1.6844498427476264E+001	-3.6397659999999998E-002
1.6888743310055791E+001	-3.6169000000000000E-002
1.6932988492158614E+001	-3.5929240000000001E-002
1.6977233732618558E+001	-3.5679040000000002E-002
1.7021478809335491E+001	-3.5418739999999997E-002
1.7065723526778122E+001	-3.5149399999999997E-002
1.7109967722373863E+001	-3.4871039999999999E-002
1.7154211272256248E+001	-3.4584060000000000E-002
1.7198454096133258E+001	-3.4288380000000000E-002
1.7242696161488961E+001	-3.3984439999999998E-002
1.7286937486101820E+001	-3.3672399999999998E-002
1.7331178138675845E+001	-3.3352039999999999E-002
1.7375418236689068E+001	-3.3022959999999997E-002
1.7419657941300759E+001	-3.2684879999999999E-002
1.7463897448829798E+001	-3.2337320000000003E-002
1.7508136979656800E+001	-3.1979859999999999E-002
1.7552376765800823E+001	-3.1612019999999998E-002
1.7596617037464853E+001	-3.1233299999999999E-002
1.7640858010341997E+001	-3.0843340000000000E-002
1.7685099874492714E+001	-3.0441639999999999E-002
1.7729342785754721E+001	-3.0027860000000000E-002
1.7773586860095552E+001	-2.9601679999999998E-002
1.7817832171511473E+001	-2.9162779999999999E-002
1.7862078753747621E+001	-2.8711100000000000E-002
1.7906326605346205E+001	-2.8246540000000001E-002
1.7950575697492003E+001	-2.7769060000000002E-002
1.7994825983373783E+001	-2.7278699999999999E-002
1.8039077407594217E+001	-2.6775480000000001E-002
1.8083329914876195E+001	-2.6259459999999998E-002
1.8127583456959719E+001	-2.5730659999999999E-002
1.8127583456959719E+001	-2.5189079999999999E-002
1.8171837997136343E+001	-2.4634759999999999E-002
1.8216093512445436E+001	-2.4067740000000001E-002
1.8260349993615783E+001	-2.3487999999999998E-002
1.8304607443169807E+001	-2.2895579999999999E-002
1.8348865871996228E+001	-2.2290600000000001E-002
1.8393125294808126E+001	-2.1673140000000000E-002
1.8437385725025788E+001	-2.1043300000000001E-002
1.8481647169680912E+001	-2.0401220000000001E-002
1.8525909625097107E+001	-1.9747012000000001E-002
1.8570173074139916E+001	-1.9080856000000000E-002
1.8614437485623711E+001	-1.8402918000000001E-002
1.8658702815980675E+001	-1.7713343999999999E-002
1.8702969012978762E+001	-1.7012266000000002E-002
1.8747236020790766E+001	-1.6299879999999999E-002
1.8791503785503007E+001	-1.5576349999999999E-002
1.8835772260164951E+001	-1.4841734000000001E-002
1.8880041408725344E+001	-1.4096084000000000E-002
1.8924311208520457E+001	-1.3339474000000000E-002
1.8968581651292201E+001	-1.2571974000000000E-002
1.9012852742917058E+001	-1.1793638000000000E-002
1.9057124502027470E+001	-1.1004494000000000E-002
1.9101396957713600E+001	-1.0204586000000000E-002
1.9145670146438270E+001	-9.3939959999999999E-003
1.9189944108268698E+001	-8.5728079999999995E-003
1.9234218882654901E+001	-7.7411019999999997E-003
1.9278494504101928E+001	-6.8989780000000001E-003
1.9322770998235072E+001	-6.0465939999999998E-003
1.9367048378840558E+001	-5.1841620000000000E-003
1.9411326646287872E+001	-4.3119040000000001E-003
1.9455605787543522E+001	-3.4300139999999999E-003
1.9499885777768473E+001	-2.5386879999999999E-003
1.9544166583219177E+001	-1.6381324000000000E-003
1.9588448165036940E+001	-7.2851359999999996E-004
1.9632730483459287E+001	1.9008415999999999E-004
1.9677013502022376E+001	1.1175703999999999E-003
1.9721297191339790E+001	2.0538459999999998E-003
1.9765581532148634E+001	2.9988139999999998E-003
1.9809866517339799E+001	3.9523700000000002E-003
1.9854152152709169E+001	4.9143759999999998E-003
1.9898438456252617E+001	5.8846940000000002E-003
1.9942725455993230E+001	6.8631940000000004E-003
1.9987013186524017E+001	7.8497020000000001E-003
2.0031301684655919E+001	8.8438800000000001E-003
2.0075590984749265E+001	9.8460939999999997E-003
2.0119876538807894E+001	1.0855234000000000E-002
2.0164160553202702E+001	1.1871492000000001E-002
2.0208445775677163E+001	1.2894536000000000E-002
2.0252731810437538E+001	1.3924082000000001E-002
2.0297018482181681E+001	1.4959774000000000E-002
2.0341305687867226E+001	1.6001306000000000E-002
2.0385593353958082E+001	1.7048436000000000E-002
2.0429881422536706E+001	1.8100932000000000E-002
2.0474169846330579E+001	1.9158591999999999E-002
2.0518458587632804E+001	2.0221220000000002E-002
2.0562747618766618E+001	2.1288660000000001E-002
2.0607036922738725E+001	2.2360700000000001E-002
2.0651326493906947E+001	2.3437179999999998E-002
2.0695616337846111E+001	2.4517919999999999E-002
2.0739906470415747E+001	2.5602699999999999E-002
2.0784196915914272E+001	2.6691280000000001E-002
2.0828487704379118E+001	2.7783420000000000E-002
2.0872778868273571E+001	2.8878839999999999E-002
2.0917070438929418E+001	2.9977219999999999E-002
2.0961362443181283E+001	3.1078140000000001E-002
2.1005654900528725E+001	3.2181200000000000E-002
2.1049947821136186E+001	3.3286000000000003E-002
2.1094241204783263E+001	3.4392159999999998E-002
2.1138535040798626E+001	3.5499320000000001E-002
2.1182829308890309E+001	3.6607120000000000E-002
2.1227123980775023E+001	3.7715279999999997E-002
2.1271419022454925E+001	3.8823499999999997E-002
2.1315714397005017E+001	3.9931500000000002E-002
2.1360010067711801E+001	4.1038980000000003E-002
2.1404306001356122E+001	4.2145679999999998E-002
2.1448602171420202E+001	4.3251320000000003E-002
2.1492898560909413E+001	4.4355720000000001E-002
2.1537195164527038E+001	4.5458640000000002E-002
2.1581491989900893E+001	4.6559860000000002E-002
2.1625789057678872E+001	4.7659140000000003E-002
2.1670086400410842E+001	4.8756279999999999E-002
2.1714384060237396E+001	4.9850980000000003E-002
2.1758682085572218E+001	5.0942840000000003E-002
2.1802980527054938E+001	5.2031500000000001E-002
2.1847279433108813E+001	5.3116480000000001E-002
2.1891578845495005E+001	5.4197240000000001E-002
2.1935878795264397E+001	5.5273259999999998E-002
2.1980179299430347E+001	5.6343999999999998E-002
2.2024480358691477E+001	5.7408899999999999E-002
2.2068781956440699E+001	5.8467280000000003E-002
2.2113084059173623E+001	5.9518620000000001E-002
2.2157386618310198E+001	6.0562400000000002E-002
2.2201689573299262E+001	6.1598260000000002E-002
2.2245992855742173E+001	6.2625780000000006E-002
2.2290296394134177E+001	6.3644660000000006E-002
2.2334600118806598E+001	6.4654699999999996E-002
2.2378903966658385E+001	6.5655640000000001E-002
2.2423207885246310E+001	6.6647339999999999E-002
2.2467511836093959E+001	6.7629720000000004E-002
2.2511815797047831E+001	6.8602700000000003E-002
2.2556119763739169E+001	6.9566180000000005E-002
2.2600423750218894E+001	7.0520079999999999E-002
2.2644727788849348E+001	7.1464299999999994E-002
2.2689031929594346E+001	7.2398640000000000E-002
2.2733336238724000E+001	7.3322880000000007E-002
2.2777640796871861E+001	7.4236839999999998E-002
2.2821945696496289E+001	7.5140120000000005E-002
2.2866251038659332E+001	7.6032320000000000E-002
2.2910556929106626E+001	7.6912960000000002E-002
2.2954863473825892E+001	7.7781340000000004E-002
2.2999170774203286E+001	7.8636639999999994E-002
2.3043478922074630E+001	7.9478019999999996E-002
2.3087787994975944E+001	8.0304700000000007E-002
2.3132098051946503E+001	8.1115759999999995E-002
2.3176409130226375E+001	8.1910319999999995E-002
2.3220721243052299E+001	8.2687380000000005E-002
2.3265034378778157E+001	8.3446039999999999E-002
2.3309348501369442E+001	8.4185540000000003E-002
2.3353663552118110E+001	8.4905200000000000E-002
2.3397979452555308E+001	8.5604459999999993E-002
2.3442296108146206E+001	8.6282780000000003E-002
2.3486613412716622E+001	8.6939820000000001E-002
2.3530931252995643E+001	8.7575299999999995E-002
2.3575249513173485E+001	8.8188939999999993E-002
2.3619568078274224E+001	8.8780620000000005E-002
2.3663886840249340E+001	8.9350280000000004E-002
2.3708205701262973E+001	8.9897980000000002E-002
2.3752524576198095E+001	9.0423900000000001E-002
2.3796843395160252E+001	9.0927999999999995E-002
2.3841162105342981E+001	9.1410379999999999E-002
2.3885480672226070E+001	9.1871179999999997E-002
2.3929799080112019E+001	9.2310459999999997E-002
2.3974117331946747E+001	9.2728279999999996E-002
2.4018435448491214E+001	9.3124540000000006E-002
2.4062753466783175E+001	9.3499120000000005E-002
2.4107071437889445E+001	9.3851779999999996E-002
2.4151389424186711E+001	9.4182199999999994E-002
2.4195707496229033E+001	9.4490019999999994E-002
2.4240025729396702E+001	9.4774739999999996E-002
2.4284344200654665E+001	9.5035800000000004E-002
2.4328662985431784E+001	9.5272620000000002E-002
2.4372982154977702E+001	9.5484520000000003E-002
2.4417301774252419E+001	9.5670880000000000E-002
2.4461621900429069E+001	9.5831020000000003E-002
2.4505942582026300E+001	9.5964300000000002E-002
2.4550263858576997E+001	9.6070100000000005E-002
2.4594585760765018E+001	9.6147839999999998E-002
2.4638908310919359E+001	9.6197000000000005E-002
2.4683231523767923E+001	9.6217059999999993E-002
2.4727555407360910E+001	9.6207580000000001E-002
2.4771879964096780E+001	9.6168100000000006E-002
2.4816205191773307E+001	9.6098199999999995E-002
2.4860531084652440E+001	9.5997499999999999E-002
2.4904857634470705E+001	9.5865679999999995E-002
2.4949184831366122E+001	9.5702400000000007E-002
2.4993512664688446E+001	9.5507419999999996E-002
2.5037841123677062E+001	9.5280459999999997E-002
2.5082170197992991E+001	9.5021339999999996E-002
2.5126499878100187E+001	9.4729880000000002E-002
