time	l
5.0536032654889125E+000	-1.6269682000000000E-003
5.1232953401233630E+000	-1.6581056000000000E-003
5.1930042291478626E+000	-1.6837444000000000E-003
5.2627275641889213E+000	-1.7035209999999999E-003
5.3324642988241386E+000	-1.7169081999999999E-003
5.4022149246879039E+000	-1.7232438000000000E-003
5.4719810410102374E+000	-1.7219320000000000E-003
5.5417646254167483E+000	-1.7128272000000000E-003
5.6115673048206069E+000	-1.6959652000000001E-003
5.6813898155907498E+000	-1.6716319999999999E-003
5.7512318222878429E+000	-1.6400294000000000E-003
5.8210921708687664E+000	-1.6012273999999999E-003
5.8909694640259262E+000	-1.5552485999999999E-003
5.9608626618023859E+000	-1.5020701999999999E-003
6.0307714083388717E+000	-1.4415888000000000E-003
6.1006952285490312E+000	-1.3736294000000000E-003
6.1706251531358252E+000	-1.2980506000000000E-003
6.2405590634418351E+000	-1.2148759999999999E-003
6.3104978298021450E+000	-1.1243214000000001E-003
6.3804423695795238E+000	-1.0267090000000000E-003
6.4503935844636349E+000	-9.2236439999999998E-004
6.5203522797540110E+000	-8.1156980000000000E-004
6.5903191097278686E+000	-6.9456339999999996E-004
6.6602945948026102E+000	-5.7155680000000003E-004
6.7302792079997467E+000	-4.4269200000000001E-004
6.8002734800706532E+000	-3.0804859999999999E-004
6.8702780291572703E+000	-1.6780418000000001E-004
6.9402862913689694E+000	-2.2297519999999999E-005
7.0102937493514936E+000	1.2799892000000000E-004
7.0803012963928040E+000	2.8249939999999999E-004
7.1503098822526487E+000	4.4058600000000003E-004
7.2203204323545265E+000	6.0167499999999997E-004
7.2903337648152720E+000	7.6526700000000003E-004
7.3603505331041283E+000	9.3095380000000004E-004
7.4303712040012622E+000	1.0983712000000000E-003
7.5003960683443589E+000	1.2671492000000000E-003
7.5704252826233853E+000	1.4368776000000000E-003
7.6404589343731475E+000	1.6070942000000000E-003
7.7104971130861557E+000	1.7772745999999999E-003
7.7805394732909239E+000	1.9468196000000000E-003
7.8505842918278477E+000	2.1150600000000002E-003
7.9206317999798648E+000	2.2812720000000000E-003
7.9906825634822418E+000	2.4447560000000002E-003
8.0607372620284252E+000	2.6048339999999999E-003
8.1307966678383110E+000	2.7608419999999999E-003
8.2008616119239939E+000	2.9121720000000002E-003
8.2709329458534278E+000	3.0582600000000001E-003
8.3410115091479948E+000	3.1985820000000002E-003
8.4110981088942651E+000	3.3326359999999999E-003
8.4811935123578213E+000	3.4599340000000000E-003
8.5512984473154710E+000	3.5799840000000000E-003
8.6214136030119413E+000	3.6922859999999999E-003
8.6915396276316201E+000	3.7963260000000000E-003
8.7616771202350101E+000	3.8915780000000001E-003
8.8318256426270842E+000	3.9775139999999997E-003
8.9019791914719111E+000	4.0536119999999998E-003
8.9721369701194078E+000	4.1193560000000002E-003
9.0422992871282570E+000	4.1743320000000002E-003
9.1124663622184059E+000	4.2181500000000004E-003
9.1826383291591185E+000	4.2504459999999997E-003
9.2528152505733701E+000	4.2708820000000002E-003
9.3229971423174831E+000	4.2791219999999998E-003
9.3931840032746834E+000	4.2748420000000001E-003
9.4633753554371349E+000	4.2577159999999999E-003
9.5335700810029103E+000	4.2274440000000003E-003
9.6037682924835686E+000	4.1837760000000002E-003
9.6739701954648094E+000	4.1264720000000000E-003
9.7441760361576559E+000	4.0553700000000000E-003
9.8143860661066782E+000	3.9703680000000002E-003
9.8845993697327579E+000	3.8714340000000000E-003
9.9548156336005249E+000	3.7585740000000002E-003
1.0025035176418967E+001	3.6318259999999999E-003
1.0095258341740406E+001	3.4913259999999999E-003
1.0165485494408673E+001	3.3372499999999999E-003
1.0235717016987460E+001	3.1698000000000000E-003
1.0305953305062074E+001	2.9892140000000000E-003
1.0376194760832648E+001	2.7957619999999998E-003
1.0446441785170894E+001	2.5897559999999999E-003
1.0516694769270536E+001	2.3715440000000002E-003
1.0586954086930257E+001	2.1415020000000000E-003
1.0657220087371231E+001	1.9000530000000001E-003
1.0727489879556282E+001	1.6476743999999999E-003
1.0797760780839486E+001	1.3849040000000000E-003
1.0868033082860768E+001	1.1122753999999999E-003
1.0938307054994761E+001	8.3037100000000000E-004
1.1008582945083182E+001	5.3982840000000004E-004
1.1078860982512106E+001	2.4132339999999999E-004
1.1149141382696369E+001	-6.4431259999999998E-005
1.1219424353372318E+001	-3.7667359999999999E-004
1.1289709501593753E+001	-6.9460940000000003E-004
1.1359995955889826E+001	-1.0173972000000000E-003
1.1430283960377182E+001	-1.3441638000000001E-003
1.1500573782825905E+001	-1.6740218000000000E-003
1.1570865692244258E+001	-2.0060600000000000E-003
1.1641159961226942E+001	-2.3393540000000001E-003
1.1711456867644442E+001	-2.6729639999999999E-003
1.1781756695612710E+001	-3.0059259999999999E-003
1.1852059735772979E+001	-3.3372319999999999E-003
1.1922366284802255E+001	-3.6658820000000001E-003
1.1992676644005405E+001	-3.9908679999999998E-003
1.2062991116724289E+001	-4.3111640000000001E-003
1.2133310004681411E+001	-4.6257520000000003E-003
1.2203633603291154E+001	-4.9336140000000002E-003
1.2273962197244041E+001	-5.2337679999999998E-003
1.2344296055835924E+001	-5.5252019999999999E-003
1.2414635339375874E+001	-5.8068920000000001E-003
1.2484979095312486E+001	-6.0778320000000000E-003
1.2555327216517227E+001	-6.3369760000000002E-003
1.2625679961300170E+001	-6.5832920000000001E-003
1.2696037578409255E+001	-6.8157900000000004E-003
1.2766400311266219E+001	-7.0334999999999998E-003
1.2836768402067417E+001	-7.2354580000000002E-003
1.2907142095017292E+001	-7.4207359999999998E-003
1.2977521638397452E+001	-7.5884100000000003E-003
1.3047907285220793E+001	-7.7376459999999999E-003
1.3118299292769489E+001	-7.8676639999999999E-003
1.3188697921544925E+001	-7.9777080000000000E-003
1.3259100973164845E+001	-8.0670399999999993E-003
1.3329506238789687E+001	-8.1349679999999994E-003
1.3399913973964187E+001	-8.1808499999999999E-003
1.3470324436568665E+001	-8.2041019999999996E-003
1.3540737888250618E+001	-8.2041879999999994E-003
1.3611154596144642E+001	-8.1806299999999995E-003
1.3681574834416727E+001	-8.1330299999999994E-003
1.3751998885295679E+001	-8.0610419999999992E-003
1.3822427039253755E+001	-7.9643920000000007E-003
1.3892859594330130E+001	-7.8428579999999994E-003
1.3963296854633576E+001	-7.6962960000000000E-003
1.4033739128327269E+001	-7.5246439999999996E-003
1.4104186725342354E+001	-7.3278820000000000E-003
1.4174639875116892E+001	-7.1060539999999997E-003
1.4245097555667366E+001	-6.8592719999999996E-003
1.4315559629888458E+001	-6.5877260000000003E-003
1.4386026442728031E+001	-6.2916880000000001E-003
1.4456498339504586E+001	-5.9715059999999997E-003
1.4526975663708326E+001	-5.6276080000000001E-003
1.4597458157144143E+001	-5.2604879999999998E-003
1.4667943051151001E+001	-4.8707200000000003E-003
1.4738430040540468E+001	-4.4589759999999999E-003
1.4808919224656945E+001	-4.0259839999999998E-003
1.4879410277058920E+001	-3.5725520000000001E-003
1.4949902212590974E+001	-3.0995559999999998E-003
1.5020395084409111E+001	-2.6079419999999998E-003
1.5090888991352685E+001	-2.0987340000000001E-003
1.5161384022007470E+001	-1.5730087999999999E-003
1.5231880256456547E+001	-1.0319048000000000E-003
1.5302377769143710E+001	-4.7662760000000002E-004
1.5372876632642294E+001	9.1551700000000000E-005
1.5443376921843104E+001	6.7130939999999995E-004
1.5513878718217684E+001	1.2612604000000001E-003
1.5584382113916144E+001	1.8599663999999999E-003
1.5654887215231536E+001	2.4659380000000000E-003
1.5725394145278415E+001	3.0776359999999999E-003
1.5795903045868858E+001	3.6934799999999999E-003
1.5866414078547958E+001	4.3118519999999997E-003
1.5936925520692821E+001	4.9310900000000000E-003
1.6007435387726101E+001	5.5494919999999996E-003
1.6077943828380519E+001	6.1653159999999997E-003
1.6148451010861230E+001	6.7768159999999997E-003
1.6218957120647634E+001	7.3822280000000002E-003
1.6289462359975005E+001	7.9797719999999996E-003
1.6359966947281610E+001	8.5676559999999999E-003
1.6430471116706986E+001	9.1440879999999999E-003
1.6500975117530071E+001	9.7072660000000009E-003
1.6571479214015117E+001	1.0255400000000000E-002
1.6641983685097152E+001	1.0786706000000000E-002
1.6712488823910551E+001	1.1299409999999999E-002
1.6782994937402293E+001	1.1791752000000001E-002
1.6853502345864865E+001	1.2261998000000000E-002
1.6924011382271853E+001	1.2708442000000000E-002
1.6994522391755758E+001	1.3129409999999999E-002
1.7065035730745901E+001	1.3523270000000000E-002
1.7135551766097532E+001	1.3888426000000001E-002
1.7206070087735306E+001	1.4223334000000001E-002
1.7276588024908445E+001	1.4526502000000000E-002
1.7347105694744641E+001	1.4796485999999999E-002
1.7417623536913606E+001	1.5031918000000000E-002
1.7488142002100108E+001	1.5231508000000000E-002
1.7558661550665271E+001	1.5394032000000000E-002
1.7629182651393478E+001	1.5518346000000001E-002
1.7699705780345436E+001	1.5603390000000000E-002
1.7770231419991088E+001	1.5648189999999999E-002
1.7840760058210769E+001	1.5651861999999999E-002
1.7911292187621331E+001	1.5613617999999999E-002
1.7981828305002729E+001	1.5532756000000000E-002
1.8052368910748445E+001	1.5408676000000000E-002
1.8122914508322957E+001	1.5240884000000000E-002
1.8193465603725603E+001	1.5028985999999999E-002
1.8264022704825059E+001	1.4772706000000000E-002
1.8334586320574413E+001	1.4471888000000000E-002
1.8405156959876194E+001	1.4126488000000000E-002
1.8475735130883955E+001	1.3736580000000000E-002
1.8546321339631540E+001	1.3302358000000000E-002
1.8616916088389694E+001	1.2824139999999999E-002
1.8687519874025526E+001	1.2302362000000001E-002
1.8758131110129682E+001	1.1737589999999999E-002
1.8828746477839665E+001	1.1130530000000000E-002
1.8899366439715759E+001	1.0482033999999999E-002
1.8969991541596411E+001	9.7930499999999993E-003
1.9040622325898223E+001	9.0646540000000001E-003
1.9111259330103117E+001	8.2980360000000000E-003
1.9181903085319998E+001	7.4945180000000004E-003
1.9252554115125506E+001	6.6555340000000003E-003
1.9323212934014830E+001	5.7826459999999998E-003
1.9393880046208750E+001	4.8775240000000003E-003
1.9464555944687341E+001	3.9419640000000001E-003
1.9535241110141850E+001	2.9778700000000001E-003
1.9605934055997867E+001	1.9872546000000001E-003
1.9676623903205662E+001	9.7227299999999995E-004
1.9747308838085253E+001	-6.4682919999999998E-005
1.9817988812281698E+001	-1.1212410000000000E-003
1.9888663807493273E+001	-2.1949660000000000E-003
1.9959333836414348E+001	-3.2833340000000002E-003
2.0029998943501376E+001	-4.3837440000000002E-003
2.0100659205962664E+001	-5.4935160000000004E-003
2.0171314734104246E+001	-6.6099059999999996E-003
2.0241965671699955E+001	-7.7301080000000003E-003
2.0312612196340073E+001	-8.8512520000000004E-003
2.0383254519744508E+001	-9.9704159999999993E-003
2.0453892887970976E+001	-1.1084633999999999E-002
2.0524527581640751E+001	-1.2190906000000000E-002
2.0595158916095905E+001	-1.3286202000000000E-002
2.0665787241489902E+001	-1.4367474000000000E-002
2.0736410461762265E+001	-1.5431656000000000E-002
2.0807025699850335E+001	-1.6475640000000000E-002
2.0877633182175565E+001	-1.7496310000000001E-002
2.0948233182460569E+001	-1.8490604000000001E-002
2.1018826011065038E+001	-1.9455477999999998E-002
2.1089412015391794E+001	-2.0387920000000000E-002
2.1159991579660929E+001	-2.1284939999999999E-002
2.1230565124955394E+001	-2.2143599999999999E-002
2.1301133109101933E+001	-2.2960999999999999E-002
2.1371696026355213E+001	-2.3734320000000000E-002
2.1442254406867207E+001	-2.4460780000000001E-002
2.1512808816055987E+001	-2.5137679999999999E-002
2.1583359853781449E+001	-2.5762440000000001E-002
2.1653908153461778E+001	-2.6332520000000002E-002
2.1724454381108618E+001	-2.6845480000000001E-002
2.1794999234405690E+001	-2.7299000000000000E-002
2.1865543441193950E+001	-2.7690900000000001E-002
2.1936087758414985E+001	-2.8019039999999999E-002
2.2006632243938579E+001	-2.8281500000000001E-002
2.2077171583162926E+001	-2.8476399999999999E-002
2.2147705089569826E+001	-2.8602079999999998E-002
2.2218233461932964E+001	-2.8656979999999999E-002
2.2288757433128279E+001	-2.8639720000000000E-002
2.2359277769534593E+001	-2.8549100000000001E-002
2.2429795270368516E+001	-2.8384079999999999E-002
2.2500310766888759E+001	-2.8143720000000001E-002
2.2570825122099702E+001	-2.7827359999999999E-002
2.2641339230001865E+001	-2.7434460000000001E-002
2.2711854014609127E+001	-2.6964640000000002E-002
2.2782370428935454E+001	-2.6417759999999998E-002
2.2852889454080412E+001	-2.5793819999999999E-002
2.2923412098196245E+001	-2.5093060000000000E-002
2.2993939395150932E+001	-2.4315880000000002E-002
2.3064472403504929E+001	-2.3462879999999998E-002
2.3135012204544495E+001	-2.2534860000000000E-002
2.3205559901134055E+001	-2.1532820000000001E-002
2.3276115920462097E+001	-2.0458000000000000E-002
2.3346670212820765E+001	-1.9311782000000000E-002
2.3417220131379242E+001	-1.8096006000000001E-002
2.3487767005597131E+001	-1.6812583999999998E-002
2.3558312208128431E+001	-1.5463572000000000E-002
2.3628857152747088E+001	-1.4051242000000000E-002
2.3699403292077807E+001	-1.2578048000000000E-002
2.3769952115350822E+001	-1.1046642000000001E-002
2.3840505145854500E+001	-9.4598760000000007E-003
2.3911063937917785E+001	-7.8207759999999998E-003
2.3981630073774824E+001	-6.1325679999999997E-003
2.4052205160540115E+001	-4.3986559999999999E-003
2.4122790826319324E+001	-2.6226100000000000E-003
2.4193388716443724E+001	-8.0818960000000005E-004
2.4264000194058376E+001	1.0406822000000001E-003
2.4334625875647532E+001	2.9199059999999999E-003
2.4405267310283449E+001	4.8252039999999996E-003
2.4475926140975819E+001	6.7521839999999996E-003
2.4546604011250452E+001	8.6963060000000009E-003
2.4617302560866982E+001	1.0652890000000000E-002
2.4688018510957715E+001	1.2617128000000000E-002
2.4758740323343684E+001	1.4583946000000000E-002
2.4829469163546626E+001	1.6547955999999999E-002
2.4900192509551022E+001	1.8504019999999999E-002
2.4970896824859452E+001	2.0446539999999999E-002
2.5041582586000796E+001	2.2369859999999998E-002
2.5112250350135053E+001	2.4268640000000001E-002
2.5182900754381166E+001	2.6137520000000001E-002
2.5253534514646827E+001	2.7971119999999999E-002
2.5324152424374144E+001	2.9764079999999998E-002
2.5394755353228852E+001	3.1510999999999997E-002
2.5465344245330165E+001	3.3206520000000003E-002
2.5535920109259916E+001	3.4845340000000002E-002
2.5606478823337170E+001	3.6422160000000002E-002
2.5677016802675780E+001	3.7931680000000002E-002
2.5747534551939459E+001	3.9368700000000000E-002
2.5818032803178827E+001	4.0728159999999999E-002
2.5888512448459011E+001	4.2005160000000000E-002
2.5958974452362433E+001	4.3194900000000001E-002
2.6029419850800394E+001	4.4292720000000001E-002
2.6099849749862504E+001	4.5294120000000000E-002
2.6170265325070368E+001	4.6194739999999998E-002
2.6240667820910790E+001	4.6990419999999998E-002
2.6311058550359292E+001	4.7677120000000003E-002
2.6381438894564383E+001	4.8251080000000002E-002
2.6451810302577542E+001	4.8708700000000001E-002
2.6522174291227643E+001	4.9046619999999999E-002
2.6592532444721133E+001	4.9261659999999999E-002
2.6662886313148572E+001	4.9350940000000003E-002
2.6733224800317245E+001	4.9311780000000000E-002
2.6803537958375529E+001	4.9141839999999999E-002
2.6873827401761769E+001	4.8839160000000000E-002
2.6944094930150875E+001	4.8401960000000001E-002
2.7014342456563817E+001	4.7828860000000001E-002
2.7084572008308808E+001	4.7118699999999999E-002
2.7154785727070117E+001	4.6270720000000001E-002
2.7224985869047320E+001	4.5284339999999999E-002
2.7295174806893304E+001	4.4159379999999998E-002
2.7365355029710187E+001	4.2895940000000000E-002
2.7435529142275012E+001	4.1494440000000000E-002
2.7505699864508021E+001	3.9955659999999997E-002
2.7575870031883060E+001	3.8280700000000001E-002
2.7646042594421839E+001	3.6470980000000000E-002
2.7716220616225922E+001	3.4528280000000001E-002
2.7786407250210782E+001	3.2454799999999999E-002
2.7856595157574933E+001	3.0253019999999999E-002
2.7926770019245847E+001	2.7926179999999998E-002
2.7996923955243187E+001	2.5478199999999999E-002
2.8067059619105748E+001	2.2913220000000002E-002
2.8137179858779483E+001	2.0235520000000000E-002
2.8207287682503029E+001	1.7449688000000001E-002
2.8277386264287980E+001	1.4560673999999999E-002
2.8347478946901955E+001	1.1573856000000000E-002
2.8417569243010664E+001	8.4949640000000007E-003
2.8487660827951160E+001	5.3301039999999996E-003
2.8557757539635006E+001	2.0858380000000000E-003
2.8627861807179617E+001	-1.2309491999999999E-003
2.8697962084473122E+001	-4.6128719999999996E-003
2.8768058870050897E+001	-8.0515359999999998E-003
2.8838139400813851E+001	-1.1538690000000001E-002
2.8908198296222363E+001	-1.5064918000000000E-002
2.8978239138327829E+001	-1.8620876000000001E-002
2.9048265754455635E+001	-2.2197320000000000E-002
2.9118282224398893E+001	-2.5784620000000001E-002
2.9188292886972668E+001	-2.9372820000000001E-002
2.9258302346209351E+001	-3.2951620000000001E-002
2.9328315474383150E+001	-3.6510300000000002E-002
2.9398337412612477E+001	-4.0037999999999997E-002
2.9468373583403935E+001	-4.3523380000000000E-002
2.9538429679257575E+001	-4.6954839999999998E-002
2.9608511654872352E+001	-5.0320499999999997E-002
2.9678625719672258E+001	-5.3608080000000002E-002
2.9748772787469164E+001	-5.6805040000000001E-002
2.9818931281689778E+001	-5.9898279999999998E-002
2.9889069832199372E+001	-6.2873579999999998E-002
2.9959184691562328E+001	-6.5716259999999999E-002
3.0029280824078107E+001	-6.8412719999999996E-002
3.0099363581266019E+001	-7.0949739999999997E-002
3.0169438700661825E+001	-7.3313939999999994E-002
3.0239512308490518E+001	-7.5491900000000001E-002
3.0309590927647392E+001	-7.7470300000000006E-002
3.0379681480291797E+001	-7.9235659999999999E-002
3.0449781247995901E+001	-8.0774659999999998E-002
3.0519845986987047E+001	-8.2073880000000002E-002
3.0589876134311460E+001	-8.3119760000000001E-002
3.0659880290914970E+001	-8.3899940000000006E-002
3.0729867944925445E+001	-8.4402640000000001E-002
3.0799849502485742E+001	-8.4616380000000005E-002
3.0869819476536303E+001	-8.4530099999999997E-002
3.0939761044800051E+001	-8.4133239999999998E-002
3.1009681922788918E+001	-8.3416240000000003E-002
3.1079590961752483E+001	-8.2370340000000000E-002
3.1149497898290413E+001	-8.0987260000000005E-002
3.1219413381004319E+001	-7.9259460000000004E-002
3.1289348987025509E+001	-7.7180120000000005E-002
3.1359316784946259E+001	-7.4743539999999997E-002
3.1429285296333788E+001	-7.1944700000000000E-002
3.1499232295790613E+001	-6.8781940000000000E-002
3.1569163068997437E+001	-6.5254999999999994E-002
3.1639083224600267E+001	-6.1364040000000002E-002
3.1708998719502201E+001	-5.7110719999999997E-002
3.1778915885767383E+001	-5.2498120000000002E-002
3.1848841467651269E+001	-4.7531120000000003E-002
3.1918782637455774E+001	-4.2216700000000003E-002
3.1988733436644235E+001	-3.6563480000000002E-002
3.2058681025895552E+001	-3.0583539999999999E-002
3.2128610813015214E+001	-2.4292240000000000E-002
3.2198508836246738E+001	-1.7707796000000001E-002
3.2268381546519194E+001	-1.0851187999999999E-002
3.2338235996773172E+001	-3.7443500000000000E-003
3.2408079875212358E+001	3.5881600000000000E-003
3.2477918019256201E+001	1.1119118000000001E-002
3.2547718729022705E+001	1.8817819999999999E-002
3.2617479985607488E+001	2.6646779999999998E-002
3.2687212396384396E+001	3.4568580000000002E-002
3.2756927756033313E+001	4.2544659999999998E-002
3.2826639120336210E+001	5.0533660000000001E-002
3.2896357838178169E+001	5.8491960000000003E-002
3.2966054613284932E+001	6.6373360000000006E-002
3.3035725780750404E+001	7.4124960000000004E-002
3.3105382355046743E+001	8.1695100000000007E-002
3.3175036786031789E+001	8.9031979999999997E-002
3.3244703059260061E+001	9.6083100000000005E-002
3.3314396774673185E+001	1.0279544000000000E-001
3.3384128347466721E+001	1.0911543999999999E-001
3.3453883683442818E+001	1.1498916000000001E-001
3.3523655518098607E+001	1.2036156000000001E-001
3.3593417497973384E+001	1.2517938000000001E-001
3.3663142503715406E+001	1.2939049999999999E-001
3.3732828430102657E+001	1.3294594000000001E-001
3.3802491706228579E+001	1.3580194000000001E-001
3.3872150764671545E+001	1.3791861999999999E-001
3.3941825992298305E+001	1.3925989999999999E-001
3.4011509945573373E+001	1.3979311999999999E-001
3.4081131264598632E+001	1.3949000000000000E-001
3.4150664825595229E+001	1.3832890000000000E-001
3.4220132026281526E+001	1.3629578000000001E-001
3.4289558601577951E+001	1.3338116000000000E-001
3.4358972396186331E+001	1.2958111999999999E-001
3.4428350653228229E+001	1.2489638000000000E-001
3.4497692818713979E+001	1.1933710000000000E-001
3.4567028518509346E+001	1.1291980000000000E-001
3.4636391028984050E+001	1.0566402000000000E-001
3.4705789946018974E+001	9.7594660000000000E-002
3.4775194651208182E+001	8.8745699999999997E-002
3.4844634049584585E+001	7.9163020000000001E-002
3.4914143419372238E+001	6.8892659999999994E-002
3.4983756536245536E+001	5.7985340000000003E-002
3.5053440913853862E+001	4.6497200000000002E-002
3.5123180820550949E+001	3.4502459999999999E-002
3.5192896257715454E+001	2.2080079999999998E-002
3.5262606102104257E+001	9.3266660000000008E-003
3.5332289960769437E+001	-3.6728720000000002E-003
3.5401962555646953E+001	-1.6822310000000000E-002
3.5471659370147869E+001	-3.0028200000000001E-002
3.5541409183171872E+001	-4.3198420000000001E-002
3.5611183661870371E+001	-5.6238059999999999E-002
3.5680978217106528E+001	-6.9041660000000005E-002
3.5750677582411363E+001	-8.1509079999999998E-002
3.5820302364495923E+001	-9.3524759999999998E-002
3.5889837456530664E+001	-1.0500218000000000E-001
3.5959320545921784E+001	-1.1585394000000000E-001
3.6028788852113813E+001	-1.2600597999999999E-001
3.6098221119799142E+001	-1.3538803999999999E-001
3.6167664196998651E+001	-1.4392547999999999E-001
3.6237143090580162E+001	-1.5155631999999999E-001
3.6306634851343311E+001	-1.5821946000000001E-001
3.6376180672945054E+001	-1.6385321999999999E-001
3.6445802814121549E+001	-1.6840594000000000E-001
3.6515490151299915E+001	-1.7182790000000001E-001
3.6585267015084376E+001	-1.7407384000000001E-001
3.6655149883001798E+001	-1.7510776000000000E-001
3.6725031881244227E+001	-1.7489937999999999E-001
3.6794898050369078E+001	-1.7343085999999999E-001
3.6864750278370686E+001	-1.7069893999999999E-001
3.6934590504849645E+001	-1.6671074000000000E-001
3.7004420709406688E+001	-1.6148425999999999E-001
3.7074242895710611E+001	-1.5504821999999999E-001
3.7144059077893779E+001	-1.4744066000000000E-001
3.7213871267759330E+001	-1.3870858000000000E-001
3.7283681462832476E+001	-1.2890546000000000E-001
3.7353491637051448E+001	-1.1808995999999999E-001
3.7423303730004697E+001	-1.0632612000000000E-001
3.7493119633354766E+001	-9.3682680000000004E-002
3.7562941179436585E+001	-8.0234139999999995E-002
3.7632770134277649E+001	-6.6060259999999996E-002
3.7702608189489503E+001	-5.1247380000000002E-002
3.7772456956143941E+001	-3.5888219999999998E-002
3.7842317959772572E+001	-2.0081539999999998E-002
3.7912192636049177E+001	-3.9315239999999996E-003
3.7982082324382056E+001	1.2451759999999999E-002
3.8051988261744178E+001	2.8955200000000000E-002
3.8121911572519565E+001	4.5462219999999998E-002
3.8191853254860391E+001	6.1854520000000003E-002
3.8261814163526488E+001	7.8011979999999995E-002
3.8331782457587792E+001	9.3813079999999993E-002
3.8401722735978410E+001	1.0913307999999999E-001
3.8471633059944907E+001	1.2384348000000001E-001
3.8541513836055032E+001	1.3782304000000001E-001
3.8611365612762114E+001	1.5095384000000001E-001
3.8681189086157957E+001	1.6312224000000000E-001
3.8750985103678502E+001	1.7422130000000000E-001
3.8820754666105422E+001	1.8415281999999999E-001
3.8890498929513960E+001	1.9282982000000001E-001
3.8960219205086403E+001	2.0017760000000001E-001
3.9029916954634956E+001	2.0613440000000000E-001
3.9099593783409532E+001	2.1065159999999999E-001
3.9169251424602223E+001	2.1369420000000000E-001
3.9238891722885548E+001	2.1523660000000000E-001
3.9308516618100832E+001	2.1526200000000001E-001
3.9378128130654979E+001	2.1376180000000000E-001
3.9447728349067525E+001	2.1073439999999999E-001
3.9517319416910389E+001	2.0618619999999999E-001
3.9586903518831413E+001	2.0013000000000000E-001
3.9656482869070636E+001	1.9258777999999999E-001
3.9726059701675219E+001	1.8359074000000000E-001
3.9795636264887008E+001	1.7317974000000000E-001
3.9865214811244890E+001	1.6140731999999999E-001
3.9934797587362944E+001	1.4833892000000001E-001
