time	d
3.3915219942613124E+000	1.4243866000000001E+000
3.4165299022121447E+000	1.4088726000000000E+000
3.4415437749827658E+000	1.3937032000000000E+000
3.4665642303645980E+000	1.3804098000000000E+000
3.4915914767153899E+000	1.3702711999999999E+000
3.5166253210664187E+000	1.3642242000000000E+000
3.5416652046025119E+000	1.3627864000000001E+000
3.5667102610038697E+000	1.3659901999999999E+000
3.5917594066976690E+000	1.3733426000000000E+000
3.6168114654525336E+000	1.3838455999999999E+000
3.6418653170175554E+000	1.3960990000000000E+000
3.6669200427117543E+000	1.4084871999999999E+000
3.6919750355334968E+000	1.4194126000000000E+000
3.7170300513934618E+000	1.4275207999999999E+000
3.7420851984034336E+000	1.4318618000000001E+000
3.7671408761831118E+000	1.4319603999999999E+000
3.7921976916477522E+000	1.4278096000000000E+000
3.8172563770020780E+000	1.4198214000000000E+000
3.8423177230908325E+000	1.4087578000000001E+000
3.8673825221290796E+000	1.3956530000000000E+000
3.8924515138925759E+000	1.3817260000000000E+000
3.9175253279337747E+000	1.3682783999999999E+000
3.9426044167213794E+000	1.3565659999999999E+000
3.9676889902067281E+000	1.3476558000000001E+000
3.9927789696615443E+000	1.3422890000000001E+000
4.0178739793464491E+000	1.3407743999999999E+000
4.0429733864596935E+000	1.3429458000000001E+000
4.0680763854458224E+000	1.3481984000000000E+000
4.0931821094400798E+000	1.3556067999999999E+000
4.1182897456921799E+000	1.3640939999999999E+000
4.1433986305041701E+000	1.3726080000000001E+000
4.1685083087073815E+000	1.3802513999999999E+000
4.1936185506312675E+000	1.3863456000000001E+000
4.2187293353397779E+000	1.3904292000000000E+000
4.2438408152923790E+000	1.3922212000000000E+000
4.2689532782417601E+000	1.3915800000000000E+000
4.2940671163397361E+000	1.3884836000000000E+000
4.3191828031747832E+000	1.3830418000000000E+000
4.3443008714846032E+000	1.3755250000000001E+000
4.3694218843358330E+000	1.3663913999999999E+000
4.3945463942305611E+000	1.3562828000000000E+000
4.4196748927880591E+000	1.3459844000000001E+000
4.4448077577921161E+000	1.3363446000000001E+000
4.4699452085806159E+000	1.3281750000000001E+000
4.4950872775473911E+000	1.3221449999999999E+000
4.5202338025953468E+000	1.3186907999999999E+000
4.5453844418175979E+000	1.3179597999999999E+000
4.5705387089141478E+000	1.3198030000000001E+000
4.5956960250884560E+000	1.3238236000000001E+000
4.6208557804272736E+000	1.3294619999999999E+000
4.6460173943163596E+000	1.3360934000000000E+000
4.6711803654408461E+000	1.3431020000000000E+000
4.6963443046160043E+000	1.3499222000000000E+000
4.7215089497280056E+000	1.3560471999999999E+000
4.7466741666408332E+000	1.3610253999999999E+000
4.7718399418580431E+000	1.3644660000000000E+000
4.7970063725385916E+000	1.3660581999999999E+000
4.8221736554486307E+000	1.3656014000000001E+000
4.8473420741820776E+000	1.3630348000000001E+000
4.8725119831869348E+000	1.3584563999999999E+000
4.8976837868926282E+000	1.3521266000000001E+000
4.9228579132669630E+000	1.3444536000000000E+000
4.9480347829517051E+000	1.3359664000000000E+000
4.9732147760593444E+000	1.3272721999999999E+000
4.9983981992521471E+000	1.3190054000000000E+000
5.0235852572702182E+000	1.3117669999999999E+000
5.0487760326165834E+000	1.3060624000000001E+000
5.0739704768101328E+000	1.3022460000000000E+000
5.0991684154286245E+000	1.3004827999999999E+000
5.1243695667641385E+000	1.3007350000000000E+000
5.1495735714195785E+000	1.3027780000000000E+000
5.1747800283247063E+000	1.3062402000000000E+000
5.1999885316299252E+000	1.3106561999999999E+000
5.2251987031308067E+000	1.3155228000000001E+000
5.2504102175273744E+000	1.3203473999999999E+000
5.2756228191181478E+000	1.3246864000000000E+000
5.3008363308030031E+000	1.3281734000000001E+000
5.3260506574618081E+000	1.3305370000000001E+000
5.3512657854281693E+000	1.3316112000000000E+000
5.3764817791671957E+000	1.3313378000000000E+000
5.4016987754966523E+000	1.3297596000000000E+000
5.4269169749336319E+000	1.3270036000000001E+000
5.4521366298379625E+000	1.3232610000000000E+000
5.4773580291001203E+000	1.3187636000000000E+000
5.5025814796372119E+000	1.3137662000000001E+000
5.5278072855563352E+000	1.3085340000000001E+000
5.5530357260602035E+000	1.3033370000000000E+000
5.5782670336491851E+000	1.2984468000000000E+000
5.6035013746519287E+000	1.2941305999999999E+000
5.6287388339334372E+000	1.2906396000000000E+000
5.6539794056530859E+000	1.2881878000000000E+000
5.6792229915420727E+000	1.2869276000000001E+000
5.7044694073571405E+000	1.2869242000000001E+000
5.7297183970862449E+000	1.2881384000000000E+000
5.7549696536061727E+000	1.2904224000000000E+000
5.7802228434901277E+000	1.2935306000000000E+000
5.8054776330302067E+000	1.2971436000000001E+000
5.8307337129709280E+000	1.3009006000000001E+000
5.8559908196593247E+000	1.3044347999999999E+000
5.8812487510188687E+000	1.3074075999999999E+000
5.9065073767397012E+000	1.3095374000000000E+000
5.9317666426690590E+000	1.3106211999999999E+000
5.9570265697248317E+000	1.3105486000000000E+000
5.9822872479228755E+000	1.3093066000000000E+000
6.0075488263057730E+000	1.3069738000000000E+000
6.0328114997563791E+000	1.3037084000000001E+000
6.0580754938398540E+000	1.2997272000000000E+000
6.0833410488986619E+000	1.2952840000000001E+000
6.1086084045596039E+000	1.2906458000000001E+000
6.1338777855372610E+000	1.2860726000000000E+000
6.1591493893063678E+000	1.2818010000000000E+000
6.1844233759691827E+000	1.2780342000000000E+000
6.2096998603043261E+000	1.2749364000000001E+000
6.2349789059417864E+000	1.2726295999999999E+000
6.2602605215733345E+000	1.2711927999999999E+000
6.2855446592508661E+000	1.2706624000000000E+000
6.3108312150257504E+000	1.2710284000000001E+000
6.3361200323252058E+000	1.2722342000000000E+000
6.3614109086153192E+000	1.2741730000000000E+000
6.3867036056367272E+000	1.2766892000000001E+000
6.4119978633036236E+000	1.2795832000000000E+000
6.4372934167064404E+000	1.2826190000000000E+000
6.4625900152092211E+000	1.2855410000000000E+000
6.4878874418266026E+000	1.2880900000000000E+000
6.5131855308796140E+000	1.2900242000000000E+000
6.5384841819479247E+000	1.2911376000000001E+000
6.5637833685042741E+000	1.2912782000000000E+000
6.5890831403174488E+000	1.2903591999999999E+000
6.6143836194532044E+000	1.2883682000000001E+000
6.6396849903890836E+000	1.2853677999999999E+000
6.6649874853006486E+000	1.2814943999999999E+000
6.6902913658842627E+000	1.2769480000000000E+000
6.7155969032797760E+000	1.2719798000000000E+000
6.7409043575912682E+000	1.2668744000000001E+000
6.7662139585646832E+000	1.2619316000000000E+000
6.7915258887101153E+000	1.2574445999999999E+000
6.8168402701900082E+000	1.2536803999999999E+000
6.8421571562301811E+000	1.2508623999999999E+000
6.8674765276159899E+000	1.2491550000000000E+000
6.8927982508431862E+000	1.2486526000000000E+000
6.9181215519655819E+000	1.2493730000000001E+000
6.9434459008904197E+000	1.2512555999999999E+000
6.9687714494616726E+000	1.2541640000000001E+000
6.9940983505243715E+000	1.2578952000000001E+000
7.0194267486210116E+000	1.2621928000000000E+000
7.0447567720296478E+000	1.2667636000000000E+000
7.0700881157567830E+000	1.2712969999999999E+000
7.0954199203006025E+000	1.2754844000000001E+000
7.1207520251758902E+000	1.2790382000000000E+000
7.1460843440902169E+000	1.2817088000000001E+000
7.1714168480619689E+000	1.2832964000000000E+000
7.1967495652713183E+000	1.2836626000000000E+000
7.2220825785188296E+000	1.2827352000000001E+000
7.2474160207027198E+000	1.2805118000000000E+000
7.2727500686196800E+000	1.2770581999999999E+000
7.2980849352579167E+000	1.2725058000000000E+000
7.3234208607026590E+000	1.2670429999999999E+000
7.3487581018026384E+000	1.2609062000000000E+000
7.3740969207808211E+000	1.2543678000000000E+000
7.3994375731309709E+000	1.2477225999999999E+000
7.4247802951517832E+000	1.2412745999999999E+000
7.4501252917814753E+000	1.2353228000000001E+000
7.4754727251986521E+000	1.2301493999999999E+000
7.5008227047874598E+000	1.2260082000000001E+000
7.5261749076443669E+000	1.2231140000000000E+000
7.5515275647654292E+000	1.2216354000000000E+000
7.5768804873835141E+000	1.2216872000000001E+000
7.6022337445201593E+000	1.2233270000000001E+000
7.6275874242096382E+000	1.2265520000000001E+000
7.6529415763449302E+000	1.2312993999999999E+000
7.6782962531024692E+000	1.2374468000000001E+000
7.7036516073616630E+000	1.2448163999999999E+000
7.7290077906388968E+000	1.2531783999999999E+000
7.7543649454637604E+000	1.2622587999999999E+000
7.7797231991464733E+000	1.2717465999999999E+000
7.8050826581873496E+000	1.2813049999999999E+000
7.8304434036175463E+000	1.2905840000000000E+000
7.8558054534411950E+000	1.2992340000000000E+000
7.8811669715472910E+000	1.3069210000000000E+000
7.9065264674505817E+000	1.3133406000000001E+000
7.9318837930797477E+000	1.3182326000000000E+000
7.9572388864706669E+000	1.3213922000000000E+000
7.9825917738630947E+000	1.3226777999999999E+000
8.0079425680974250E+000	1.3220156000000001E+000
8.0332914637575374E+000	1.3193998000000000E+000
8.0586387295087096E+000	1.3148907999999999E+000
8.0839846976173266E+000	1.3086089999999999E+000
8.1093297522836956E+000	1.3007270000000000E+000
8.1346743171283435E+000	1.2914610000000000E+000
8.1600188421684177E+000	1.2810608000000001E+000
8.1853637912964405E+000	1.2697992000000000E+000
8.2107096304470932E+000	1.2579636000000001E+000
8.2360568167153758E+000	1.2458454000000001E+000
8.2614057886969778E+000	1.2337320000000001E+000
8.2867569583084570E+000	1.2218996000000000E+000
8.3121107037948452E+000	1.2106058000000000E+000
8.3374673641021904E+000	1.2000846000000001E+000
8.3628272342689041E+000	1.1905414000000001E+000
8.3881905617218955E+000	1.1821500000000000E+000
8.4135575435353118E+000	1.1750490000000000E+000
8.4389283245715223E+000	1.1693406000000000E+000
8.4643029964935561E+000	1.1650902000000001E+000
8.4896815976499873E+000	1.1623250000000001E+000
8.5150641138726364E+000	1.1610366000000001E+000
8.5404499079614453E+000	1.1611819999999999E+000
8.5658376480518701E+000	1.1626858000000000E+000
8.5912273995157840E+000	1.1654442000000000E+000
8.6166192746345640E+000	1.1693290000000001E+000
8.6420133709063816E+000	1.1741912000000001E+000
8.6674097691460776E+000	1.1798668000000001E+000
8.6928085317255324E+000	1.1861812000000000E+000
8.7182097010375585E+000	1.1929529999999999E+000
8.7436132982831793E+000	1.1999998000000001E+000
8.7690193226789841E+000	1.2071415999999999E+000
8.7944277511711526E+000	1.2142050000000000E+000
8.8198385387470868E+000	1.2210274000000001E+000
8.8452516080628545E+000	1.2274592000000000E+000
8.8706667743813785E+000	1.2333688000000000E+000
8.8960828352422521E+000	1.2386438000000000E+000
8.9214990888589210E+000	1.2431946000000000E+000
8.9469153837047131E+000	1.2469560000000000E+000
8.9723316036553697E+000	1.2498890000000000E+000
8.9977476678494757E+000	1.2519806000000000E+000
9.0231635292911765E+000	1.2532428000000000E+000
9.0485791722976270E+000	1.2537115999999999E+000
9.0739946089644405E+000	1.2534448000000000E+000
9.0994098748813830E+000	1.2525173999999999E+000
9.1248250243693612E+000	1.2510188000000000E+000
9.1502401255258565E+000	1.2490478000000000E+000
9.1756552553624715E+000	1.2467083999999999E+000
9.2010704952918108E+000	1.2441055999999999E+000
9.2264859271674844E+000	1.2413414000000000E+000
9.2519016300294954E+000	1.2385109999999999E+000
9.2773176776251027E+000	1.2357005999999999E+000
9.3027341367059986E+000	1.2329850000000000E+000
9.3281510660912961E+000	1.2304261999999999E+000
9.3535685163465470E+000	1.2280734000000000E+000
9.3789865299682891E+000	1.2259625999999999E+000
9.4044051419401899E+000	1.2241166000000001E+000
9.4298243804932547E+000	1.2225471999999999E+000
9.4552442679502313E+000	1.2212550000000000E+000
9.4806648215536438E+000	1.2202314000000001E+000
9.5060860542080032E+000	1.2194600000000000E+000
9.5315079751003928E+000	1.2189175999999999E+000
9.5569305901941632E+000	1.2185754000000000E+000
9.5823539026092508E+000	1.2184016000000000E+000
9.6077779129147611E+000	1.2183610000000000E+000
9.6332026193626312E+000	1.2184181999999999E+000
9.6586280180917132E+000	1.2185376000000001E+000
9.6840541033393865E+000	1.2186846000000000E+000
9.7094808676838742E+000	1.2188281999999999E+000
9.7349083023331033E+000	1.2189398000000000E+000
9.7603363974719297E+000	1.2189960000000000E+000
9.7857651426695984E+000	1.2189776000000001E+000
9.8111945273447230E+000	1.2188706000000000E+000
9.8366245412818714E+000	1.2186653999999999E+000
9.8620551751912853E+000	1.2183569999999999E+000
9.8874864212987337E+000	1.2179446000000000E+000
9.9129182739467900E+000	1.2174297999999999E+000
9.9383507301836804E+000	1.2168171999999999E+000
9.9637837903076818E+000	1.2161131999999999E+000
9.9892174583304758E+000	1.2153254000000000E+000
1.0014651742320863E+001	1.2144632000000000E+000
1.0040086654588327E+001	1.2135364000000000E+000
1.0065522211673848E+001	1.2125560000000000E+000
1.0090958434121823E+001	1.2115346000000000E+000
1.0116395346019589E+001	1.2104858000000001E+000
1.0141832974306176E+001	1.2094244000000001E+000
1.0167271342755720E+001	1.2083670000000000E+000
1.0192710459863092E+001	1.2073308000000000E+000
1.0218150352383619E+001	1.2063337999999999E+000
1.0243591047728010E+001	1.2053946000000000E+000
1.0269032570391884E+001	1.2045303999999999E+000
1.0294474940739983E+001	1.2037580000000001E+000
1.0319918173937936E+001	1.2030912000000000E+000
1.0345362279100819E+001	1.2025412000000000E+000
1.0370807258717280E+001	1.2021151999999999E+000
1.0396253108393735E+001	1.2018161999999999E+000
1.0421699816942599E+001	1.2016427999999999E+000
1.0447147366815507E+001	1.2015887999999999E+000
1.0472595734859420E+001	1.2016438000000000E+000
1.0498044893349498E+001	1.2017936000000000E+000
1.0523494811231053E+001	1.2020210000000000E+000
1.0548945455486418E+001	1.2023075999999999E+000
1.0574396792533417E+001	1.2026336000000000E+000
1.0599848789557084E+001	1.2029799999999999E+000
1.0625301415676580E+001	1.2033290000000001E+000
1.0650754642879049E+001	1.2036655999999999E+000
1.0676208446661592E+001	1.2039776000000000E+000
1.0701662806341670E+001	1.2042564000000000E+000
1.0727117705036994E+001	1.2044961999999999E+000
1.0752573129339639E+001	1.2046958000000001E+000
1.0778029068734254E+001	1.2048558000000000E+000
1.0803485514831076E+001	1.2049795999999999E+000
1.0828942460497039E+001	1.2050718000000000E+000
1.0854399898974069E+001	1.2051381999999999E+000
1.0879857823069337E+001	1.2051840000000000E+000
1.0905316224491887E+001	1.2052137999999999E+000
1.0930775093393557E+001	1.2052308000000000E+000
1.0956234418152235E+001	1.2052364000000000E+000
1.0981694185412405E+001	1.2052301999999999E+000
1.1007154380374866E+001	1.2052096000000001E+000
1.1032614987307069E+001	1.2051706000000000E+000
1.1058075990229321E+001	1.2051072000000000E+000
1.1083537373719762E+001	1.2050128000000000E+000
1.1108999123774300E+001	1.2048804000000000E+000
1.1134461228655798E+001	1.2047024000000000E+000
1.1159923679670795E+001	1.2044722000000001E+000
1.1185386471819481E+001	1.2041839999999999E+000
1.1210849604275669E+001	1.2038333999999999E+000
1.1236313080667086E+001	1.2034176000000001E+000
1.1261776909141007E+001	1.2029354000000001E+000
1.1287241102214857E+001	1.2023876000000000E+000
1.1312705676425344E+001	1.2017770000000001E+000
1.1338170651801855E+001	1.2011082000000000E+000
1.1363636051199952E+001	1.2003870000000001E+000
1.1389101899537264E+001	1.1996211999999999E+000
1.1414568222977785E+001	1.1988190000000001E+000
1.1440035048111501E+001	1.1979894000000000E+000
1.1465502401173799E+001	1.1971422000000000E+000
1.1490970307337651E+001	1.1962870000000001E+000
1.1516438790121782E+001	1.1954326000000000E+000
1.1541907870932695E+001	1.1945880000000000E+000
1.1567377568749508E+001	1.1937608000000000E+000
1.1592847899963692E+001	1.1929580000000000E+000
1.1618318878370451E+001	1.1921850000000001E+000
1.1643790515292414E+001	1.1914464000000000E+000
1.1669262819817598E+001	1.1907454000000000E+000
1.1694735799128638E+001	1.1900838000000000E+000
1.1694735799128638E+001	1.1894629999999999E+000
1.1720209458889155E+001	1.1891678000000001E+000
1.1745683803653915E+001	1.1886082000000000E+000
1.1771158837271869E+001	1.1880884000000000E+000
1.1796634563248483E+001	1.1876074000000001E+000
1.1822110985037733E+001	1.1871646000000000E+000
1.1847588106240746E+001	1.1867589999999999E+000
1.1873065930693599E+001	1.1863902000000000E+000
1.1898544462434796E+001	1.1860586000000000E+000
1.1924023705551321E+001	1.1857645999999999E+000
1.1949503663911141E+001	1.1855096000000001E+000
1.1974984340799082E+001	1.1852958000000000E+000
1.2000465738480692E+001	1.1851252000000001E+000
1.2025947857724958E+001	1.1850004000000001E+000
1.2051430697321205E+001	1.1849236000000001E+000
1.2076914253627715E+001	1.1848966000000001E+000
1.2102398520188892E+001	1.1849202000000001E+000
1.2127883487454882E+001	1.1849946000000000E+000
1.2153369142631593E+001	1.1851179999999999E+000
1.2178855469681228E+001	1.1852874000000000E+000
1.2204342449484086E+001	1.1854978000000000E+000
1.2229830060161740E+001	1.1857428000000001E+000
1.2255318277550845E+001	1.1860142000000000E+000
1.2280807075807560E+001	1.1863022000000001E+000
1.2306296428111764E+001	1.1865962000000001E+000
1.2331786307434532E+001	1.1868850000000000E+000
1.2357276687326401E+001	1.1871570000000000E+000
1.2382767542684732E+001	1.1874008000000000E+000
1.2408258850456168E+001	1.1876066000000001E+000
1.2433750590234560E+001	1.1877652000000001E+000
1.2459242744724223E+001	1.1878698000000001E+000
1.2484735300044090E+001	1.1879151999999999E+000
1.2510228245859603E+001	1.1878990000000000E+000
1.2535721575339903E+001	1.1878207999999999E+000
1.2561215284948812E+001	1.1876830000000000E+000
1.2586709374088096E+001	1.1874895999999999E+000
1.2612203844620176E+001	1.1872465999999999E+000
1.2637698700304583E+001	1.1869616000000001E+000
1.2663193946185759E+001	1.1866429999999999E+000
1.2688689587971957E+001	1.1862994000000000E+000
1.2714185631443222E+001	1.1859398000000001E+000
1.2739682081923352E+001	1.1855722000000000E+000
1.2765178943844921E+001	1.1852039999999999E+000
1.2790676220429175E+001	1.1848414000000000E+000
1.2816173913493486E+001	1.1844892000000000E+000
1.2841672023390213E+001	1.1841501999999999E+000
1.2867170549073665E+001	1.1838264000000001E+000
1.2892669488280374E+001	1.1835180000000001E+000
1.2918168837802545E+001	1.1832240000000001E+000
1.2943668593830299E+001	1.1829428000000000E+000
1.2969168752333269E+001	1.1826715999999999E+000
1.2994669309450689E+001	1.1824078000000000E+000
1.3020170261860583E+001	1.1821484000000000E+000
1.3045671607100813E+001	1.1818906000000000E+000
1.3071173343819588E+001	1.1816325999999999E+000
1.3096675471938946E+001	1.1813726000000000E+000
1.3122177992721520E+001	1.1811098000000000E+000
1.3147680908738339E+001	1.1808444000000000E+000
1.3173184223742521E+001	1.1805766000000000E+000
1.3198687942460250E+001	1.1803079999999999E+000
1.3224192070316263E+001	1.1800400000000000E+000
1.3249696613114837E+001	1.1797746000000000E+000
1.3275201576700100E+001	1.1795138000000001E+000
1.3300706966619934E+001	1.1792594000000001E+000
1.3326212787816754E+001	1.1790130000000001E+000
1.3351719044365820E+001	1.1787752000000000E+000
1.3377225739278138E+001	1.1785470000000000E+000
1.3402732874379620E+001	1.1783277999999999E+000
1.3428240450272796E+001	1.1781170000000001E+000
1.3453748466381731E+001	1.1779132000000001E+000
1.3479256921075065E+001	1.1777143999999999E+000
1.3504765811857030E+001	1.1775184000000001E+000
1.3530275135612367E+001	1.1773229999999999E+000
1.3555784888887564E+001	1.1771254000000000E+000
1.3581295068189114E+001	1.1769236000000001E+000
1.3606805670279044E+001	1.1767156000000001E+000
1.3632316692448459E+001	1.1764996000000001E+000
1.3657828132752218E+001	1.1762745999999999E+000
1.3683339990190243E+001	1.1760402000000001E+000
1.3708852264825145E+001	1.1757966000000000E+000
1.3734364957829596E+001	1.1755446000000001E+000
1.3759878071462243E+001	1.1752856000000000E+000
1.3785391608974509E+001	1.1750214000000001E+000
1.3810905574455454E+001	1.1747542000000000E+000
1.3836419972624677E+001	1.1744866000000000E+000
1.3861934808586595E+001	1.1742212000000001E+000
1.3887450087560980E+001	1.1739603999999999E+000
1.3912965814605657E+001	1.1737067999999999E+000
1.3938481994346947E+001	1.1734628000000000E+000
1.3963998630732467E+001	1.1732298000000001E+000
1.3989515726819194E+001	1.1730096000000001E+000
1.4015033284607153E+001	1.1728030000000000E+000
1.4040551304925758E+001	1.1726103999999999E+000
1.4066069787377103E+001	1.1724318000000000E+000
1.4091588730336849E+001	1.1722669999999999E+000
1.4117108131010321E+001	1.1721151999999999E+000
1.4142627985538507E+001	1.1719748000000001E+000
1.4168148289146254E+001	1.1718447999999999E+000
1.4193669036322916E+001	1.1717238000000001E+000
1.4219190221024522E+001	1.1716096000000000E+000
1.4244711836886069E+001	1.1715009999999999E+000
1.4270233877432476E+001	1.1713962000000000E+000
1.4295756336277467E+001	1.1712937999999999E+000
1.4321279207301052E+001	1.1711924000000000E+000
1.4346802484797896E+001	1.1710908000000000E+000
1.4372326163590714E+001	1.1709878000000000E+000
1.4397850239105750E+001	1.1708828000000000E+000
1.4423374707409018E+001	1.1707753999999999E+000
1.4448899565204698E+001	1.1706646000000001E+000
1.4474424809798975E+001	1.1705506000000001E+000
1.4499950439034436E+001	1.1704332000000000E+000
1.4525476451201438E+001	1.1703121999999999E+000
1.4551002844933880E+001	1.1701876000000000E+000
1.4576529619097034E+001	1.1700598000000000E+000
1.4602056772675123E+001	1.1699286000000000E+000
1.4627584304665865E+001	1.1697941999999999E+000
