time	d
3.5641059440828000E+000	1.1563715999999999E+000
3.5889819322792240E+000	1.1577864000000000E+000
3.6138596056386758E+000	1.1627190000000001E+000
3.6387391755246328E+000	1.1704482000000000E+000
3.6636208041079645E+000	1.1797978000000000E+000
3.6885046236320846E+000	1.1893388000000000E+000
3.7133907252982392E+000	1.1976637999999999E+000
3.7382791353344929E+000	1.2036156000000000E+000
3.7631690210256603E+000	1.2064032000000000E+000
3.7880597836038894E+000	1.2056374000000001E+000
3.8129512329412658E+000	1.2013398000000000E+000
3.8378431954015082E+000	1.1939299999999999E+000
3.8627355344419203E+000	1.1841721999999999E+000
3.8876281660617655E+000	1.1730782000000000E+000
3.9125210637980081E+000	1.1617759999999999E+000
3.9374142597748167E+000	1.1513490000000000E+000
3.9623078591550414E+000	1.1426896000000000E+000
3.9872020717267236E+000	1.1364102000000000E+000
4.0120972392499983E+000	1.1328166000000000E+000
4.0369938292385026E+000	1.1319132000000001E+000
4.0618923847647448E+000	1.1334256000000000E+000
4.0867934465699882E+000	1.1368518000000001E+000
4.1116964770815816E+000	1.1415493999999999E+000
4.1366001416727034E+000	1.1468330000000000E+000
4.1615045256519698E+000	1.1520623999999999E+000
4.1864096375106374E+000	1.1567137999999999E+000
4.2113154405148823E+000	1.1604171999999999E+000
4.2362219003036525E+000	1.1629470000000000E+000
4.2611290091456908E+000	1.1641710000000001E+000
4.2860367845113796E+000	1.1639960000000000E+000
4.3109452500948429E+000	1.1623428000000000E+000
4.3358544102293024E+000	1.1591650000000000E+000
4.3607642291950786E+000	1.1544992000000001E+000
4.3856746232570680E+000	1.1485190000000001E+000
4.4105849759951354E+000	1.1415632000000000E+000
4.4354942412047320E+000	1.1341251999999999E+000
4.4604023984496228E+000	1.1267982000000001E+000
4.4853095622514738E+000	1.1201892000000000E+000
4.5102159693280468E+000	1.1148233999999999E+000
4.5351219615470351E+000	1.1110606000000001E+000
4.5600279434988922E+000	1.1090526000000001E+000
4.5849343272355654E+000	1.1087537999999999E+000
4.6098414804383046E+000	1.1099745999999999E+000
4.6347496913191284E+000	1.1124502000000001E+000
4.6596591545639718E+000	1.1158927999999999E+000
4.6845699753635666E+000	1.1200072000000001E+000
4.7094821861937568E+000	1.1244749999999999E+000
4.7343957713106368E+000	1.1289336000000001E+000
4.7593106931249745E+000	1.1329735999999999E+000
4.7842269142261884E+000	1.1361682000000000E+000
4.8091444088391535E+000	1.1381247999999999E+000
4.8340631623961592E+000	1.1385468000000001E+000
4.8589831632281433E+000	1.1372850000000001E+000
4.8839043830250439E+000	1.1343646000000001E+000
4.9088267636768599E+000	1.1299840000000001E+000
4.9337502166986908E+000	1.1244836000000000E+000
4.9586746369382491E+000	1.1183014000000000E+000
4.9835999261895410E+000	1.1119180000000000E+000
5.0085260193568502E+000	1.1058090000000000E+000
5.0334529067746825E+000	1.1003970000000001E+000
5.0583806487393970E+000	1.0960141999999999E+000
5.0833093803096618E+000	1.0928728000000001E+000
5.1082393056785458E+000	1.0910515999999999E+000
5.1331706826323842E+000	1.0905004000000000E+000
5.1581037988450875E+000	1.0910629999999999E+000
5.1830389422957071E+000	1.0925052000000000E+000
5.2079763182374634E+000	1.0945464000000000E+000
5.2329157329432103E+000	1.0968852000000000E+000
5.2578567422708904E+000	1.0992240000000000E+000
5.2827983240366381E+000	1.1012906000000000E+000
5.3077404514880966E+000	1.1028602000000001E+000
5.3326830857895384E+000	1.1037716000000000E+000
5.3576261610954798E+000	1.1039398000000000E+000
5.3825695997908678E+000	1.1033568000000000E+000
5.4075133225401277E+000	1.1020833999999999E+000
5.4324572532033475E+000	1.1002308000000001E+000
5.4574013202693914E+000	1.0979399999999999E+000
5.4823454570721415E+000	1.0953610000000000E+000
5.5072896028708493E+000	1.0926396000000000E+000
5.5322337057178883E+000	1.0899102000000001E+000
5.5571777274341390E+000	1.0872940000000000E+000
5.5821216499029989E+000	1.0849009999999999E+000
5.6070654813185721E+000	1.0828308000000000E+000
5.6320092610912234E+000	1.0811720000000000E+000
5.6569530626428923E+000	1.0799964000000000E+000
5.6818969938083530E+000	1.0793488000000000E+000
5.7068411945188693E+000	1.0792356000000001E+000
5.7317858315358654E+000	1.0796144000000001E+000
5.7567310900215389E+000	1.0803906000000001E+000
5.7816771622188394E+000	1.0814220000000001E+000
5.8066242309385032E+000	1.0825328000000001E+000
5.8315724021516608E+000	1.0835334000000001E+000
5.8565217859827436E+000	1.0842423999999999E+000
5.8814724741151219E+000	1.0845077999999999E+000
5.9064245132982336E+000	1.0842233999999999E+000
5.9313779062789402E+000	1.0833382000000000E+000
5.9563326169271171E+000	1.0818596000000000E+000
5.9812885782824088E+000	1.0798500000000000E+000
6.0062457022456357E+000	1.0774166000000001E+000
6.0312038898362461E+000	1.0746990000000001E+000
6.0561628663515599E+000	1.0718525999999999E+000
6.0811221410090450E+000	1.0690336000000000E+000
6.1060816001998663E+000	1.0663852000000000E+000
6.1310411730866798E+000	1.0640282000000001E+000
6.1560008234652264E+000	1.0620544000000001E+000
6.1809605524150797E+000	1.0605275999999999E+000
6.2059203982266151E+000	1.0594847999999999E+000
6.2308804337725467E+000	1.0589409999999999E+000
6.2558407618266445E+000	1.0588928000000000E+000
6.2808015088947453E+000	1.0593193999999999E+000
6.3057628184229264E+000	1.0601834000000001E+000
6.3307248439833081E+000	1.0614262000000001E+000
6.3556877427105007E+000	1.0629649999999999E+000
6.3806516692538109E+000	1.0646902000000000E+000
6.4056167702874545E+000	1.0664659999999999E+000
6.4305831795745370E+000	1.0681366000000001E+000
6.4555510136446399E+000	1.0695348000000000E+000
6.4805203681619776E+000	1.0704967999999999E+000
6.5054913151242317E+000	1.0708764000000000E+000
6.5304639010293997E+000	1.0705591999999999E+000
6.5554381461966296E+000	1.0694740000000000E+000
6.5804140454564042E+000	1.0676003999999999E+000
6.6053915703985409E+000	1.0649720000000000E+000
6.6303706733129575E+000	1.0616749999999999E+000
6.6553512927404102E+000	1.0578440000000000E+000
6.6803333602995334E+000	1.0536532000000001E+000
6.7053168083917694E+000	1.0493056000000001E+000
6.7303015779549566E+000	1.0450210000000000E+000
6.7552871374034851E+000	1.0410204000000001E+000
6.7802723345093394E+000	1.0375132000000000E+000
6.8052571196111282E+000	1.0346830000000000E+000
6.8302415174830822E+000	1.0326768000000000E+000
6.8552255820893961E+000	1.0315951999999999E+000
6.8802093939763891E+000	1.0314875999999999E+000
6.9051930558474943E+000	1.0323484000000001E+000
6.9301766866740575E+000	1.0341157999999999E+000
6.9551604149766657E+000	1.0366758000000000E+000
6.9801443717099367E+000	1.0398662000000001E+000
7.0051286833556228E+000	1.0434866000000000E+000
7.0301134657267292E+000	1.0473090000000000E+000
7.0550988188445514E+000	1.0510919999999999E+000
7.0800848231214841E+000	1.0545945999999999E+000
7.1050715369500770E+000	1.0575904000000000E+000
7.1300589957288452E+000	1.0598795999999999E+000
7.1550472122518896E+000	1.0613006000000000E+000
7.1800361783127631E+000	1.0617365999999999E+000
7.2050258673308436E+000	1.0611212000000001E+000
7.2300162377549375E+000	1.0594414000000001E+000
7.2550072369741967E+000	1.0567380000000000E+000
7.2799988053159135E+000	1.0531033999999999E+000
7.3049908800187442E+000	1.0486768000000000E+000
7.3299833989750942E+000	1.0436373999999999E+000
7.3549763040836833E+000	1.0381954000000000E+000
7.3799695441465891E+000	1.0325816000000001E+000
7.4049630773276194E+000	1.0270356000000000E+000
7.4299568732113732E+000	1.0217947999999999E+000
7.4549509144644972E+000	1.0170834000000000E+000
7.4799451980783873E+000	1.0131030000000001E+000
7.5049397361408419E+000	1.0100236000000000E+000
7.5299345561341289E+000	1.0079790000000000E+000
7.5549297006820382E+000	1.0070606000000000E+000
7.5799252265091619E+000	1.0073162000000000E+000
7.6049212027788355E+000	1.0087484000000000E+000
7.6299177088119112E+000	1.0113170000000000E+000
7.6549148310931798E+000	1.0149400000000000E+000
7.6799124987160408E+000	1.0194980000000000E+000
7.7049106018335101E+000	1.0248378000000000E+000
7.7299092535768539E+000	1.0307767999999999E+000
7.7549085600673857E+000	1.0371086000000000E+000
7.7799086152314718E+000	1.0436095999999999E+000
7.8049094974176221E+000	1.0500449999999999E+000
7.8299112668120419E+000	1.0561776000000000E+000
7.8549139637838117E+000	1.0617764000000001E+000
7.8799176082126552E+000	1.0666258000000000E+000
7.9049221998307146E+000	1.0705350000000000E+000
7.9299277195701539E+000	1.0733452000000001E+000
7.9549341318230384E+000	1.0749378000000001E+000
7.9799413875363516E+000	1.0752366000000000E+000
8.0049494278616571E+000	1.0742115999999999E+000
8.0299581884647697E+000	1.0718766000000000E+000
8.0549676041206677E+000	1.0682878000000000E+000
8.0799776133493584E+000	1.0635384000000001E+000
8.1049881628998595E+000	1.0577529999999999E+000
8.1299992117880233E+000	1.0510824000000001E+000
8.1550107346815057E+000	1.0436964000000000E+000
8.1800227244403096E+000	1.0357786000000000E+000
8.2050351936914865E+000	1.0275205999999999E+000
8.2300481754490420E+000	1.0191166000000000E+000
8.2550617227708329E+000	1.0107598000000000E+000
8.2800759075072730E+000	1.0026364000000001E+000
8.3050908183218315E+000	9.9492280000000000E-001
8.3301065581183700E+000	9.8778060000000001E-001
8.3551232411015306E+000	9.8135419999999995E-001
8.3801409895993402E+000	9.7576580000000002E-001
8.4051599273394615E+000	9.7111479999999994E-001
8.4301794884720369E+000	9.6747439999999996E-001
8.4551992817036918E+000	9.6489060000000004E-001
8.4802194319791155E+000	9.6338159999999995E-001
8.5052400599139819E+000	9.6293859999999998E-001
8.5302612799309987E+000	9.6352660000000001E-001
8.5552831987445739E+000	9.6508600000000000E-001
8.5803059140617393E+000	9.6753579999999995E-001
8.6053295134522276E+000	9.7077619999999998E-001
8.6303540733182622E+000	9.7469180000000000E-001
8.6553796579882984E+000	9.7915560000000001E-001
8.6804063189291121E+000	9.8403220000000002E-001
8.7054340940716806E+000	9.8918139999999999E-001
8.7304630073129985E+000	9.9446259999999997E-001
8.7554930682865297E+000	9.9973679999999998E-001
8.7805242724322738E+000	1.0048712000000000E+000
8.8055566013863285E+000	1.0097414000000000E+000
8.8305900237606032E+000	1.0142348000000001E+000
8.8556244962908117E+000	1.0182522000000001E+000
8.8806599653478777E+000	1.0217114000000000E+000
8.9056963687809940E+000	1.0245477999999999E+000
8.9307336380384630E+000	1.0267164000000000E+000
8.9557717004913808E+000	1.0281924000000000E+000
8.9808104819121652E+000	1.0289724000000000E+000
9.0058499090045299E+000	1.0290724000000000E+000
9.0308899117792354E+000	1.0285278000000000E+000
9.0559304258025062E+000	1.0273909999999999E+000
9.0809713942304047E+000	1.0257288000000000E+000
9.1060127694522599E+000	1.0236198000000001E+000
9.1310545142910460E+000	1.0211509999999999E+000
9.1560966027390869E+000	1.0184139999999999E+000
9.1811390202063183E+000	1.0155022000000000E+000
9.2061817632769305E+000	1.0125070000000000E+000
9.2312248390131195E+000	1.0095152000000001E+000
9.2562682638882450E+000	1.0066066000000000E+000
9.2813120624123169E+000	1.0038516000000000E+000
9.3063562655332337E+000	1.0013102000000000E+000
9.3314009089134178E+000	9.9903080000000000E-001
9.3564460311965618E+000	9.9704959999999998E-001
9.3814916723387380E+000	9.9539040000000001E-001
9.4065378708890197E+000	9.9406539999999999E-001
9.4315844945861400E+000	9.9307520000000005E-001
9.4566314672279645E+000	9.9240980000000001E-001
9.4816788356876209E+000	9.9204959999999998E-001
9.5067266439692144E+000	9.9196680000000004E-001
9.5317749323801078E+000	9.9212619999999996E-001
9.5568237370056011E+000	9.9248700000000001E-001
9.5818730894350370E+000	9.9300480000000002E-001
9.6069230166935213E+000	9.9363219999999997E-001
9.6319735413632781E+000	9.9432100000000001E-001
9.6570246818565089E+000	9.9502440000000003E-001
9.6820764527759806E+000	9.9569719999999995E-001
9.7071288653302545E+000	9.9629920000000005E-001
9.7321819277756614E+000	9.9679479999999998E-001
9.7572356458463787E+000	9.9715480000000001E-001
9.7822900231574224E+000	9.9735720000000005E-001
9.8073450615781592E+000	9.9738720000000003E-001
9.8324007615808693E+000	9.9723720000000005E-001
9.8574571225759247E+000	9.9690639999999997E-001
9.8825141432513242E+000	9.9640019999999996E-001
9.9075718219360311E+000	9.9572939999999999E-001
9.9326301570084077E+000	9.9490940000000005E-001
9.9576891473649258E+000	9.9395820000000001E-001
9.9827487929374339E+000	9.9289660000000002E-001
1.0007809095270719E+001	9.9174720000000005E-001
1.0032870058143333E+001	9.9053279999999999E-001
1.0057931688193669E+001	9.8927719999999997E-001
1.0082993995527321E+001	9.8800319999999997E-001
1.0108056994271250E+001	9.8673420000000001E-001
1.0133120703040563E+001	9.8549180000000003E-001
1.0158185145290098E+001	9.8429719999999998E-001
1.0183250349517690E+001	9.8317019999999999E-001
1.0208316349300086E+001	9.8212840000000001E-001
1.0233383068050317E+001	9.8118740000000004E-001
1.0258450376780500E+001	9.8036000000000001E-001
1.0283518317926942E+001	9.7965639999999998E-001
1.0308586939102574E+001	9.7908260000000003E-001
1.0333656279119237E+001	9.7864119999999999E-001
1.0358725988688583E+001	9.7833060000000005E-001
1.0383795920600745E+001	9.7814540000000005E-001
1.0408866125543282E+001	9.7807659999999996E-001
1.0433936654627612E+001	9.7811179999999998E-001
1.0459007558533857E+001	9.7823620000000000E-001
1.0484078886687504E+001	9.7843259999999999E-001
1.0509150686495602E+001	9.7868379999999999E-001
1.0534223002669036E+001	9.7897160000000005E-001
1.0559295876651854E+001	9.7927920000000002E-001
1.0584369344612147E+001	9.7959120000000000E-001
1.0609443270416019E+001	9.7989440000000005E-001
1.0634517566344829E+001	9.8017799999999999E-001
1.0659592254152610E+001	9.8043440000000004E-001
1.0684667351607660E+001	9.8065899999999995E-001
1.0709742872736586E+001	9.8084919999999998E-001
1.0734818828165658E+001	9.8100560000000003E-001
1.0759895225547490E+001	9.8113019999999995E-001
1.0784972070033962E+001	9.8122640000000005E-001
1.0810049364761719E+001	9.8129820000000001E-001
1.0835127111328649E+001	9.8134999999999994E-001
1.0860205310232116E+001	9.8138579999999997E-001
1.0885283961244442E+001	9.8140859999999996E-001
1.0910363063715259E+001	9.8142039999999997E-001
1.0935442616789633E+001	9.8142200000000002E-001
1.0960522619541802E+001	9.8141199999999995E-001
1.0985603071031630E+001	9.8138840000000005E-001
1.1010683970298489E+001	9.8134759999999999E-001
1.1035765316309025E+001	9.8128479999999996E-001
1.1060847107877132E+001	9.8119420000000002E-001
1.1085929343579812E+001	9.8107000000000000E-001
1.1111012021687205E+001	9.8090599999999994E-001
1.1136095140120878E+001	9.8069620000000002E-001
1.1161178696458524E+001	9.8043539999999996E-001
1.1186262687992098E+001	9.8011859999999995E-001
1.1211347111839295E+001	9.7974240000000001E-001
1.1236431965109125E+001	9.7930479999999998E-001
1.1261517245113705E+001	9.7880460000000002E-001
1.1286602949614304E+001	9.7824219999999995E-001
1.1311689046097470E+001	9.7761980000000004E-001
1.1336775405438457E+001	9.7694040000000004E-001
1.1361862015002952E+001	9.7620859999999998E-001
1.1386948877236133E+001	9.7542960000000001E-001
1.1412035995624590E+001	9.7460999999999998E-001
1.1437123374869719E+001	9.7375679999999998E-001
1.1462211021014188E+001	9.7287740000000000E-001
1.1487298941506641E+001	9.7197999999999996E-001
1.1512387145195811E+001	9.7107200000000005E-001
1.1537475642262084E+001	9.7016159999999996E-001
1.1562564444084495E+001	9.6925600000000001E-001
1.1587653563048557E+001	9.6836239999999996E-001
1.1612743012307575E+001	9.6748719999999999E-001
1.1637832805514567E+001	9.6663659999999996E-001
1.1662922956541410E+001	9.6581560000000000E-001
1.1688013479198922E+001	9.6502880000000002E-001
1.1713104386984286E+001	9.6428040000000004E-001
1.1738195692864625E+001	9.6357360000000003E-001
1.1763287409109857E+001	9.6291159999999998E-001
1.1788379547186606E+001	9.6229679999999995E-001
1.1813472117714561E+001	9.6173140000000001E-001
1.1838565130488410E+001	9.6121719999999999E-001
1.1863658594564876E+001	9.6075639999999995E-001
1.1888752518401821E+001	9.6035040000000005E-001
1.1913846910034252E+001	9.6000079999999999E-001
1.1938941777288159E+001	9.5970880000000003E-001
1.1964037128005845E+001	9.5947559999999998E-001
1.1989132970271424E+001	9.5930179999999998E-001
1.2014229312616465E+001	9.5918760000000003E-001
1.2039326164194566E+001	9.5913300000000001E-001
1.2064423534915573E+001	9.5913660000000001E-001
1.2089521435525675E+001	9.5919679999999996E-001
1.2114619877632252E+001	9.5931040000000001E-001
1.2139718873670917E+001	9.5947340000000003E-001
1.2164818436820836E+001	9.5968100000000001E-001
1.2189918580870064E+001	9.5992679999999997E-001
1.2215019320041067E+001	9.6020340000000004E-001
1.2240120668792922E+001	9.6050259999999998E-001
1.2265222641611945E+001	9.6081559999999999E-001
1.2290325252803402E+001	9.6113219999999999E-001
1.2315428516303998E+001	9.6144300000000005E-001
1.2340532445525094E+001	9.6173799999999998E-001
1.2365637053235014E+001	9.6200759999999996E-001
1.2390742351494501E+001	9.6224279999999995E-001
1.2415848351645602E+001	9.6243579999999995E-001
1.2440955064350627E+001	9.6258020000000000E-001
1.2466062499681023E+001	9.6267080000000005E-001
1.2491170667245466E+001	9.6270400000000000E-001
1.2516279576351366E+001	9.6267820000000004E-001
1.2541389236185635E+001	9.6259360000000005E-001
1.2566499598044782E+001	9.6245159999999996E-001
1.2591610269360922E+001	9.6225559999999999E-001
1.2616721098779081E+001	9.6201020000000004E-001
1.2641832096166313E+001	9.6172060000000004E-001
1.2666943272072233E+001	9.6139359999999996E-001
1.2692054637782620E+001	9.6103559999999999E-001
1.2717166205329262E+001	9.6065360000000000E-001
1.2742277987460618E+001	9.6025400000000005E-001
1.2767389997581512E+001	9.5984300000000000E-001
1.2792502249659496E+001	9.5942640000000001E-001
1.2817614758103229E+001	9.5900859999999999E-001
1.2842727537619082E+001	9.5859360000000005E-001
1.2867840603066258E+001	9.5818460000000005E-001
1.2892953969308509E+001	9.5778379999999996E-001
1.2918067651068073E+001	9.5739280000000004E-001
1.2943181662790705E+001	9.5701199999999997E-001
1.2968295975758656E+001	9.5664240000000000E-001
1.2993410427038127E+001	9.5628380000000002E-001
1.3018525013812265E+001	9.5593620000000001E-001
1.3043639752574956E+001	9.5559919999999998E-001
1.3068754659389654E+001	9.5527300000000004E-001
1.3093869749837040E+001	9.5495739999999996E-001
1.3118985038979071E+001	9.5465259999999996E-001
1.3144100541338396E+001	9.5435859999999995E-001
1.3169216270896722E+001	9.5407580000000003E-001
1.3194332241108496E+001	9.5380460000000000E-001
1.3219448464929718E+001	9.5354499999999998E-001
1.3244564954856189E+001	9.5329719999999996E-001
1.3269681722971399E+001	9.5306100000000005E-001
1.3294798780995180E+001	9.5283600000000002E-001
1.3319916140331038E+001	9.5262159999999996E-001
1.3345033812111968E+001	9.5241659999999995E-001
1.3370151807242536E+001	9.5221940000000005E-001
1.3395270136432488E+001	9.5202819999999999E-001
1.3420388810221521E+001	9.5184120000000005E-001
1.3445507838998294E+001	9.5165580000000005E-001
1.3470627233013442E+001	9.5147000000000004E-001
1.3495747002389066E+001	9.5128140000000005E-001
1.3520867157128230E+001	9.5108780000000004E-001
1.3545987707127399E+001	9.5088760000000006E-001
1.3571108662194773E+001	9.5067900000000005E-001
1.3596230032078482E+001	9.5046140000000001E-001
1.3621351826505895E+001	9.5023380000000002E-001
1.3646474055234039E+001	9.4999639999999996E-001
1.3671596728113986E+001	9.4974999999999998E-001
1.3696719855167885E+001	9.4949519999999998E-001
1.3721843446675553E+001	9.4923400000000002E-001
1.3746967513267768E+001	9.4896800000000003E-001
1.3772092066023173E+001	9.4869959999999998E-001
1.3797217116563239E+001	9.4843100000000002E-001
1.3822342677141190E+001	9.4816480000000003E-001
1.3847468760720085E+001	9.4790359999999996E-001
1.3872595381035524E+001	9.4764939999999998E-001
1.3897722552638925E+001	9.4740440000000004E-001
1.3922850290917260E+001	9.4717019999999996E-001
1.3947978612086922E+001	9.4694820000000002E-001
1.3973107533165640E+001	9.4673879999999999E-001
1.3998237071919130E+001	9.4654240000000001E-001
1.4023367246782401E+001	9.4635899999999995E-001
1.4048498076763604E+001	9.4618760000000002E-001
1.4073629581331526E+001	9.4602719999999996E-001
1.4098761780292277E+001	9.4587600000000005E-001
1.4123894693658704E+001	9.4573240000000003E-001
1.4149028341519429E+001	9.4559420000000005E-001
1.4174162743914218E+001	9.4545939999999995E-001
1.4199297920714780E+001	9.4532600000000000E-001
1.4224433890946750E+001	9.4519160000000002E-001
1.4249570520335913E+001	9.4505459999999997E-001
1.4274707709414971E+001	9.4491340000000001E-001
1.4299845479089997E+001	9.4476680000000002E-001
1.4324983850165347E+001	9.4461399999999995E-001
1.4350122843294605E+001	9.4445460000000003E-001
1.4375262478943730E+001	9.4428860000000003E-001
1.4400402777366093E+001	9.4411619999999996E-001
1.4425543758589566E+001	9.4393839999999996E-001
1.4450685442413432E+001	9.4375600000000004E-001
1.4475827848413166E+001	9.4357040000000003E-001
