1.3000661797478602E-001	1.6322094000000000E+000
2.5435793284205788E-001	9.2220399999999998E+000
3.7764412603631792E-001	4.3940279999999996E+000
5.0096041438516015E-001	1.9199619999999999E+000
6.2529971603613155E-001	9.5650299999999999E-001
7.5079478639980401E-001	8.1069740000000001E-001
8.7703704144720851E-001	9.8271779999999997E-001
1.0038448943767064E+000	1.1844296000000001E+000
1.1310576290217254E+000	1.3058430000000001E+000
1.2585658815432585E+000	1.3563677999999999E+000
1.3863172869913800E+000	1.4002170000000000E+000
1.5142922653481661E+000	1.3988670000000001E+000
1.6424793872355004E+000	1.4037375999999999E+000
1.7708716092467751E+000	1.3935945999999999E+000
1.8994492650725296E+000	1.4044208000000000E+000
2.0282176105487268E+000	1.3823296000000000E+000
2.1571635007863756E+000	1.3845286000000001E+000
2.2862672439797933E+000	1.3853051999999999E+000
2.4155388994098366E+000	1.3637394000000000E+000
2.5449684470973093E+000	1.3583904000000000E+000
2.6745351589940856E+000	1.3611671999999999E+000
2.8042389305138133E+000	1.3486212000000000E+000
2.9340836824240615E+000	1.3322366000000001E+000
3.0640593405511618E+000	1.3275672000000001E+000
3.1941498293904216E+000	1.3270611999999999E+000
3.3243331527608806E+000	1.3188046000000000E+000
3.4546074311195625E+000	1.3052596000000001E+000
3.5849720875779880E+000	1.2958284000000000E+000
3.7154199454591006E+000	1.2927990000000000E+000
3.8459438286009915E+000	1.2899980000000000E+000
3.9765414236167063E+000	1.2827075999999999E+000
4.1072138173049897E+000	1.2728908000000001E+000
4.2379607432977346E+000	1.2647345999999999E+000
4.3687783690033370E+000	1.2601068000000000E+000
4.4996617092380271E+000	1.2570163999999999E+000
4.6306072550380737E+000	1.2526644000000000E+000
4.7616137340061861E+000	1.2464516000000001E+000
4.8926810833181484E+000	1.2396450000000001E+000
5.0238084901666014E+000	1.2338020000000001E+000
5.1549936319584315E+000	1.2294874000000000E+000
5.2862335937085936E+000	1.2259776000000000E+000
5.4175259415279173E+000	1.2222226000000000E+000
5.5488690918776680E+000	1.2178186000000000E+000
5.6802621099018076E+000	1.2130696000000001E+000
5.8117041709391986E+000	1.2085231999999999E+000
5.9431940208876552E+000	1.2045585999999999E+000
6.0747298982131674E+000	1.2011592000000000E+000
6.2063099850848413E+000	1.1979384000000000E+000
6.3379329343168642E+000	1.1944580000000000E+000
6.4695980409912330E+000	1.1905652000000000E+000
6.6013050020140849E+000	1.1864680000000001E+000
6.7330534722274535E+000	1.1825581999999999E+000
6.8648426523709691E+000	1.1791807999999999E+000
6.9966710587614935E+000	1.1764988000000001E+000
7.1285365497936573E+000	1.1744574000000001E+000
7.2604366064809449E+000	1.1728141999999999E+000
7.3923687587511679E+000	1.1712313999999999E+000
7.5243309862927195E+000	1.1694016000000000E+000
7.6563219529985309E+000	1.1671511999999999E+000
7.7883409293651988E+000	1.1644730000000001E+000
7.9203875967280375E+000	1.1614878000000000E+000
8.0524622246945121E+000	1.1583741999999999E+000
8.1845651720923165E+000	1.1553054000000000E+000
8.3166966718070903E+000	1.1524160000000001E+000
8.4488567014128382E+000	1.1497864000000000E+000
8.5810449350142548E+000	1.1474404000000000E+000
8.7132607698914200E+000	1.1453500000000001E+000
8.8455034055149913E+000	1.1434540000000000E+000
8.9777719434596843E+000	1.1416790000000001E+000
9.1100654799356189E+000	1.1399592000000001E+000
9.2423831754643029E+000	1.1382454000000000E+000
9.3747242972299993E+000	1.1365084000000001E+000
9.5070880897707220E+000	1.1347351999999999E+000
9.6394737715864363E+000	1.1329290000000001E+000
9.7718808887268267E+000	1.1311089999999999E+000
9.9043090396289895E+000	1.1293108000000001E+000
1.0036757809634498E+001	1.1275814000000000E+000
1.0169226708710056E+001	1.1259706000000000E+000
1.0301715123699905E+001	1.1245172000000001E+000
1.0434222300467445E+001	1.1232362000000000E+000
1.0566747365793251E+001	1.1221102000000001E+000
1.0699289390054686E+001	1.1210880000000001E+000
1.0831847481843770E+001	1.1200920000000001E+000
1.0964420896399634E+001	1.1190325999999999E+000
1.1097009134563502E+001	1.1178262000000001E+000
1.1229612008804393E+001	1.1164162000000000E+000
1.1362229658110458E+001	1.1147857999999999E+000
1.1494862505047280E+001	1.1129636000000001E+000
1.1627511161159060E+001	1.1110194000000000E+000
1.1760176298517807E+001	1.1090488000000001E+000
1.1892858512490841E+001	1.1071538000000001E+000
1.2025558202242392E+001	1.1054234000000001E+000
1.2158275490043284E+001	1.1039167999999999E+000
1.2291010191176611E+001	1.1026558000000000E+000
1.2423761835103676E+001	1.1016242000000001E+000
1.2556529728601603E+001	1.1007769999999999E+000
1.2689313044761148E+001	1.1000504000000000E+000
1.2822110919402357E+001	1.0993766000000000E+000
1.2954922538143405E+001	1.0986956000000001E+000
1.3087747201877010E+001	1.0979622000000000E+000
1.3220584364399981E+001	1.0971512000000001E+000
1.3353433641803237E+001	1.0962566000000000E+000
1.3486294798072915E+001	1.0952880000000000E+000
1.3619167477791956E+001	1.0942655999999999E+000
1.3752051013632924E+001	1.0932147999999999E+000
1.3884945353532098E+001	1.0921605999999999E+000
1.4017850485194979E+001	1.0911240000000000E+000
1.4150766381878631E+001	1.0901200000000000E+000
1.4283692988684024E+001	1.0891568000000000E+000
1.4416630217020900E+001	1.0882364000000000E+000
1.4549577945692924E+001	1.0873560000000000E+000
1.4682536026430796E+001	1.0865100000000001E+000
1.4815504291543682E+001	1.0856920000000001E+000
1.4948482561834838E+001	1.0848949999999999E+000
1.5081470536653176E+001	1.0841141999999999E+000
1.5214467544644361E+001	1.0833455999999999E+000
1.5347473383865870E+001	1.0825870000000000E+000
1.5480487922806022E+001	1.0818372000000001E+000
1.5613511042123820E+001	1.0810960000000001E+000
1.5746542633626062E+001	1.0803634000000000E+000
1.5879582598794649E+001	1.0796398000000000E+000
1.6012630847096212E+001	1.0789256000000000E+000
1.6145687294138121E+001	1.0782212000000000E+000
1.6278751859662382E+001	1.0775276000000000E+000
1.6411824465423486E+001	1.0768454000000001E+000
1.6544905033005051E+001	1.0761760000000000E+000
1.6677993481780604E+001	1.0755200000000000E+000
1.6811089727295592E+001	1.0748780000000000E+000
1.6944193680365970E+001	1.0742502000000000E+000
1.7077305246965071E+001	1.0736353999999999E+000
1.7210424329003853E+001	1.0730322000000001E+000
1.7343550825911450E+001	1.0724385999999999E+000
1.7476684636508082E+001	1.0718525999999999E+000
